sopt,0.8,0.999,40,72,2,7.88096,2.4537e-06,9.82245e-05,5.46857e-05
qdeim,0.8,0.999,40,72,5,2376,2160,2160,2160,2592,3240,2592,2160,2376,2592,2376,2808,2592,2376,2592,2592,2376,1944,2376,2160,2160,2376,2592,1944,2160,2160,2160,2160,1944,1512,1944,1944,1512,1512,1728,1296,1512,1512,1728,1512,1296,1728,1728,1944,1944,1512,1512,1512,1728,1944,1728,1944,1728,2160,1728,1296,1728,1944,1296,864,864,864,864,864,864,864,1296,1728,1728,1512,2160,1944,4.90575,9.94841e-07,0.000173474,7.22445e-05
gnat,0.8,0.999,40,72,5,1944,1944,1944,1944,1944,1728,1944,1944,1944,1728,2160,2160,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1512,1512,1512,1512,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1512,1512,1512,1512,1512,1296,864,864,864,864,864,864,864,1080,1080,1080,1296,1296,1296,1296,1944,2592,3.82078,2.65632e-06,9.42376e-05,2.90885e-05
sopt,0.8,0.999,40,72,6,6696,7344,5616,7776,5832,5832,7128,5832,7128,6480,6912,7776,7128,6480,5184,6480,6480,4968,6912,6912,5184,5832,5184,6912,7128,4104,5400,4752,6048,6696,4752,5400,4752,4752,5400,6264,5616,6264,7776,6264,5400,7344,7128,6480,5616,6048,5832,4536,7560,5832,6048,6048,5832,4536,6264,5616,4536,5184,4752,4968,4752,5184,6480,4536,6048,6048,5400,4968,2808,2160,2376,3240,22.5913,1.36941e-06,7.6515e-05,7.12999e-05
qdeim,0.8,0.999,40,72,6,2592,2376,2376,2376,2592,3240,3024,2592,3024,2808,3024,3240,3240,2592,2592,2592,2376,2160,2592,2160,2592,2592,3240,2160,2376,2592,2592,2376,2592,1512,1944,2160,1728,1512,1944,1728,1512,1512,1944,1512,1512,1728,1728,1944,1944,1728,1728,1728,1728,1944,1944,2160,2376,2376,1944,1512,1728,1944,1296,1080,864,864,864,864,864,864,1296,1728,1944,1728,2160,1944,6.00347,8.29739e-07,0.000175337,7.21233e-05
gnat,0.8,0.999,40,72,6,2160,1944,1944,2160,1944,1728,1944,2160,1944,1728,2376,1944,2160,1944,2160,2160,2160,2160,2160,1944,1944,1944,1944,1728,1512,1728,1728,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1728,1728,1512,1512,1512,1296,864,864,864,864,864,864,864,1080,1080,1080,1296,1296,1296,1296,1944,2592,4.37738,2.70065e-06,8.87314e-05,2.91076e-05
sopt,0.8,0.999,40,72,7,7344,8640,6912,8640,7128,7128,7992,7560,7992,7776,8208,9288,7776,7776,6480,7992,7992,6912,8208,7992,6480,6264,5832,9072,8640,5400,6048,6696,6264,8640,6048,6480,6048,4968,6048,7560,7344,7992,8424,7344,6696,9288,7992,7560,6912,7560,6912,5616,8424,6696,7344,7560,6264,5184,7776,6480,5400,6480,5616,6264,5616,6264,7776,6264,6696,7560,6696,5616,3456,2808,2376,3456,26.6103,1.25237e-06,7.45614e-05,7.30999e-05
qdeim,0.8,0.999,40,72,7,2592,2376,2592,2592,3024,3240,3672,3024,3240,3024,3024,3240,3240,3024,2592,2808,2808,2376,2592,2592,2592,2808,3672,2160,2376,2808,2592,2592,2808,1728,2376,2160,2160,1728,1944,1944,1512,1512,2160,1728,1728,1944,2160,2376,1944,1944,1944,1944,1944,2160,2160,2160,2592,2376,2160,1944,1944,1944,1728,1296,1080,1080,1080,1080,1080,1080,1296,1728,2160,1728,2160,1944,5.81958,8.93794e-07,0.000180768,7.14945e-05
gnat,0.8,0.999,40,72,7,2376,2376,2376,2376,2376,1944,2376,2160,2160,1944,2376,2376,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,1728,1728,1728,1728,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1512,1512,1512,1296,1296,1296,1296,1728,1728,1728,1728,1728,1296,864,864,864,864,864,864,864,1296,1296,1296,1296,1296,1296,1296,2160,3024,5.01062,2.75197e-06,8.41929e-05,2.91361e-05
sopt,0.8,0.999,40,72,8,8856,9936,8208,10152,8424,8424,9720,9288,9072,9072,8640,10800,9504,9288,8424,9288,9288,7776,9504,9720,7776,7992,7560,10584,10152,6264,7344,8208,7560,9288,7776,7776,7776,6696,7776,8856,8208,8424,9720,8640,8640,9936,8856,8856,8424,8856,8424,6480,9720,8424,8640,9072,7992,6264,8640,7776,6912,7344,6696,7776,6264,6912,9504,7128,8424,8424,8208,6696,4320,3888,2808,4104,30.803,1.19502e-06,7.32122e-05,7.47039e-05
qdeim,0.8,0.999,40,72,8,2592,2592,2808,2808,3240,3456,3672,3456,3888,3240,3024,3240,3240,3240,2808,3024,3024,2376,2592,2808,2592,3240,3672,2592,2376,2808,2592,2808,3024,1944,2592,2592,2160,1944,1944,2160,1512,1728,2376,1728,1728,2160,2160,2376,2160,1944,2376,2376,2160,2160,2376,2160,2808,2376,2160,2376,2160,2160,1728,1296,1296,1296,1080,1296,1080,1296,1296,1728,2376,2160,2160,1944,5.91776,8.32194e-07,0.000185638,7.10439e-05
gnat,0.8,0.999,40,72,8,2376,2376,2376,2376,2376,1944,2376,2160,2160,1944,2376,2376,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,1728,1728,1728,1728,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1512,1512,1512,1296,1296,1296,1296,1728,1728,1728,1728,1728,1296,864,864,864,864,864,864,864,1296,1296,1296,1296,1296,1296,1296,2160,3024,3.86201,2.78231e-06,8.11398e-05,2.91204e-05
sopt,0.8,0.999,40,72,9,10152,10584,9504,11880,9720,9720,11016,10584,10800,9936,9504,12312,10368,10584,9288,10800,11880,9072,11016,10584,9072,8856,8424,11880,11448,7992,7992,9288,9072,11016,8640,9288,8640,7560,8640,10152,10152,10152,11448,9936,9504,11664,10584,9720,9936,10152,9720,7776,11232,8856,9720,10584,8856,8208,10152,9288,8424,8856,9288,9504,7560,8640,10800,9072,9288,9720,9720,8208,5184,4536,2808,4536,35.2495,1.12513e-06,7.19318e-05,7.53864e-05
qdeim,0.8,0.999,40,72,9,2592,2592,2808,3024,3240,3456,4320,3672,4320,3240,3024,3240,3240,3672,3024,3240,3240,2592,3024,3456,2808,3456,3888,2808,2592,3024,2808,3240,3024,1944,2592,2808,2376,2376,2160,2376,1512,1728,2376,1944,1944,2160,2160,2592,2160,2376,2376,2376,2376,2376,2376,2160,2808,2376,2160,2592,2376,2160,1728,1296,1296,1296,1296,1296,1296,1296,1296,1728,2592,2160,2160,1944,7.22234,8.62451e-07,0.000183864,7.00696e-05
gnat,0.8,0.999,40,72,9,2592,2592,2592,2592,2592,2160,2808,2592,2592,2376,2376,2376,2160,2376,2376,2376,2376,2376,2376,2376,2376,2160,2160,2160,2160,2160,2160,1728,1728,1728,1512,1512,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1944,1944,1728,1728,1728,1512,2160,2160,2160,1728,1728,1296,864,864,864,864,864,864,864,1296,1296,1296,1296,1296,1296,1296,2160,3456,4.39899,2.72405e-06,8.49916e-05,2.94772e-05
