clssopt,0.1,3,4,14,25,10,6.842508,4.447648,4.9095,0.000117204,0.0196701,0.000573301
clsqdeim,0.1,3,4,14,25,10,8.337687,4.438498,5.26255,6.81602e-06,0.00446463,0.000244105
clssopt,0.1,3,4,14,25,20,6.735030,3.714448,6.20985,9.29013e-06,0.00402157,0.00022344
clsqdeim,0.1,3,4,14,25,20,8.461970,3.648682,6.65988,5.23625e-06,0.00326254,0.000143437
clssopt,0.1,3,4,14,25,30,4.280810,2.944845,7.10976,1.0582e-05,0.00287182,0.000231315
clsqdeim,0.1,3,4,14,25,30,4.784397,3.152983,7.85167,6.03248e-06,0.00186157,8.27526e-05
clssopt,0.1,3,4,14,25,40,3.682377,2.393198,8.2641,4.45342e-06,0.00291899,0.000130751
clsqdeim,0.1,3,4,14,25,40,4.291203,2.972666,8.70316,1.63454e-05,0.00931025,0.000257547
clssopt,0.1,3,4,14,25,50,3.220587,2.341430,9.14888,5.28051e-06,0.00221568,0.000117547
clsqdeim,0.1,3,4,14,25,50,3.975819,2.321969,9.54805,1.14783e-05,0.00221505,6.4737e-05
clssopt,0.1,3,4,14,25,60,3.174489,2.323874,9.96405,6.56082e-06,0.00329033,0.000175856
clsqdeim,0.1,3,4,14,25,60,3.068938,2.340455,10.2101,6.34111e-06,0.00267263,0.000151086
clssopt,0.1,3,4,14,25,70,2.747654,2.328870,10.9507,8.30425e-06,0.00277123,0.000159831
clsqdeim,0.1,3,4,14,25,70,3.021597,2.792432,10.9794,8.30435e-06,0.00336018,0.000105171
clssopt,0.1,3,4,14,25,80,2.622511,1.823185,11.6441,8.148e-06,0.00339289,0.00017031
clsqdeim,0.1,3,4,14,25,80,2.704919,1.919515,11.6317,9.5667e-06,0.00531192,0.000112023
clssopt,0.1,3,4,14,25,90,2.442556,1.739209,11.6468,8.99191e-06,0.00338266,0.000160614
clsqdeim,0.1,3,4,14,25,90,2.591282,1.971994,12.1987,8.92919e-06,0.00422075,8.10615e-05
clssopt,0.1,3,4,14,25,100,2.646708,1.719930,12.353,7.45404e-06,0.00254348,0.000127194
clsqdeim,0.1,3,4,14,25,100,3.193482,1.726659,12.6573,8.88718e-06,0.00395217,7.72304e-05
clssopt,0.1,3,4,14,25,110,2.448632,1.794541,13.4452,6.09522e-06,0.00242675,0.000116034
clsqdeim,0.1,3,4,14,25,110,2.385672,1.825608,13.1012,7.37256e-06,0.00528398,0.000113337
clssopt,0.1,3,4,14,25,120,2.418165,1.684997,13.3987,5.78597e-06,0.00251915,0.000109005
clsqdeim,0.1,3,4,14,25,120,2.587087,2.230544,13.8341,8.12921e-06,0.00448851,0.000179281
clssopt,0.1,3,4,14,25,130,2.400490,1.793960,13.913,6.69125e-06,0.00279003,0.000114908
clsqdeim,0.1,3,4,14,25,130,2.270860,1.650075,14.1198,1.19037e-05,0.00471136,0.000178024
clssopt,0.1,3,4,14,25,140,2.256915,2.194482,13.9542,7.66343e-06,0.00303604,0.0001229
clsqdeim,0.1,3,4,14,25,140,2.174599,2.510862,14.2059,1.80412e-05,0.00655277,0.000269307
clssopt,0.1,3,4,14,25,150,2.128086,1.681255,14.4058,6.48649e-06,0.00276413,0.00010749
clsqdeim,0.1,3,4,14,25,150,2.680004,1.637063,14.7883,2.12014e-05,0.0045756,0.000229559
clssopt,0.1,3,4,14,25,160,2.055457,1.669752,14.9797,5.78236e-06,0.00241904,8.33869e-05
clsqdeim,0.1,3,4,14,25,160,2.216473,1.539722,16.886,3.84692e-05,0.0122617,0.000420782
clssopt,0.1,3,4,14,25,170,1.928480,1.550868,15.1475,5.92212e-06,0.00228327,0.000100113
clsqdeim,0.1,3,4,14,25,170,2.225554,1.877943,15.1323,3.93478e-05,0.0125171,0.000598864
