0.07,thQDEIM,0.01,0,0.9,2,4,5,40,1.913491,0.0818392,0.00130672,0.21398
1,SOPT,0.01,0,0.9,2,4,5,45,6.893495,0.142551,0.000869737,0.152311
1,QDEIM,0.01,0,0.9,2,4,5,45,1.798745,0.0922955,0.00127673,0.210249
0.07,clsthSOPT,0.01,0,0.9,2,4,5,45,10.232752,0.128765,0.00103543,0.171045
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,45,2.128084,0.133584,0.000988632,0.17378
0.07,thSOPT,0.01,0,0.9,2,4,5,45,6.893495,0.143433,0.000869737,0.152311
0.07,thQDEIM,0.01,0,0.9,2,4,5,45,1.798745,0.0927607,0.00127673,0.210249
1,SOPT,0.01,0,0.9,2,4,5,50,7.722936,0.145339,0.0008645,0.151689
1,QDEIM,0.01,0,0.9,2,4,5,50,1.555936,0.105044,0.00123457,0.205228
0.07,clsthSOPT,0.01,0,0.9,2,4,5,50,8.982684,0.131925,0.00103329,0.170792
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,50,1.745283,0.148393,0.000950797,0.169129
0.07,thSOPT,0.01,0,0.9,2,4,5,50,7.722936,0.148309,0.0008645,0.151689
0.07,thQDEIM,0.01,0,0.9,2,4,5,50,1.555936,0.105763,0.00123457,0.205228
1,SOPT,0.01,0,0.9,2,4,5,55,7.806923,0.162539,0.000743089,0.134966
1,QDEIM,0.01,0,0.9,2,4,5,55,1.957897,0.11357,0.00121687,0.203011
0.07,clsthSOPT,0.01,0,0.9,2,4,5,55,8.029860,0.141809,0.000961783,0.160576
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,55,2.057122,0.154686,0.000904051,0.162665
0.07,thSOPT,0.01,0,0.9,2,4,5,55,7.806923,0.16365,0.000743089,0.134966
0.07,thQDEIM,0.01,0,0.9,2,4,5,55,1.957897,0.114769,0.00121687,0.203011
1,SOPT,0.01,0,0.9,2,4,5,60,5.669752,0.171246,0.00068723,0.126452
1,QDEIM,0.01,0,0.9,2,4,5,60,1.691402,0.119559,0.00117727,0.196773
0.07,clsthSOPT,0.01,0,0.9,2,4,5,60,7.666913,0.154533,0.000893954,0.151176
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,60,1.879602,0.161972,0.000890269,0.161224
0.07,thSOPT,0.01,0,0.9,2,4,5,60,5.656965,0.176265,0.000643109,0.119865
0.07,thQDEIM,0.01,0,0.9,2,4,5,60,1.691402,0.12039,0.00117727,0.196773
1,SOPT,0.01,0,0.9,2,4,5,65,5.578535,0.179023,0.000643109,0.119865
1,QDEIM,0.01,0,0.9,2,4,5,65,1.852417,0.128459,0.0011603,0.194801
0.07,clsthSOPT,0.01,0,0.9,2,4,5,65,7.342145,0.156777,0.00089392,0.151667
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,65,2.039445,0.170266,0.000861054,0.157498
0.07,thSOPT,0.01,0,0.9,2,4,5,65,5.579646,0.176877,0.000643109,0.119865
0.07,thQDEIM,0.01,0,0.9,2,4,5,65,1.852417,0.129123,0.0011603,0.194801
1,SOPT,0.01,0,0.9,2,4,5,70,5.165909,0.185042,0.000640143,0.118663
1,QDEIM,0.01,0,0.9,2,4,5,70,1.594028,0.135764,0.00114019,0.192468
0.07,clsthSOPT,0.01,0,0.9,2,4,5,70,7.034495,0.163876,0.000852632,0.145352
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,70,2.365588,0.179758,0.000792367,0.148472
0.07,thSOPT,0.01,0,0.9,2,4,5,70,5.252792,0.185795,0.000627014,0.116441
0.07,thQDEIM,0.01,0,0.9,2,4,5,70,1.594028,0.134388,0.00114019,0.192468
1,SOPT,0.01,0,0.9,2,4,5,75,6.232930,0.184542,0.000631386,0.117082
1,QDEIM,0.01,0,0.9,2,4,5,75,1.438265,0.145167,0.0011099,0.188472
0.07,clsthSOPT,0.01,0,0.9,2,4,5,75,6.629356,0.176972,0.000837138,0.142838
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,75,2.403723,0.185626,0.000756493,0.143698
0.07,thSOPT,0.01,0,0.9,2,4,5,75,6.237655,0.204186,0.0005315,0.102028
0.07,thQDEIM,0.01,0,0.9,2,4,5,75,1.438265,0.146751,0.0011099,0.188472
1,SOPT,0.01,0,0.9,2,4,5,80,118.180481,0.191553,0.000609052,0.114579
1,QDEIM,0.01,0,0.9,2,4,5,80,1.436053,0.150747,0.0010921,0.185586
0.07,clsthSOPT,0.01,0,0.9,2,4,5,80,6.151760,0.183238,0.000790217,0.13555
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,80,2.678238,0.198768,0.000687367,0.134046
0.07,thSOPT,0.01,0,0.9,2,4,5,80,189.999815,0.210126,0.000463701,0.0935348
0.07,thQDEIM,0.01,0,0.9,2,4,5,80,1.436053,0.151851,0.0010921,0.185586
1,SOPT,0.01,0,0.9,2,4,5,85,143.668871,0.197709,0.000582585,0.110301
1,QDEIM,0.01,0,0.9,2,4,5,85,1.832125,0.159057,0.00107723,0.183877
0.07,clsthSOPT,0.01,0,0.9,2,4,5,85,6.198542,0.200944,0.000681515,0.119675
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,85,2.034357,0.2057,0.000614256,0.123423
0.07,thSOPT,0.01,0,0.9,2,4,5,85,511.127991,0.227563,0.000400083,0.0832032
0.07,thQDEIM,0.01,0,0.9,2,4,5,85,1.832125,0.158615,0.00107723,0.183877
1,SOPT,0.01,0,0.9,2,4,5,90,129.436483,0.197555,0.000582585,0.110301
1,QDEIM,0.01,0,0.9,2,4,5,90,1.804302,0.166802,0.00102197,0.176906
0.07,clsthSOPT,0.01,0,0.9,2,4,5,90,5.923755,0.209835,0.000656519,0.116005
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,90,2.131158,0.21974,0.000548012,0.112986
0.07,thSOPT,0.01,0,0.9,2,4,5,90,3.349446,0.232298,0.000336062,0.075724
0.07,thQDEIM,0.01,0,0.9,2,4,5,90,1.804302,0.16887,0.00102197,0.176906
1,SOPT,0.01,0,0.9,2,4,5,95,167.494792,0.199604,0.000582585,0.110301
1,QDEIM,0.01,0,0.9,2,4,5,95,1.624681,0.173991,0.000966333,0.168382
0.07,clsthSOPT,0.01,0,0.9,2,4,5,95,5.742439,0.222248,0.000621395,0.110054
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,95,2.115198,0.233901,0.000505293,0.105748
0.07,thSOPT,0.01,0,0.9,2,4,5,95,3.439564,0.243211,0.00030373,0.0691302
0.07,thQDEIM,0.01,0,0.9,2,4,5,95,1.624681,0.17725,0.000966333,0.168382
1,SOPT,0.01,0,0.9,2,4,5,100,138.189563,0.198967,0.000582585,0.110301
1,QDEIM,0.01,0,0.9,2,4,5,100,1.584878,0.176106,0.000951436,0.166291
0.07,clsthSOPT,0.01,0,0.9,2,4,5,100,5.686867,0.228321,0.000591011,0.106792
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,100,1.961779,0.24624,0.000494581,0.103664
0.07,thSOPT,0.01,0,0.9,2,4,5,100,4.685313,0.249793,0.00029592,0.0687071
0.07,thQDEIM,0.01,0,0.9,2,4,5,100,1.584878,0.1772,0.000951436,0.166291
1,SOPT,0.01,0,0.9,2,4,5,105,173.791017,0.200135,0.000582585,0.110301
1,QDEIM,0.01,0,0.9,2,4,5,105,1.454701,0.181034,0.0009278,0.163322
0.07,clsthSOPT,0.01,0,0.9,2,4,5,105,6.013830,0.235722,0.000544061,0.0998969
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,105,2.097702,0.250605,0.000465155,0.0996499
0.07,thSOPT,0.01,0,0.9,2,4,5,105,161.295089,0.259716,0.000253924,0.0611294
0.07,thQDEIM,0.01,0,0.9,2,4,5,105,1.454701,0.182905,0.0009278,0.163322
1,SOPT,0.01,0,0.9,2,4,5,110,154.431076,0.206766,0.000535241,0.103054
1,QDEIM,0.01,0,0.9,2,4,5,110,1.435749,0.182334,0.000927808,0.16322
0.07,clsthSOPT,0.01,0,0.9,2,4,5,110,6.116435,0.239799,0.000544043,0.0999373
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,110,2.046279,0.269846,0.000421674,0.0928769
0.07,thSOPT,0.01,0,0.9,2,4,5,110,264.118515,0.285155,0.00022676,0.0564534
0.07,thQDEIM,0.01,0,0.9,2,4,5,110,1.435749,0.182783,0.000927808,0.16322
1,SOPT,0.01,0,0.9,2,4,5,115,129.292447,0.204099,0.000535241,0.103054
1,QDEIM,0.01,0,0.9,2,4,5,115,1.482882,0.186789,0.000894331,0.158027
0.07,clsthSOPT,0.01,0,0.9,2,4,5,115,7.166658,0.248828,0.000516474,0.095745
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,115,2.206105,0.275825,0.000404857,0.0898273
0.07,thSOPT,0.01,0,0.9,2,4,5,115,2.215380,0.300149,0.00021427,0.0507166
0.07,thQDEIM,0.01,0,0.9,2,4,5,115,1.482882,0.187457,0.000894331,0.158027
1,SOPT,0.01,0,0.9,2,4,5,120,127.172918,0.206902,0.000535241,0.103054
1,QDEIM,0.01,0,0.9,2,4,5,120,1.434699,0.19436,0.000820515,0.146979
0.07,clsthSOPT,0.01,0,0.9,2,4,5,120,8.143400,0.264035,0.00045479,0.0869701
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,120,1.977739,0.293479,0.000344092,0.0805272
0.07,thSOPT,0.01,0,0.9,2,4,5,120,2.220784,0.304379,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,120,1.434699,0.195467,0.000820515,0.146979
1,SOPT,0.01,0,0.9,2,4,5,125,124.803572,0.204817,0.000535241,0.103054
1,QDEIM,0.01,0,0.9,2,4,5,125,1.471950,0.205672,0.000773808,0.141759
0.07,clsthSOPT,0.01,0,0.9,2,4,5,125,8.173931,0.267854,0.000436134,0.0851588
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,125,1.969963,0.301163,0.000339273,0.0794494
0.07,thSOPT,0.01,0,0.9,2,4,5,125,2.374307,0.301141,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,125,1.471950,0.204325,0.000773808,0.141759
1,SOPT,0.01,0,0.9,2,4,5,130,121.341107,0.206352,0.000527289,0.101164
1,QDEIM,0.01,0,0.9,2,4,5,130,1.432008,0.217084,0.00073899,0.137195
0.07,clsthSOPT,0.01,0,0.9,2,4,5,130,8.347106,0.272199,0.000430921,0.0843092
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,130,1.762162,0.304916,0.0003374,0.0789298
0.07,thSOPT,0.01,0,0.9,2,4,5,130,2.199957,0.299798,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,130,1.432008,0.216459,0.00073899,0.137195
1,SOPT,0.01,0,0.9,2,4,5,135,116.432467,0.213491,0.000479951,0.0927594
1,QDEIM,0.01,0,0.9,2,4,5,135,1.484488,0.225595,0.000688441,0.130162
0.07,clsthSOPT,0.01,0,0.9,2,4,5,135,9.280931,0.275137,0.00043091,0.0843419
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,135,1.847893,0.304774,0.000337402,0.0789117
0.07,thSOPT,0.01,0,0.9,2,4,5,135,4.639722,0.299278,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,135,1.484488,0.223208,0.000688441,0.130162
1,SOPT,0.01,0,0.9,2,4,5,140,129.431446,0.21946,0.000477592,0.0927813
1,QDEIM,0.01,0,0.9,2,4,5,140,1.474314,0.23311,0.000634741,0.122515
0.07,clsthSOPT,0.01,0,0.9,2,4,5,140,8.861366,0.283584,0.000421526,0.0837028
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,140,1.803435,0.308388,0.000337374,0.0789719
0.07,thSOPT,0.01,0,0.9,2,4,5,140,4.666389,0.301927,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,140,1.474314,0.23095,0.000634741,0.122515
1,SOPT,0.01,0,0.9,2,4,5,145,125.403806,0.234397,0.000397239,0.077985
1,QDEIM,0.01,0,0.9,2,4,5,145,1.478927,0.243147,0.000563086,0.112316
0.07,clsthSOPT,0.01,0,0.9,2,4,5,145,8.224824,0.290707,0.000412678,0.0816212
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,145,1.889291,0.318404,0.000332559,0.0785566
0.07,thSOPT,0.01,0,0.9,2,4,5,145,5.170056,0.305574,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,145,1.478927,0.241726,0.000563086,0.112316
1,SOPT,0.01,0,0.9,2,4,5,150,122.472228,0.235745,0.000397153,0.0777631
1,QDEIM,0.01,0,0.9,2,4,5,150,1.678025,0.241046,0.000533918,0.107847
0.07,clsthSOPT,0.01,0,0.9,2,4,5,150,8.721262,0.300757,0.000368632,0.0737544
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,150,1.934561,0.320262,0.000332555,0.0785133
0.07,thSOPT,0.01,0,0.9,2,4,5,150,5.911630,0.301501,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,150,1.678025,0.243588,0.000533918,0.107847
1,SOPT,0.01,0,0.9,2,4,5,155,117.426350,0.241184,0.000352137,0.0740327
1,QDEIM,0.01,0,0.9,2,4,5,155,1.599487,0.244821,0.000533912,0.107881
0.07,clsthSOPT,0.01,0,0.9,2,4,5,155,9.033186,0.307606,0.000369188,0.0734935
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,155,1.810383,0.325869,0.000332253,0.0786
0.07,thSOPT,0.01,0,0.9,2,4,5,155,6.343207,0.301976,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,155,1.599487,0.240529,0.000533912,0.107881
1,SOPT,0.01,0,0.9,2,4,5,160,114.334369,0.244611,0.000335589,0.0714146
1,QDEIM,0.01,0,0.9,2,4,5,160,1.467932,0.244531,0.000513152,0.105093
0.07,clsthSOPT,0.01,0,0.9,2,4,5,160,9.149664,0.315135,0.0003601,0.0725584
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,160,1.958458,0.3302,0.000332254,0.0786001
0.07,thSOPT,0.01,0,0.9,2,4,5,160,5.172103,0.298847,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,160,1.467932,0.24402,0.000513152,0.105093
1,SOPT,0.01,0,0.9,2,4,5,165,114.181456,0.247242,0.000307256,0.0659943
1,QDEIM,0.01,0,0.9,2,4,5,165,1.490740,0.24764,0.000502851,0.103818
0.07,clsthSOPT,0.01,0,0.9,2,4,5,165,9.147217,0.31723,0.000360098,0.0725901
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,165,1.892910,0.335536,0.000325997,0.0777082
0.07,thSOPT,0.01,0,0.9,2,4,5,165,4.490682,0.298522,0.000214356,0.0502004
0.07,thQDEIM,0.01,0,0.9,2,4,5,165,1.490740,0.247984,0.000502851,0.103818
1,SOPT,0.01,0,0.9,2,4,5,170,107.841617,0.247916,0.000307325,0.0668498
1,QDEIM,0.01,0,0.9,2,4,5,170,1.554555,0.248484,0.000471331,0.0993725
0.07,clsthSOPT,0.01,0,0.9,2,4,5,170,9.180323,0.318308,0.000360099,0.0725901
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,170,1.895968,0.341447,0.000326001,0.0776754
0.07,thSOPT,0.01,0,0.9,2,4,5,170,5.443663,0.29861,0.000214356,0.050199
0.07,thQDEIM,0.01,0,0.9,2,4,5,170,1.554555,0.251643,0.000471331,0.0993725
1,SOPT,0.01,0,0.9,2,4,5,175,104.678506,0.247709,0.000307265,0.065757
1,QDEIM,0.01,0,0.9,2,4,5,175,1.549070,0.248326,0.000471318,0.0994317
0.07,clsthSOPT,0.01,0,0.9,2,4,5,175,9.192454,0.325627,0.000360098,0.0725978
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,175,1.856407,0.341115,0.000325999,0.0776912
0.07,thSOPT,0.01,0,0.9,2,4,5,175,4.468187,0.30424,0.000214356,0.0501988
0.07,thQDEIM,0.01,0,0.9,2,4,5,175,1.549070,0.250431,0.000471318,0.0994317
1,SOPT,0.01,0,0.9,2,4,5,180,92.173898,0.25047,0.000308701,0.0652108
1,QDEIM,0.01,0,0.9,2,4,5,180,1.553882,0.252596,0.000471318,0.0994415
0.07,clsthSOPT,0.01,0,0.9,2,4,5,180,10.152518,0.330601,0.000357416,0.0719603
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,180,1.988416,0.345484,0.000320651,0.07686
0.07,thSOPT,0.01,0,0.9,2,4,5,180,4.485767,0.298343,0.000214356,0.0501967
0.07,thQDEIM,0.01,0,0.9,2,4,5,180,1.553882,0.250321,0.000471318,0.0994415
1,SOPT,0.01,0,0.9,2,4,5,185,90.836256,0.252672,0.000311453,0.0640027
1,QDEIM,0.01,0,0.9,2,4,5,185,1.517198,0.247919,0.000471309,0.0994873
0.07,clsthSOPT,0.01,0,0.9,2,4,5,185,9.654359,0.331585,0.000357412,0.0719559
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,185,2.114132,0.357625,0.000298096,0.073264
0.07,thSOPT,0.01,0,0.9,2,4,5,185,2.112529,0.301213,0.000214352,0.0502443
0.07,thQDEIM,0.01,0,0.9,2,4,5,185,1.517198,0.250623,0.000471309,0.0994873
1,SOPT,0.01,0,0.9,2,4,5,190,5.473725,0.259605,0.000301073,0.0632278
1,QDEIM,0.01,0,0.9,2,4,5,190,1.575105,0.254387,0.000421334,0.0924072
0.07,clsthSOPT,0.01,0,0.9,2,4,5,190,9.613506,0.338314,0.000357874,0.0719071
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,190,2.162203,0.358773,0.000298095,0.0732659
0.07,thSOPT,0.01,0,0.9,2,4,5,190,2.205115,0.299496,0.000214342,0.0497459
0.07,thQDEIM,0.01,0,0.9,2,4,5,190,1.575105,0.25284,0.000421334,0.0924072
1,SOPT,0.01,0,0.9,2,4,5,195,4.556754,0.265476,0.000268464,0.0548173
1,QDEIM,0.01,0,0.9,2,4,5,195,1.456718,0.259063,0.000421331,0.0924207
0.07,clsthSOPT,0.01,0,0.9,2,4,5,195,9.800288,0.339902,0.000357868,0.0719724
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,195,1.897826,0.365115,0.000286449,0.0714449
0.07,thSOPT,0.01,0,0.9,2,4,5,195,2.152205,0.298712,0.000214343,0.0498772
0.07,thQDEIM,0.01,0,0.9,2,4,5,195,1.456718,0.256021,0.000421331,0.0924207
1,SOPT,0.01,0,0.9,2,4,5,200,3.783815,0.267079,0.000268586,0.055386
1,QDEIM,0.01,0,0.9,2,4,5,200,1.557199,0.256298,0.000421333,0.0924198
0.07,clsthSOPT,0.01,0,0.9,2,4,5,200,10.327481,0.342827,0.000357865,0.071951
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,200,1.961016,0.365514,0.00027207,0.0689375
0.07,thSOPT,0.01,0,0.9,2,4,5,200,2.183046,0.298767,0.000214339,0.0494971
0.07,thQDEIM,0.01,0,0.9,2,4,5,200,1.557199,0.253303,0.000421333,0.0924198
1,SOPT,0.01,0,0.9,2,4,5,205,3.697060,0.264485,0.000258386,0.0526331
1,QDEIM,0.01,0,0.9,2,4,5,205,1.494336,0.256205,0.000421336,0.0924114
0.07,clsthSOPT,0.01,0,0.9,2,4,5,205,10.624269,0.34791,0.000349002,0.070532
0.07,clsthQDEIM,0.01,0,0.9,2,4,5,205,1.964431,0.367686,0.000272072,0.0689014
0.07,thSOPT,0.01,0,0.9,2,4,5,205,2.161871,0.301773,0.000214331,0.0491077
0.07,thQDEIM,0.01,0,0.9,2,4,5,205,1.494336,0.258731,0.000421336,0.0924114
1,SOPT,0.01,1,0.99,4,8,11,16,12.206098,0.0537326,0.00129919,0.196592
1,QDEIM,0.01,1,0.99,4,8,11,16,5.524122,0.0337768,0.00153223,0.277052
0.07,clsthSOPT,0.01,1,0.99,4,8,11,16,10.187927,0.0767717,0.00130046,0.173728
0.07,clsthQDEIM,0.01,1,0.99,4,8,11,16,11.443011,0.0844393,0.00123624,0.150624
0.07,thSOPT,0.01,1,0.99,4,8,11,16,10.879360,0.0553899,0.00127279,0.253267
0.07,thQDEIM,0.01,1,0.99,4,8,11,16,5.524122,0.0372163,0.00153223,0.277052
1,SOPT,0.01,1,0.99,4,8,11,21,7.499683,0.0676809,0.00125742,0.250775
1,QDEIM,0.01,1,0.99,4,8,11,21,7.924099,0.0468536,0.00144194,0.357344
0.07,clsthSOPT,0.01,1,0.99,4,8,11,21,4.549680,0.101137,0.00110924,0.138209
0.07,clsthQDEIM,0.01,1,0.99,4,8,11,21,7.950505,0.0914809,0.00116804,0.13442
0.07,thSOPT,0.01,1,0.99,4,8,11,21,7.243183,0.069535,0.00123914,0.302865
0.07,thQDEIM,0.01,1,0.99,4,8,11,21,7.924099,0.045966,0.00144194,0.357344
1,SOPT,0.01,1,0.99,4,8,11,26,5.457777,0.0813645,0.00119829,0.271708
1,QDEIM,0.01,1,0.99,4,8,11,26,3.610514,0.0536994,0.00140012,0.342657
0.07,clsthSOPT,0.01,1,0.99,4,8,11,26,5.121823,0.115524,0.00103443,0.124325
0.07,clsthQDEIM,0.01,1,0.99,4,8,11,26,7.271533,0.10826,0.00112401,0.130527
0.07,thSOPT,0.01,1,0.99,4,8,11,26,5.145745,0.0844826,0.00106788,0.270293
0.07,thQDEIM,0.01,1,0.99,4,8,11,26,3.610514,0.0532344,0.00140012,0.342657
1,SOPT,0.01,1,0.99,4,8,11,31,4.492029,0.0890744,0.00114813,0.290687
1,QDEIM,0.01,1,0.99,4,8,11,31,4.746519,0.0672887,0.00134237,0.320526
0.07,clsthSOPT,0.01,1,0.99,4,8,11,31,11.856025,0.126406,0.00100979,0.122217
0.07,clsthQDEIM,0.01,1,0.99,4,8,11,31,5.018505,0.130567,0.00102098,0.113859
0.07,thSOPT,0.01,1,0.99,4,8,11,31,5.044000,0.0982999,0.000976295,0.25532
0.07,thQDEIM,0.01,1,0.99,4,8,11,31,4.746519,0.0672128,0.00134237,0.320526
1,SOPT,0.01,1,0.99,4,8,11,36,4.808141,0.110245,0.000964398,0.198579
1,QDEIM,0.01,1,0.99,4,8,11,36,4.651117,0.085672,0.00128974,0.314943
0.07,clsthSOPT,0.01,1,0.99,4,8,11,36,10.983957,0.140456,0.000912533,0.110042
0.07,clsthQDEIM,0.01,1,0.99,4,8,11,36,5.109584,0.14176,0.000950586,0.104098
0.07,thSOPT,0.01,1,0.99,4,8,11,36,3.485032,0.113096,0.000880978,0.201908
0.07,thQDEIM,0.01,1,0.99,4,8,11,36,4.651117,0.0842496,0.00128974,0.314943
1,SOPT,0.01,1,0.99,4,8,11,41,5.394072,0.116371,0.000886896,0.177164
1,QDEIM,0.01,1,0.99,4,8,11,41,3.261886,0.0954597,0.00124533,0.308499
0.07,clsthSOPT,0.01,1,0.99,4,8,11,41,10.481863,0.149144,0.000907439,0.111396
0.07,clsthQDEIM,0.01,1,0.99,4,8,11,41,4.969965,0.15222,0.000938938,0.102959
0.07,thSOPT,0.01,1,0.99,4,8,11,41,3.446552,0.117821,0.000823779,0.189277
0.07,thQDEIM,0.01,1,0.99,4,8,11,41,3.239654,0.0935548,0.00123299,0.3484
1,SOPT,0.01,1,0.99,4,8,11,46,3.571364,0.128738,0.000744043,0.143837
1,QDEIM,0.01,1,0.99,4,8,11,46,3.092188,0.110142,0.0011827,0.327327
0.07,clsthSOPT,0.01,1,0.99,4,8,11,46,10.850831,0.151831,0.000878922,0.107719
0.07,clsthQDEIM,0.01,1,0.99,4,8,11,46,4.285728,0.171929,0.000926539,0.106367
0.07,thSOPT,0.01,1,0.99,4,8,11,46,3.089768,0.131114,0.000720467,0.172671
