method,rs,window,t,ws,w,q,TT3,TT4,ErrX,ErrV,ErrE
clsgnat,0.1,20,25,14,1.457,5.36e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,20,25,16,2.35915,5.42e+00,7.27027e-06,0.00245194,7.8667e-05
clssopt,0.1,20,25,16,2.46,5.67e+00,4.86395e-06,0.000780828,0.000119269
qdeim,0.1,20,25,16,2.30033,5.59e+00,7.96541e-06,0.00187044,0.000717033
clsqdeim,0.1,20,25,16,2.25406,5.56e+00,1.03825e-05,0.00139714,0.000547666
gnat,0.1,20,25,16,2.3619,5.59e+00,3.79136e-05,0.00270908,0.000960241
clsgnat,0.1,20,25,16,1.49677,5.27e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,20,25,18,2.56725,5.65e+00,5.85363e-06,0.000758369,0.000347899
clssopt,0.1,20,25,18,2.22945,5.29e+00,8.0928e-06,0.00179879,0.000222553
qdeim,0.1,20,25,18,2.63025,5.69e+00,1.10197e-05,0.00120102,0.000934689
clsqdeim,0.1,20,25,18,2.47354,5.60e+00,1.03188e-05,0.00228574,0.000534335
gnat,0.1,20,25,18,2.20094,5.83e+00,3.76001e-05,0.00254008,0.00105747
clsgnat,0.1,20,25,18,1.68897,5.47e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,20,25,20,2.44082,5.58e+00,6.00285e-06,0.00128833,0.000404616
clssopt,0.1,20,25,20,2.43958,5.69e+00,5.36556e-06,0.00177656,0.000201763
qdeim,0.1,20,25,20,2.41195,5.63e+00,7.3887e-06,0.000926767,0.000555687
clsqdeim,0.1,20,25,20,2.46642,5.58e+00,9.39608e-06,0.00201786,0.000513899
gnat,0.1,20,25,20,2.31596,6.06e+00,1.27138e-05,0.00216006,0.000863452
clsgnat,0.1,20,25,20,1.7024,5.31e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,2,1.87649,4.81e+00,1.08054e-05,0.00171488,0.000440742
clssopt,0.1,30,17,2,1.94995,5.02e+00,8.76888e-06,0.00184467,0.000322332
qdeim,0.1,30,17,2,1.94452,5.00e+00,6.84346e-06,0.00317481,8.26955e-05
clsqdeim,0.1,30,17,2,2.05253,4.94e+00,1.08566e-05,0.00101736,0.00108321
gnat,0.1,30,17,2,1.90047,4.95e+00,9.69612e-06,0.00265006,0.000972441
clsgnat,0.1,30,17,2,1.28363,4.73e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,4,1.935,4.97e+00,1.06984e-05,0.00131095,0.000379191
clssopt,0.1,30,17,4,1.8919,4.90e+00,7.74258e-06,0.00122455,0.000348347
qdeim,0.1,30,17,4,2.11164,4.99e+00,7.90805e-06,0.00146863,6.33544e-05
clsqdeim,0.1,30,17,4,2.02756,5.01e+00,1.16103e-05,0.000967533,0.000924642
gnat,0.1,30,17,4,2.00176,5.08e+00,9.56663e-06,0.00275537,0.000946472
clsgnat,0.1,30,17,4,1.22734,4.72e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,6,1.89456,4.79e+00,1.07748e-05,0.00106336,0.000331679
clssopt,0.1,30,17,6,1.96964,4.92e+00,7.7732e-06,0.00176799,0.000253687
qdeim,0.1,30,17,6,2.07428,4.96e+00,7.5523e-06,0.00211258,5.52293e-05
clsqdeim,0.1,30,17,6,2.14168,4.99e+00,1.14951e-05,0.000899585,0.000899843
gnat,0.1,30,17,6,2.06887,4.97e+00,9.12291e-06,0.00203338,0.00101599
clsgnat,0.1,30,17,6,1.33255,4.80e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,8,2.01923,4.79e+00,9.1786e-06,0.00069902,0.000436778
clssopt,0.1,30,17,8,2.23378,4.93e+00,9.82044e-06,0.000949042,0.000703122
qdeim,0.1,30,17,8,2.12426,5.08e+00,7.25592e-06,0.00249637,7.96056e-05
clsqdeim,0.1,30,17,8,2.0251,4.78e+00,9.91495e-06,0.000880285,0.000736907
gnat,0.1,30,17,8,2.1086,4.98e+00,9.25005e-06,0.00147155,0.000877266
clsgnat,0.1,30,17,8,1.43567,4.85e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,10,1.99428,4.95e+00,9.24478e-06,0.000802693,0.000470103
clssopt,0.1,30,17,10,2.09467,4.94e+00,9.38287e-06,0.00086294,0.000769747
qdeim,0.1,30,17,10,2.10973,4.89e+00,4.1875e-06,0.00143671,7.8944e-05
clsqdeim,0.1,30,17,10,2.14738,5.01e+00,7.51024e-06,0.000589322,0.0002073
gnat,0.1,30,17,10,1.97995,5.27e+00,9.70491e-06,0.00230079,0.000958573
clsgnat,0.1,30,17,10,1.60234,4.80e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,12,2.02767,4.92e+00,8.32328e-06,0.000521987,0.000427755
clssopt,0.1,30,17,12,2.13061,4.98e+00,7.51155e-06,0.00110877,0.000353145
qdeim,0.1,30,17,12,2.16938,4.91e+00,8.06222e-06,0.000995377,0.000113534
clsqdeim,0.1,30,17,12,2.23333,4.98e+00,7.88049e-06,0.000836776,0.000232022
gnat,0.1,30,17,12,1.91559,4.85e+00,9.92581e-06,0.00244792,0.000966443
clsgnat,0.1,30,17,12,1.47169,4.91e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,14,2.14528,4.93e+00,8.26281e-06,0.000748627,0.000417596
clssopt,0.1,30,17,14,2.24408,5.17e+00,7.7431e-06,0.00084176,0.000330663
qdeim,0.1,30,17,14,2.06522,4.80e+00,7.99928e-06,0.000906312,0.000116747
clsqdeim,0.1,30,17,14,2.1778,4.97e+00,9.35335e-06,0.000889517,0.000245389
gnat,0.1,30,17,14,2.24174,4.95e+00,9.65319e-06,0.00205978,0.000901477
clsgnat,0.1,30,17,14,1.43077,4.91e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,16,2.22198,5.02e+00,8.56772e-06,0.00156169,0.000474286
clssopt,0.1,30,17,16,2.251,5.11e+00,7.54029e-06,0.00228707,0.000369087
qdeim,0.1,30,17,16,2.33565,5.00e+00,7.64678e-06,0.000751174,8.64027e-05
clsqdeim,0.1,30,17,16,2.28305,4.75e+00,7.91104e-06,0.00153073,0.000212904
gnat,0.1,30,17,16,2.06409,4.93e+00,9.63168e-06,0.00205836,0.000895053
clsgnat,0.1,30,17,16,1.32191,4.69e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,18,2.17103,5.28e+00,9.37248e-06,0.000833799,0.000311369
clssopt,0.1,30,17,18,2.20241,4.99e+00,9.81014e-06,0.00251681,0.000356506
qdeim,0.1,30,17,18,2.24356,5.01e+00,7.48184e-06,0.000798692,7.88802e-05
clsqdeim,0.1,30,17,18,2.26689,4.85e+00,7.54386e-06,0.000648353,0.000303292
gnat,0.1,30,17,18,2.05467,5.33e+00,9.61708e-06,0.00201337,0.000883452
clsgnat,0.1,30,17,18,1.29857,4.70e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,30,17,20,2.00751,4.80e+00,7.50034e-06,0.000680102,0.000323608
clssopt,0.1,30,17,20,2.28676,4.99e+00,7.23867e-06,0.000782774,0.000454111
qdeim,0.1,30,17,20,2.26777,5.03e+00,7.58124e-06,0.00221893,6.66771e-05
clsqdeim,0.1,30,17,20,2.40458,4.90e+00,7.57677e-06,0.000491579,0.000200918
gnat,0.1,30,17,20,2.11652,5.10e+00,9.60345e-06,0.00212943,0.000884476
clsgnat,0.1,30,17,20,1.48055,4.86e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,2,1.99164,4.52e+00,2.19245e-05,0.00300599,0.000814068
clssopt,0.1,40,13,2,1.86289,4.52e+00,1.10873e-05,0.00139704,0.00098646
qdeim,0.1,40,13,2,1.78477,4.53e+00,8.84078e-06,0.00101907,0.000245958
clsqdeim,0.1,40,13,2,1.97396,4.63e+00,6.14292e-06,0.000851087,0.000300613
gnat,0.1,40,13,2,1.99297,4.42e+00,3.05214e-05,0.00261552,0.000595361
clsgnat,0.1,40,13,2,1.38297,4.50e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,4,1.97903,4.58e+00,1.02901e-05,0.000902614,0.000806833
clssopt,0.1,40,13,4,2.13246,4.93e+00,8.87674e-06,0.00163283,0.000752716
qdeim,0.1,40,13,4,1.86639,4.46e+00,8.57392e-06,0.000906004,0.000235803
clsqdeim,0.1,40,13,4,2.0068,4.66e+00,9.27727e-06,0.00102834,0.000401902
gnat,0.1,40,13,4,1.99339,4.61e+00,3.07497e-05,0.00418455,0.000446205
clsgnat,0.1,40,13,4,1.35373,4.65e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,6,2.01172,4.48e+00,1.14459e-05,0.00103888,0.000761234
clssopt,0.1,40,13,6,1.91862,4.48e+00,1.97382e-05,0.00307797,0.00102844
qdeim,0.1,40,13,6,2.02756,4.54e+00,9.08483e-06,0.00223321,0.000296168
clsqdeim,0.1,40,13,6,2.15397,4.59e+00,9.24487e-06,0.000957963,0.000529591
gnat,0.1,40,13,6,1.91231,4.58e+00,2.9769e-05,0.00304977,0.000446074
clsgnat,0.1,40,13,6,1.31953,4.33e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,8,2.00046,4.56e+00,1.06617e-05,0.000676718,0.000786019
clssopt,0.1,40,13,8,1.96403,4.60e+00,9.52084e-06,0.0011669,0.000915067
qdeim,0.1,40,13,8,1.92918,4.39e+00,8.54723e-06,0.00127055,0.00036694
clsqdeim,0.1,40,13,8,1.99568,4.54e+00,8.83702e-06,0.0012478,0.000575465
gnat,0.1,40,13,8,1.93621,4.59e+00,3.09642e-05,0.00316525,0.000454857
clsgnat,0.1,40,13,8,1.21672,4.42e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,10,2.08407,4.64e+00,1.07211e-05,0.000729974,0.000720259
clssopt,0.1,40,13,10,2.07565,4.62e+00,8.1014e-06,0.00208103,0.00021978
qdeim,0.1,40,13,10,2.0323,4.40e+00,7.5245e-06,0.000729362,0.000339127
clsqdeim,0.1,40,13,10,2.31835,4.61e+00,1.12067e-05,0.00124217,0.000963164
gnat,0.1,40,13,10,1.79984,4.44e+00,3.09982e-05,0.00333131,0.00045743
clsgnat,0.1,40,13,10,1.31466,4.54e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,12,1.93191,4.82e+00,9.89421e-06,0.000799197,0.000824968
clssopt,0.1,40,13,12,2.14792,4.53e+00,6.8036e-06,0.00075549,6.27282e-05
qdeim,0.1,40,13,12,2.04783,4.46e+00,8.11701e-06,0.000623131,0.000341188
clsqdeim,0.1,40,13,12,2.13943,4.52e+00,3.43779e-06,0.00115091,0.000485123
gnat,0.1,40,13,12,1.96447,4.53e+00,3.09347e-05,0.00377939,0.000473091
clsgnat,0.1,40,13,12,1.29482,4.41e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,14,2.2306,4.69e+00,1.00432e-05,0.000815017,0.00083335
clssopt,0.1,40,13,14,2.03253,4.55e+00,1.19778e-05,0.000769745,0.000189809
qdeim,0.1,40,13,14,2.20805,4.63e+00,7.74867e-06,0.00144524,0.000347687
clsqdeim,0.1,40,13,14,2.2626,4.49e+00,3.82148e-06,0.000844131,0.000324314
gnat,0.1,40,13,14,2.20312,4.66e+00,3.10475e-05,0.00326514,0.000480109
clsgnat,0.1,40,13,14,1.32318,4.55e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,16,1.9921,4.57e+00,1.04303e-05,0.00122179,0.000831651
clssopt,0.1,40,13,16,1.99986,4.53e+00,1.16453e-05,0.000832217,0.000185743
qdeim,0.1,40,13,16,2.49288,4.59e+00,8.22205e-06,0.0022799,0.000355266
clsqdeim,0.1,40,13,16,2.32262,4.61e+00,7.8661e-06,0.000803193,0.000408365
gnat,0.1,40,13,16,1.77066,4.43e+00,2.99957e-05,0.00308884,0.000476808
clsgnat,0.1,40,13,16,1.28015,4.48e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,18,2.10462,4.65e+00,7.10131e-06,0.00167089,0.000109452
clssopt,0.1,40,13,18,2.0978,4.60e+00,1.10633e-05,0.000868264,0.000182851
qdeim,0.1,40,13,18,2.39736,4.68e+00,8.50791e-06,0.00189542,0.000355102
clsqdeim,0.1,40,13,18,2.3074,4.64e+00,6.48002e-06,0.000636176,0.000218865
gnat,0.1,40,13,18,1.8912,4.53e+00,3.11458e-05,0.00270507,0.000507925
clsgnat,0.1,40,13,18,1.38116,4.52e+00,0.000565805,0.0218285,0.00773392
sopt,0.1,40,13,20,2.20587,4.61e+00,1.07988e-05,0.00105302,0.000716989
clssopt,0.1,40,13,20,2.1466,4.55e+00,7.59757e-06,0.000707061,9.78773e-05
qdeim,0.1,40,13,20,2.52164,4.98e+00,8.75582e-06,0.00202415,0.000346308
clsqdeim,0.1,40,13,20,2.41957,4.59e+00,6.48119e-06,0.000556589,0.00022142
gnat,0.1,40,13,20,2.09141,4.61e+00,3.20724e-05,0.00284176,0.000515836
clsgnat,0.1,40,13,20,1.36012,4.46e+00,0.000565805,0.0218285,0.00773392
