sopt,0.1,3,6,9,9,10,13.480775,9.950094,0.243098,7.06653e-05,0.0401085,0.00650651
qdeim,0.1,3,6,9,9,10,7.723483,5.300337,0.232512,1.64748e-05,0.0117401,0.00156075
sopt,0.1,3,6,9,9,20,15.718597,8.484640,0.319257,1.26351e-05,0.00944487,0.000995244
qdeim,0.1,3,6,9,9,20,5.696238,4.383086,0.273104,1.43876e-05,0.0105592,0.00146376
sopt,0.1,3,6,9,9,30,6.571759,4.926473,0.400061,6.04207e-05,0.033906,0.00515687
qdeim,0.1,3,6,9,9,30,8.877701,325.717316,0.341801,2.87895e-05,0.0192829,0.00282328
sopt,0.1,3,6,9,9,40,7.209884,4.571686,0.437892,5.16724e-05,0.0315157,0.00442972
qdeim,0.1,3,6,9,9,40,5.848595,5.827692,0.370434,2.83578e-05,0.0190079,0.00279874
sopt,0.1,3,6,9,9,50,5.847826,4.705317,0.656544,1.76894e-05,0.0106751,0.000985059
qdeim,0.1,3,6,9,9,50,7.422036,6.181072,0.37687,2.81863e-05,0.018816,0.00278379
sopt,0.1,3,6,9,9,60,4.973986,4.939026,0.528194,2.0078e-05,0.0127761,0.00149802
qdeim,0.1,3,6,9,9,60,12.381479,7637.791129,0.384171,3.00543e-05,0.0197031,0.00291994
sopt,0.1,3,6,9,9,70,4.619663,4.919785,0.741068,0.00127634,,
qdeim,0.1,3,6,9,9,70,8.743611,5.320836,0.380971,3.59876e-05,0.0226205,0.00339095
sopt,0.1,3,6,9,9,80,4.719925,3.882274,0.783165,0.00127634,,
qdeim,0.1,3,6,9,9,80,7.166550,6.078577,0.375475,3.59773e-05,0.0225929,0.00338406
sopt,0.1,3,6,9,9,90,5.209710,4.485704,0.566278,1.58768e-05,0.0099405,0.00134611
qdeim,0.1,3,6,9,9,90,19.698771,5035.717244,0.386467,3.62638e-05,0.0225502,0.00334538
sopt,0.1,3,6,9,9,100,4.396310,4.392621,0.625972,1.77573e-05,0.0112434,0.00161161
qdeim,0.1,3,6,9,9,100,12.369138,5.911961,0.34948,3.88187e-05,0.0244931,0.00366067
sopt,0.1,3,6,9,9,110,4.112608,3.353354,0.635659,1.84836e-05,0.0117123,0.00167326
qdeim,0.1,3,6,9,9,110,9.834678,5.590712,0.412064,4.68129e-05,0.0275458,0.00571986
sopt,0.1,3,6,9,9,120,8.705937,3.595058,0.657879,2.12089e-05,0.0133758,0.00190433
qdeim,0.1,3,6,9,9,120,14.754737,925.850691,0.485459,5.1201e-05,0.0296606,0.00618234
sopt,0.1,3,6,9,9,130,7.597176,3.420897,0.668846,2.73185e-05,0.017126,0.00252016
qdeim,0.1,3,6,9,9,130,6.656905,16.982286,0.553769,4.99198e-05,0.0287271,0.00602478
sopt,0.1,3,6,9,9,140,4.951143,3.472330,0.682716,2.63573e-05,0.0165143,0.00242113
qdeim,0.1,3,6,9,9,140,5.337386,16.949069,0.580337,2.28173e-05,0.0108476,0.00263696
sopt,0.1,3,6,9,9,150,4.093094,3.761427,0.721403,3.36873e-05,0.0211341,0.00314888
qdeim,0.1,3,6,9,9,150,5.038290,53.426176,0.598747,2.60419e-05,0.0124559,0.00303613
sopt,0.1,3,6,9,9,160,4.007796,3.291341,0.739532,3.86465e-05,0.0240064,0.00364946
qdeim,0.1,3,6,9,9,160,4.257718,15.883296,0.602629,3.03415e-05,0.0137218,0.00319248
sopt,0.1,3,6,9,9,170,5.339469,3.481798,0.774926,2.05353e-05,0.0127755,0.00181546
qdeim,0.1,3,6,9,9,170,3.764079,12.418510,0.615475,3.25691e-05,0.0148332,0.00340867
sopt,0.1,3,6,9,9,180,4.557780,5.622266,0.781041,1.2113e-05,0.0072468,0.000998573
qdeim,0.1,3,6,9,9,180,7.591270,1770.274892,0.616095,3.23784e-05,0.0148107,0.00338644
sopt,0.1,3,6,9,9,190,7.189778,3.160472,0.784905,3.02362e-05,0.0189026,0.00268959
qdeim,0.1,3,6,9,9,190,3.679557,14.137075,0.618737,2.94064e-05,0.0139596,0.00321855
sopt,0.1,3,6,9,9,200,5.276306,2.935580,0.810115,3.04919e-05,0.019016,0.002701
qdeim,0.1,3,6,9,9,200,4.806140,13.344761,0.636546,1.96843e-05,0.00905704,0.00209053
sopt,0.1,4,6,14,12,10,16.842502,29.336301,0.343504,0.00127634,,0.0410282
qdeim,0.1,4,6,14,12,10,6.246975,10.164623,0.286106,4.84429e-05,0.0301348,0.00473739
sopt,0.1,4,6,14,12,20,13.009943,11.888769,0.447601,0.00127634,,0.0410282
qdeim,0.1,4,6,14,12,20,4.967683,14.366513,0.352473,2.26433e-05,0.0182314,0.00276029
sopt,0.1,4,6,14,12,30,10.901633,8.973175,0.471952,0.00127634,,0.0410282
qdeim,0.1,4,6,14,12,30,5.720348,15.321542,0.397656,1.84149e-05,0.0139832,0.0026204
sopt,0.1,4,6,14,12,40,6.388688,8.769842,0.589813,0.00127634,,0.0410282
qdeim,0.1,4,6,14,12,40,6.814590,14.775375,0.464822,1.53049e-05,0.0111098,0.00212812
sopt,0.1,4,6,14,12,50,8.790087,7.229630,0.679077,0.00127634,,0.0410282
qdeim,0.1,4,6,14,12,50,7.763372,9.239699,0.514857,1.22359e-05,0.00751728,0.00150439
