method,t,n,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
clsqdeim,0.1,3,0.9999,6,9,9,35,3.218892,4.881162,0.443681,2.27018e-05,0.0117616,0.00686923
clssopt,0.1,3,0.9999,6,9,9,40,56876.833460,60877.513616,0.485313,1.56329e-05,0.00901379,0.00239295
clsqdeim,0.1,3,0.9999,6,9,9,40,2.287704,4.420695,0.461283,1.9287e-05,0.0106026,0.00555895
clssopt,0.1,3,0.9999,6,9,9,45,6855396.649950,245364628.072894,0.53348,1.56693e-05,0.00899664,0.0023924
clsqdeim,0.1,3,0.9999,6,9,9,45,7.727073,1286.881054,0.508351,3.18527e-05,0.0156005,0.0124447
clssopt,0.1,3,0.9999,6,9,9,50,41949.046083,65770.112787,0.509232,1.5679e-05,0.00899383,0.00239163
clsqdeim,0.1,3,0.9999,6,9,9,50,2.973899,4.523667,0.553486,1.75727e-05,0.010144,0.00484075
clssopt,0.1,3,0.9999,6,9,9,55,50869.725753,85007.708627,0.520546,1.5679e-05,0.00899383,0.00239154
clsqdeim,0.1,3,0.9999,6,9,9,55,2.869667,5.108162,0.57936,3.13724e-05,0.0159059,0.0104644
clssopt,0.1,3,0.9999,6,9,9,60,39452.478937,23606895.139870,0.51774,1.5679e-05,0.00899383,0.00239145
clsqdeim,0.1,3,0.9999,6,9,9,60,2.819240,1827.954093,0.572647,1.63908e-05,0.00926626,0.00390436
clssopt,0.1,3,0.9999,6,9,9,65,46135.370489,64978.813271,0.543298,1.56791e-05,0.00899383,0.00239136
clsqdeim,0.1,3,0.9999,6,9,9,65,2.240691,4.764469,0.602749,1.80848e-05,0.00984605,0.00468306
clssopt,0.1,3,0.9999,6,9,9,70,96285.094317,59411.104027,0.50747,1.56791e-05,0.00899383,0.00239127
clsqdeim,0.1,3,0.9999,6,9,9,70,2.107478,4.624515,0.593832,1.97175e-05,0.0103602,0.0052083
clssopt,0.1,3,0.9999,6,9,9,75,2731320.270922,29247.208621,0.517542,1.56791e-05,0.00899382,0.00239118
clsqdeim,0.1,3,0.9999,6,9,9,75,6.950692,5098.053178,0.611686,2.12591e-05,0.0108716,0.00556361
clssopt,0.1,3,0.9999,6,9,9,80,79215.823411,69624.233463,0.509979,1.56791e-05,0.00899382,0.00239109
clsqdeim,0.1,3,0.9999,6,9,9,80,1.813113,4.493620,0.622796,2.13315e-05,0.0109127,0.0056661
clssopt,0.1,3,0.9999,6,9,9,85,73333.125995,49258.067766,0.537388,1.56791e-05,0.00899382,0.00239101
clsqdeim,0.1,3,0.9999,6,9,9,85,1.963484,4.943562,0.645762,2.26043e-05,0.0114109,0.00624482
clssopt,0.1,3,0.9999,6,9,9,90,8401394.714260,132540958.985486,0.578603,1.56891e-05,0.0089934,0.00239033
clsqdeim,0.1,3,0.9999,6,9,9,90,8.060755,7269.262428,0.662847,2.24247e-05,0.0112808,0.00621959
clssopt,0.1,3,0.9999,6,9,9,95,71246.094282,67423.045489,0.544897,1.57056e-05,0.0089917,0.00238929
clsqdeim,0.1,3,0.9999,6,9,9,95,1.991833,4.986413,0.67715,2.20722e-05,0.011109,0.00599218
clssopt,0.1,3,0.9999,6,9,9,100,93978.227260,60736.311338,0.577109,1.57239e-05,0.00898955,0.00238817
clsqdeim,0.1,3,0.9999,6,9,9,100,1.926377,5.247389,0.709644,1.66666e-05,0.00924392,0.00370259
clssopt,0.1,4,0.99999,6,14,12,5,4.976809,137780.920373,0.280475,2.8197e-05,0.0270612,0.00392126
clsqdeim,0.1,4,0.99999,6,14,12,5,7.007956,10.653551,0.39589,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,10,3.544852,181769.929727,0.33214,2.63965e-05,0.0186792,0.00506227
clsqdeim,0.1,4,0.99999,6,14,12,10,4.395913,20.540836,0.368989,2.44536e-05,0.0141686,0.00434565
clssopt,0.1,4,0.99999,6,14,12,15,3.895094,132420.628987,0.329577,4.33493e-05,0.0244019,0.0132107
clsqdeim,0.1,4,0.99999,6,14,12,15,3.487786,5.354911,0.375757,4.82168e-05,0.0207892,0.00460725
clssopt,0.1,4,0.99999,6,14,12,20,3.147452,94684.083724,0.344399,3.99333e-05,0.0229438,0.0141712
clsqdeim,0.1,4,0.99999,6,14,12,20,3.955017,14.611164,0.435658,4.41665e-05,0.0206103,0.00421854
clssopt,0.1,4,0.99999,6,14,12,25,3.076855,128658.210957,6.74152,4.17724e-05,0.0242008,0.013627
clsqdeim,0.1,4,0.99999,6,14,12,25,2.712519,6.658994,0.433187,3.70096e-05,0.0176077,0.00307851
clssopt,0.1,4,0.99999,6,14,12,30,2.890087,534252.559988,0.397605,4.34758e-05,0.0217795,0.0161207
clsqdeim,0.1,4,0.99999,6,14,12,30,3.141431,12.771627,0.444218,3.9685e-05,0.0203354,0.00301036
clssopt,0.1,4,0.99999,6,14,12,35,2.515628,12275440.272133,0.407854,4.65328e-05,0.0225566,0.0189957
clsqdeim,0.1,4,0.99999,6,14,12,35,2.801679,96.656295,0.461182,4.31325e-05,0.0223569,0.00331611
clssopt,0.1,4,0.99999,6,14,12,40,2.867210,78921.645496,0.407873,4.38678e-05,0.021974,0.019407
clsqdeim,0.1,4,0.99999,6,14,12,40,3.471030,25.970453,0.506333,3.79578e-05,0.0217205,0.00340188
clssopt,0.1,4,0.99999,6,14,12,45,2.221170,89751.678333,0.450686,3.92943e-05,0.0207208,0.0166791
clsqdeim,0.1,4,0.99999,6,14,12,45,2.295534,5.366773,0.532954,3.33666e-05,0.0181254,0.00248577
clssopt,0.1,4,0.99999,6,14,12,50,2.466070,4728220.370074,2.83202,3.86189e-05,0.0195721,0.0178948
clsqdeim,0.1,4,0.99999,6,14,12,50,2.394281,16.542992,0.831524,3.35953e-05,0.0185105,0.00237842
clssopt,0.1,4,0.99999,6,14,12,55,2.175823,98845.241650,0.505915,4.28378e-05,0.0203898,0.0186767
clsqdeim,0.1,4,0.99999,6,14,12,55,2.669490,7.217983,0.600436,4.2755e-05,0.0280047,0.00360575
clssopt,0.1,4,0.99999,6,14,12,60,3.554704,4463031.099870,0.488825,4.30879e-05,0.0204929,0.0184051
clsqdeim,0.1,4,0.99999,6,14,12,60,3.097065,17.713095,0.599404,4.13327e-05,0.0295309,0.00382315
clssopt,0.1,4,0.99999,6,14,12,65,1.977426,73144.050540,0.544782,4.18684e-05,0.0203649,0.0183101
clsqdeim,0.1,4,0.99999,6,14,12,65,2.165064,6.262462,0.63256,4.33175e-05,0.0316485,0.00385772
clssopt,0.1,4,0.99999,6,14,12,70,5.833840,15217356.037105,0.53671,4.19069e-05,0.0202887,0.0183401
clsqdeim,0.1,4,0.99999,6,14,12,70,2.474691,3851.062890,0.696427,4.25268e-05,0.0310675,0.00382029
clssopt,0.1,4,0.99999,6,14,12,75,46811.306280,83655.940502,0.557784,4.19811e-05,0.0202212,0.0183807
clsqdeim,0.1,4,0.99999,6,14,12,75,2.143314,4.419354,0.694922,5.35279e-05,0.0353366,0.00429968
clssopt,0.1,4,0.99999,6,14,12,80,48234.169021,1288337.428978,0.581026,4.20499e-05,0.0201803,0.0183928
clsqdeim,0.1,4,0.99999,6,14,12,80,2.234395,217.814670,0.71638,5.83102e-05,0.0390675,0.00444261
clssopt,0.1,4,0.99999,6,14,12,85,44563.417665,69317.501198,0.589531,4.21029e-05,0.0201781,0.0183836
clsqdeim,0.1,4,0.99999,6,14,12,85,1.954845,4.407984,0.699967,6.24151e-05,0.0415828,0.00440842
clssopt,0.1,4,0.99999,6,14,12,90,43327.915836,866261.500353,0.590268,4.21129e-05,0.0201811,0.0183853
clsqdeim,0.1,4,0.99999,6,14,12,90,2.788743,205.691496,0.6839,6.35754e-05,0.0427731,0.00443003
clssopt,0.1,4,0.99999,6,14,12,95,44585.084170,76010.768838,0.589634,4.18105e-05,0.0200857,0.0182812
clsqdeim,0.1,4,0.99999,6,14,12,95,1.790878,4.516958,0.703569,6.09338e-05,0.0392412,0.00463719
clssopt,0.1,4,0.99999,6,14,12,100,5.857795,65736.227582,0.603469,4.1517e-05,0.0200051,0.0181643
clsqdeim,0.1,4,0.99999,6,14,12,100,2.129428,17.637363,0.705922,5.9168e-05,0.0384672,0.00439547
clssopt,0.1,5,0.999999,6,20,18,5,9.658932,60.097805,0.379258,nan,nan,nan
clsqdeim,0.1,5,0.999999,6,20,18,5,9.889463,57.355522,0.340192,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,10,7.369760,421.759607,0.436027,nan,nan,nan
clsqdeim,0.1,5,0.999999,6,20,18,10,10.651417,76.197610,0.370785,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,15,4.862947,140595.090120,0.421436,0.000143877,0.0224187,0.0337694
clsqdeim,0.1,5,0.999999,6,20,18,15,5.921453,15.372287,0.746618,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,20,4.245191,14159757.273198,0.625233,nan,nan,nan
clsqdeim,0.1,5,0.999999,6,20,18,20,4.687811,883.175420,0.439797,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,25,3.482614,9786335.412395,0.440747,0.000105039,0.0288386,0.023519
clsqdeim,0.1,5,0.999999,6,20,18,25,3.438962,1148.305355,0.501452,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,30,2.704151,15883425.805508,0.477448,4.85613e-05,0.0167954,0.011295
clsqdeim,0.1,5,0.999999,6,20,18,30,3.609016,673.404408,0.538896,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,35,3.744219,21595987.825982,0.492671,5.05224e-05,0.0171142,0.011823
clsqdeim,0.1,5,0.999999,6,20,18,35,3.138710,498.597355,0.770883,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,40,4.107901,109497012.422899,0.513252,6.86272e-05,0.0183662,0.015579
clsqdeim,0.1,5,0.999999,6,20,18,40,3.036411,2746.643906,0.484036,6.93118e-05,0.0286629,0.0301357
clssopt,0.1,5,0.999999,6,20,18,45,4.949194,15621136.030021,0.727746,nan,nan,nan
clsqdeim,0.1,5,0.999999,6,20,18,45,2.935880,905.789649,0.56253,0.000107274,0.0382079,0.0416262
clssopt,0.1,5,0.999999,6,20,18,50,2.968855,33068046.051245,7.83471,6.41506e-05,0.00978777,0.0127049
clsqdeim,0.1,5,0.999999,6,20,18,50,2.469351,1887.724835,0.698605,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,55,2.807392,12146404.199299,0.819346,nan,nan,nan
clsqdeim,0.1,5,0.999999,6,20,18,55,2.474351,902.944122,0.736465,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,60,2.746942,11033262.007546,0.559818,6.21058e-05,0.0169354,0.0131461
clsqdeim,0.1,5,0.999999,6,20,18,60,2.557463,3517.069453,0.682233,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,65,2.607675,19554596.926196,0.5755,6.35224e-05,0.0164203,0.0141584
clsqdeim,0.1,5,0.999999,6,20,18,65,2.519089,924.432556,0.699655,0.000101021,0.0466847,0.0516706
clssopt,0.1,5,0.999999,6,20,18,70,2.484579,24472931.075737,0.597999,7.44814e-05,0.0192636,0.0164065
clsqdeim,0.1,5,0.999999,6,20,18,70,2.455889,746.330178,0.955037,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,75,2.770558,18538963.449104,0.586068,7.05606e-05,0.0186635,0.0157274
clsqdeim,0.1,5,0.999999,6,20,18,75,2.357002,199.189237,0.880584,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,80,49446.286503,37843920.651429,0.642853,7.0093e-05,0.0184714,0.0156438
clsqdeim,0.1,5,0.999999,6,20,18,80,2.193396,2294.023203,0.863111,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,85,57578.467409,64620743.881390,0.638705,6.97132e-05,0.0183286,0.0155457
clsqdeim,0.1,5,0.999999,6,20,18,85,2.225848,105.854886,0.78413,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,90,1309981.512663,21577186.028503,0.659421,6.95855e-05,0.0182791,0.0154919
clsqdeim,0.1,5,0.999999,6,20,18,90,3.780273,254.069372,0.845054,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,95,52359.773766,1216480.693905,0.684082,6.95991e-05,0.0182725,0.0154694
clsqdeim,0.1,5,0.999999,6,20,18,95,2.171718,437.308418,0.752763,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,100,54028.820686,11548605.739753,0.699285,6.96391e-05,0.018273,0.0154542
clsqdeim,0.1,5,0.999999,6,20,18,100,2.338541,2039.637129,0.837582,nan,nan,nan
clssopt,0.1,6,0.9999999,6,24,23,5,12.203044,293264.768383,1.10907,0.00127634,,
clsqdeim,0.1,6,0.9999999,6,24,23,5,10.864446,12.107754,0.403141,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,10,8.401421,205515.225832,0.482785,9.28958e-05,0.0799355,0.0346283
clsqdeim,0.1,6,0.9999999,6,24,23,10,8.254779,15.770180,0.499967,0.000211666,0.389441,0.38482
clssopt,0.1,6,0.9999999,6,24,23,15,7.169781,242552.554070,0.518017,9.56172e-05,0.0737832,0.0399093
clsqdeim,0.1,6,0.9999999,6,24,23,15,6.989005,10.065659,0.541797,0.000293532,0.454634,0.47297
clssopt,0.1,6,0.9999999,6,24,23,20,5.839594,9276646.204425,0.552527,0.000275834,0.305576,0.265392
clsqdeim,0.1,6,0.9999999,6,24,23,20,4.977376,26.684922,0.497215,0.000165646,0.28561,0.185543
clssopt,0.1,6,0.9999999,6,24,23,25,4.785606,159008.621023,0.583326,0.00025068,0.312327,0.274495
clsqdeim,0.1,6,0.9999999,6,24,23,25,4.801782,6.405759,0.501693,0.000171081,0.32724,0.260559
clssopt,0.1,6,0.9999999,6,24,23,30,3.426564,16952773.841368,0.594449,0.000287056,0.378048,0.318921
clsqdeim,0.1,6,0.9999999,6,24,23,30,4.406819,8.659557,0.614425,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,35,3.533183,226513.010889,0.610721,0.000268275,0.324101,0.300705
clsqdeim,0.1,6,0.9999999,6,24,23,35,4.052536,5.317900,0.793268,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,40,3.871263,67549013.600108,0.582162,0.0002669,0.309708,0.273786
clsqdeim,0.1,6,0.9999999,6,24,23,40,3.354108,9.813959,1.46829,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,45,3.793005,6562652.806372,0.601134,0.000285331,0.291561,0.270211
clsqdeim,0.1,6,0.9999999,6,24,23,45,3.370291,7.696909,0.595207,6.04057e-05,0.126252,0.147392
clssopt,0.1,6,0.9999999,6,24,23,50,3.206631,9167866.517955,0.651231,0.000252813,0.300587,0.239045
clsqdeim,0.1,6,0.9999999,6,24,23,50,3.153864,8.442320,0.580103,1.49824e-05,0.0176016,0.0139535
clssopt,0.1,6,0.9999999,6,24,23,55,2.911752,209095.914843,0.64544,0.000271953,0.305927,0.257358
clsqdeim,0.1,6,0.9999999,6,24,23,55,3.051357,5.786705,0.601201,3.66366e-05,0.0394269,0.0583904
clssopt,0.1,6,0.9999999,6,24,23,60,2.908091,52495240.480160,0.682745,0.000252934,0.282715,0.215821
clsqdeim,0.1,6,0.9999999,6,24,23,60,2.821591,178.646530,0.618957,1.54663e-05,0.0343046,0.0271728
clssopt,0.1,6,0.9999999,6,24,23,65,2.605690,156939.823490,0.636616,0.000240942,0.255209,0.175329
clsqdeim,0.1,6,0.9999999,6,24,23,65,2.553927,5.706793,0.680952,7.62831e-05,0.11582,0.079909
clssopt,0.1,6,0.9999999,6,24,23,70,2.710757,2718473.472279,0.671199,0.000271137,0.273557,0.242876
clsqdeim,0.1,6,0.9999999,6,24,23,70,2.807603,6.941505,0.661077,3.45825e-05,0.0617642,0.0464915
clssopt,0.1,6,0.9999999,6,24,23,75,2.486054,5938874.343027,0.702041,0.000272503,0.28044,0.250962
clsqdeim,0.1,6,0.9999999,6,24,23,75,2.632003,6.030164,0.664405,5.12685e-05,0.0853587,0.0668751
clssopt,0.1,6,0.9999999,6,24,23,80,2.598187,14580550.424855,0.685596,0.000258858,0.266497,0.21931
clsqdeim,0.1,6,0.9999999,6,24,23,80,2.475501,715.847209,0.685195,5.25824e-05,0.0737951,0.0429902
clssopt,0.1,6,0.9999999,6,24,23,85,2.576707,146321.339172,0.711276,0.000229612,0.247872,0.194864
clsqdeim,0.1,6,0.9999999,6,24,23,85,2.353179,5.048907,0.700618,4.46432e-05,0.0550687,0.0320185
clssopt,0.1,6,0.9999999,6,24,23,90,2.427318,12088576.672458,0.711413,0.000212805,0.237501,0.172466
clsqdeim,0.1,6,0.9999999,6,24,23,90,2.532850,3048.442452,0.717193,4.86678e-05,0.0611616,0.0358471
clssopt,0.1,6,0.9999999,6,24,23,95,2.287031,82739.457284,0.777006,0.000225023,0.2437,0.179366
clsqdeim,0.1,6,0.9999999,6,24,23,95,2.619020,4.053812,0.738529,6.45056e-05,0.0896096,0.056674
clssopt,0.1,6,0.9999999,6,24,23,100,22.489068,17171534.317244,0.756645,0.000225844,0.243366,0.178941
clsqdeim,0.1,6,0.9999999,6,24,23,100,2.203916,1560.883386,0.74216,5.06853e-05,0.0544595,0.0300318
