method,t,n,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
sopt,0.1,6,0.9999999,4,34,48,5,31.523344,20.278462,4.6982,0.00510551,0.166385,8.13103e-05
clssopt,0.1,6,0.9999999,4,34,48,5,32.312238,20.217192,5.00597,0.0051059,0.166384,8.13062e-05
sopt,0.1,6,0.9999999,4,34,48,10,21.912432,11.115647,4.99653,0.00510552,0.166385,8.13083e-05
clssopt,0.1,6,0.9999999,4,34,48,10,21.226150,20.410478,5.31871,0.00510558,0.166384,8.13074e-05
sopt,0.1,6,0.9999999,4,34,48,15,14.455543,11.039764,5.23246,0.00510581,0.166385,8.1308e-05
clssopt,0.1,6,0.9999999,4,34,48,15,19.382622,9.402917,5.87624,0.00510546,0.166383,8.13134e-05
sopt,0.1,6,0.9999999,4,34,48,20,13.035394,8.102139,6.00753,0.00510566,0.166384,8.13062e-05
clssopt,0.1,6,0.9999999,4,34,48,20,13.214647,8.088093,6.16027,0.00510552,0.166384,8.13144e-05
sopt,0.1,6,0.9999999,4,34,48,25,10.827096,5.972961,6.33493,0.00510584,0.166384,8.13097e-05
clssopt,0.1,6,0.9999999,4,34,48,25,10.394638,7.029264,6.39922,0.00510542,0.166383,8.13148e-05
sopt,0.1,6,0.9999999,4,34,48,30,10.510141,6.287843,6.53427,0.00510574,0.166385,8.13132e-05
clssopt,0.1,6,0.9999999,4,34,48,30,9.540936,5.869566,6.87672,0.00510556,0.166384,8.13119e-05
sopt,0.1,6,0.9999999,4,34,48,35,9.644595,7.443101,7.03897,0.00510564,0.166385,8.1311e-05
clssopt,0.1,6,0.9999999,4,34,48,35,9.339274,5.839447,7.06947,0.00510547,0.166384,8.13129e-05
sopt,0.1,6,0.9999999,4,34,48,40,7.522406,5.054454,7.44088,0.00510583,0.166385,8.13103e-05
clssopt,0.1,6,0.9999999,4,34,48,40,6.968923,5.033747,7.52464,0.00510558,0.166384,8.13134e-05
sopt,0.1,6,0.9999999,4,34,48,45,8.013966,5.151789,7.59039,0.0051059,0.166385,8.1312e-05
clssopt,0.1,6,0.9999999,4,34,48,45,6.949165,5.342627,7.88248,0.00510551,0.166384,8.13147e-05
sopt,0.1,6,0.9999999,4,34,48,50,6.553710,5.614253,7.89453,0.00510584,0.166385,8.13125e-05
clssopt,0.1,6,0.9999999,4,34,48,50,6.693121,4.409058,8.13689,0.00510543,0.166384,8.13143e-05
sopt,0.1,6,0.9999999,4,34,48,55,6.702146,4.416810,8.2967,0.00510572,0.166385,8.13094e-05
clssopt,0.1,6,0.9999999,4,34,48,55,5.618021,5.157840,8.42406,0.00510546,0.166384,8.13137e-05
sopt,0.1,6,0.9999999,4,34,48,60,5.934968,4.678597,8.70461,0.0051058,0.166385,8.13092e-05
clssopt,0.1,6,0.9999999,4,34,48,60,5.813090,4.578987,8.74595,0.00510561,0.166384,8.1314e-05
sopt,0.1,6,0.9999999,4,34,48,65,5.481363,3.997619,8.98567,0.00510572,0.166385,8.1308e-05
clssopt,0.1,6,0.9999999,4,34,48,65,4.836378,4.227746,9.11619,0.00510552,0.166384,8.13139e-05
sopt,0.1,6,0.9999999,4,34,48,70,5.461556,4.561900,9.65127,0.00510555,0.166385,8.13089e-05
clssopt,0.1,6,0.9999999,4,34,48,70,5.292670,3.914733,9.26616,0.00510547,0.166384,8.13145e-05
sopt,0.1,6,0.9999999,4,34,48,75,5.865968,4.040996,9.96083,0.00510554,0.166385,8.13096e-05
clssopt,0.1,6,0.9999999,4,34,48,75,4.825900,4.024023,9.54909,0.00510542,0.166384,8.13128e-05
sopt,0.1,6,0.9999999,4,34,48,80,5.168208,4.005392,10.2558,0.00510556,0.166385,8.13095e-05
clssopt,0.1,6,0.9999999,4,34,48,80,5.397460,3.780349,9.71868,0.00510539,0.166384,8.13108e-05
sopt,0.1,6,0.9999999,4,34,48,85,5.594252,3.550969,10.1647,0.00510559,0.166385,8.13055e-05
clssopt,0.1,6,0.9999999,4,34,48,85,5.111191,3.246784,10.0203,0.00510527,0.166384,8.13112e-05
sopt,0.1,6,0.9999999,4,34,48,90,4.842211,3.416601,10.5048,0.00510549,0.166385,8.13081e-05
clssopt,0.1,6,0.9999999,4,34,48,90,4.666869,3.637735,10.4722,0.00510542,0.166384,8.13104e-05
sopt,0.1,6,0.9999999,4,34,48,95,4.980747,4.189572,10.7959,0.00510541,0.166385,8.13097e-05
clssopt,0.1,6,0.9999999,4,34,48,95,4.459347,3.063839,10.8378,0.00510545,0.166384,8.13088e-05
sopt,0.1,6,0.9999999,4,34,48,100,4.309156,3.428699,11.1807,0.0051054,0.166385,8.13119e-05
clssopt,0.1,6,0.9999999,4,34,48,100,4.070041,3.306669,11.3019,0.00510545,0.166384,8.13111e-05
sopt,0.1,6,0.9999999,4,34,48,105,4.935724,3.206942,11.3253,0.0051054,0.166385,8.13121e-05
clssopt,0.1,6,0.9999999,4,34,48,105,4.140653,3.221351,11.1433,0.00510547,0.166384,8.13115e-05
sopt,0.1,6,0.9999999,4,34,48,110,4.665975,3.382645,11.3849,0.00510539,0.166385,8.13107e-05
clssopt,0.1,6,0.9999999,4,34,48,110,4.027991,3.012689,11.3552,0.00510546,0.166384,8.13103e-05
sopt,0.1,6,0.9999999,4,34,48,115,4.420111,3.070756,11.6584,0.00510541,0.166385,8.13109e-05
clssopt,0.1,6,0.9999999,4,34,48,115,3.954983,2.985341,11.4995,0.00510545,0.166384,8.13093e-05
sopt,0.1,6,0.9999999,4,34,48,120,4.503554,2.864362,11.8532,0.0051054,0.166385,8.13113e-05
clssopt,0.1,6,0.9999999,4,34,48,120,3.760510,2.655113,11.8943,0.00510544,0.166384,8.13098e-05
