method,t,n,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
qdeim,0.1,0,4,1,2,25,1.101307,1.000000,2.63079,4.02912e-05,0.0010619,2.4011e-05
gnat,0.1,0,4,1,2,25,1.128642,1.000000,1.85796,5.14264e-05,0.0047126,4.95392e-05
clsqdeim,0.1,0,4,1,2,30,1.094383,1.000000,2.31403,4.21589e-05,0.00359126,3.91558e-05
clsgnat,0.1,0,4,1,2,30,1.003080,1.000000,2.42209,6.11357e-05,0.0109064,4.67306e-05
qdeim,0.1,0,4,1,2,30,1.289116,1.000000,2.80536,4.44745e-05,0.00100824,3.19503e-05
gnat,0.1,0,4,1,2,30,1.000000,1.000000,2.07615,5.3171e-05,0.00501323,5.73569e-05
clsqdeim,0.1,0,4,1,2,35,1.099425,1.000000,2.54643,3.7185e-05,0.00248073,1.3978e-05
clsgnat,0.1,0,4,1,2,35,1.140157,1.000000,2.4052,2.81913e-05,0.0112657,5.93675e-05
qdeim,0.1,0,4,1,2,35,1.213531,1.000000,3.09648,5.11449e-05,0.000889029,3.79592e-05
gnat,0.1,0,4,1,2,35,1.340683,1.000000,2.21402,6.16518e-05,0.00533877,4.64267e-05
clsqdeim,0.1,0,4,1,2,40,1.069187,1.000000,2.69602,3.77936e-05,0.00235488,8.32435e-06
clsgnat,0.1,0,4,1,2,40,1.035878,1.000000,2.58682,7.79754e-05,0.0101835,6.97045e-05
qdeim,0.1,0,4,1,2,40,1.225277,1.000000,3.34757,5.51749e-05,0.00113199,3.81673e-05
gnat,0.1,0,4,1,2,40,1.041534,1.000000,2.34781,5.72857e-05,0.00472632,3.54461e-05
clsqdeim,0.1,0,4,1,2,45,1.076771,1.000000,3.01472,3.99118e-05,0.0028542,9.43693e-06
clsgnat,0.1,0,4,1,2,45,1.103757,1.000000,2.70243,0.000107744,0.00891572,7.34516e-05
qdeim,0.1,0,4,1,2,45,1.265925,1.000000,3.60496,5.24165e-05,0.00132686,3.82702e-05
gnat,0.1,0,4,1,2,45,1.033065,1.000000,2.6069,5.87038e-05,0.00481266,2.91843e-05
clsqdeim,0.1,0,4,1,2,50,1.007038,1.000000,3.07328,4.20995e-05,0.00363063,8.49093e-06
clsgnat,0.1,0,4,1,2,50,1.055099,1.000000,2.81611,8.86456e-05,0.0103332,5.52347e-05
qdeim,0.1,0,4,1,2,50,1.125735,1.000000,3.98835,5.0754e-05,0.0013834,3.37361e-05
gnat,0.1,0,4,1,2,50,1.031093,1.000000,2.57689,6.08051e-05,0.00383379,1.89719e-05
clsqdeim,0.1,0,4,1,2,55,1.105054,1.000000,3.12882,4.39119e-05,0.00430789,8.10009e-06
clsgnat,0.1,0,4,1,2,55,1.093064,1.000000,2.8673,6.94855e-05,0.0112937,4.18928e-05
qdeim,0.1,0,4,1,2,55,1.269293,1.000000,4.1436,4.83512e-05,0.000990075,2.90695e-05
gnat,0.1,0,4,1,2,55,1.078196,1.000000,2.71956,5.44944e-05,0.00296451,1.99078e-05
clsqdeim,0.1,0,4,1,2,60,1.030171,1.000000,3.22129,4.47585e-05,0.00471442,8.41246e-06
clsgnat,0.1,0,4,1,2,60,1.035154,1.000000,3.23546,2.14656e-05,0.0118671,3.90688e-05
qdeim,0.1,0,4,1,2,60,1.323768,1.000000,4.41291,4.33207e-05,0.00104653,1.63668e-05
gnat,0.1,0,4,1,2,60,1.053709,1.000000,3.04581,4.95678e-05,0.00287974,1.76517e-05
clsqdeim,0.1,0,4,1,2,65,1.042829,1.000000,3.37268,4.51175e-05,0.00542438,8.76378e-06
clsgnat,0.1,0,4,1,2,65,1.147312,1.000000,3.13264,2.12992e-05,0.0112658,4.13261e-05
qdeim,0.1,0,4,1,2,65,1.345290,1.000000,4.6664,4.19747e-05,0.00113415,1.35512e-05
gnat,0.1,0,4,1,2,65,1.082108,1.000000,3.06148,5.09273e-05,0.00300914,1.72573e-05
clsqdeim,0.1,0,4,1,2,70,1.083818,1.000000,3.67706,4.57096e-05,0.00569008,9.05308e-06
clsgnat,0.1,0,4,1,2,70,1.124624,1.000000,3.43093,2.00404e-05,0.0114895,4.51535e-05
qdeim,0.1,0,4,1,2,70,1.205133,1.000000,4.98429,4.09968e-05,0.00121959,1.17887e-05
gnat,0.1,0,4,1,2,70,1.003133,1.000000,3.3379,5.40602e-05,0.00294918,1.90099e-05
clsqdeim,0.1,0,4,1,2,75,1.018518,1.000000,3.63283,4.53607e-05,0.00624345,9.22842e-06
clsgnat,0.1,0,4,1,2,75,1.014661,1.000000,3.60778,3.3364e-05,0.010329,5.12289e-05
qdeim,0.1,0,4,1,2,75,1.315907,1.000000,5.2102,4.3447e-05,0.00178667,9.9374e-06
gnat,0.1,0,4,1,2,75,1.026929,1.000000,3.4955,5.74941e-05,0.00320148,1.85637e-05
clsqdeim,0.1,0,4,1,2,80,1.039141,1.000000,3.8377,4.37404e-05,0.00715564,9.41992e-06
clsgnat,0.1,0,4,1,2,80,1.100713,1.000000,3.80747,3.01814e-05,0.0107678,5.27859e-05
qdeim,0.1,0,4,1,2,80,1.159064,1.000000,5.2756,4.50577e-05,0.00200788,8.95067e-06
gnat,0.1,0,4,1,2,80,1.067099,1.000000,3.63265,5.78576e-05,0.00319882,1.73698e-05
clsqdeim,0.1,0,4,1,2,85,1.030552,1.000000,3.91899,4.1842e-05,0.00836276,9.69071e-06
clsgnat,0.1,0,4,1,2,85,1.032283,1.000000,3.89271,2.26972e-05,0.0118271,5.2408e-05
qdeim,0.1,0,4,1,2,85,1.387873,1.000000,5.5485,4.48843e-05,0.00184408,8.96465e-06
gnat,0.1,0,4,1,2,85,1.123403,1.000000,3.73819,5.66663e-05,0.00280998,1.6558e-05
clsqdeim,0.1,0,4,1,2,90,1.057732,1.000000,4.0291,3.71957e-05,0.00959076,9.32223e-06
clsgnat,0.1,0,4,1,2,90,1.073661,1.000000,4.00683,2.10285e-05,0.0127356,5.19109e-05
qdeim,0.1,0,4,1,2,90,1.126297,1.000000,5.81214,4.26675e-05,0.00173979,8.60778e-06
gnat,0.1,0,4,1,2,90,1.012788,1.000000,3.9127,5.44631e-05,0.00272706,1.34451e-05
clsqdeim,0.1,0,4,1,2,95,1.077362,1.000000,4.21841,2.56464e-05,0.0106955,8.13684e-06
clsgnat,0.1,0,4,1,2,95,1.088715,1.000000,4.32109,2.06481e-05,0.0129277,5.52925e-05
qdeim,0.1,0,4,1,2,95,1.237862,1.000000,6.11134,4.27432e-05,0.00181768,9.38029e-06
gnat,0.1,0,4,1,2,95,1.013087,1.000000,4.16134,5.31533e-05,0.00310093,1.09278e-05
clsqdeim,0.1,0,4,1,2,100,1.053885,1.000000,4.41018,2.01811e-05,0.0119146,1.03534e-05
clsgnat,0.1,0,4,1,2,100,1.164440,1.000000,4.34609,2.01429e-05,0.0124848,5.71364e-05
qdeim,0.1,0,4,1,2,100,1.149044,1.000000,5.98421,4.16805e-05,0.00206195,1.0508e-05
gnat,0.1,0,4,1,2,100,1.048794,1.000000,3.87531,5.69462e-05,0.00376673,1.37809e-05
clsqdeim,0.1,0,4,1,2,105,1.045600,1.000000,4.52964,2.17167e-05,0.0130888,1.34471e-05
clsgnat,0.1,0,4,1,2,105,1.027494,1.000000,4.50498,1.9677e-05,0.0124119,5.75903e-05
qdeim,0.1,0,4,1,2,105,1.134829,1.000000,6.01473,4.19725e-05,0.00212336,1.21342e-05
gnat,0.1,0,4,1,2,105,1.177098,1.000000,5.57473,5.74057e-05,0.0039922,1.13771e-05
clsqdeim,0.1,0,4,1,2,110,1.057658,1.000000,4.82845,5.16595e-05,0.00923752,1.10014e-05
clsgnat,0.1,0,4,1,2,110,1.022382,1.000000,4.44408,2.18435e-05,0.0122309,5.72558e-05
qdeim,0.1,0,4,1,2,110,1.176729,1.000000,6.18725,4.30581e-05,0.00240975,1.12642e-05
gnat,0.1,0,4,1,2,110,1.050873,1.000000,4.17755,5.6881e-05,0.00405859,9.01233e-06
clsqdeim,0.1,0,4,1,2,115,1.002368,1.000000,4.9309,5.14484e-05,0.00779342,9.47876e-06
clsgnat,0.1,0,4,1,2,115,1.014478,1.000000,4.82613,2.48459e-05,0.0124388,5.622e-05
qdeim,0.1,0,4,1,2,115,1.127377,1.000000,6.31657,4.29288e-05,0.00275986,1.02549e-05
gnat,0.1,0,4,1,2,115,1.025729,1.000000,4.04225,5.74507e-05,0.00389757,9.76829e-06
clsqdeim,0.1,0,4,1,2,120,1.008775,1.000000,5.19983,6.10134e-05,0.00763031,1.42539e-05
clsgnat,0.1,0,4,1,2,120,1.030676,1.000000,4.82866,2.49255e-05,0.0125894,5.76349e-05
qdeim,0.1,0,4,1,2,120,1.276121,1.000000,6.62703,4.21467e-05,0.00285088,1.106e-05
gnat,0.1,0,4,1,2,120,1.040024,1.000000,4.24078,5.81066e-05,0.00369823,1.15199e-05
clsqdeim,0.1,1,4,3,11,5,6.614373,3.568593,1.73362,0.00025657,0.178707,0.00830256
clsgnat,0.1,1,4,3,11,5,14.200488,1.757215,,0.0279497,23.6824,0.598211
qdeim,0.1,1,4,3,11,5,13.430991,1.975094,1.72373,4.64126e-06,0.00108623,2.06147e-05
gnat,0.1,1,4,3,11,5,12.899885,1.378297,1.74541,7.52547e-05,0.0100039,0.000132257
clsqdeim,0.1,1,4,3,11,10,13.499439,1.802049,2.22256,1.69295e-05,0.0175216,0.000336707
clsgnat,0.1,1,4,3,11,10,7.866742,1.655446,,0.024628,17.9513,0.590224
qdeim,0.1,1,4,3,11,10,8.642938,1.441947,2.24872,6.33029e-06,0.000862728,2.6141e-05
gnat,0.1,1,4,3,11,10,5.807156,1.764546,2.25143,7.81433e-05,0.010379,0.000136647
clsqdeim,0.1,1,4,3,11,15,9.302615,3.311193,2.55844,2.55768e-05,0.00789344,0.000161725
clsgnat,0.1,1,4,3,11,15,6.218557,2.935163,,0.0271595,23.2786,0.601132
qdeim,0.1,1,4,3,11,15,9.648869,1.830151,2.53683,3.20488e-06,0.00220392,2.89556e-05
gnat,0.1,1,4,3,11,15,6.345221,3.021851,2.54649,7.34647e-05,0.0100846,0.000126751
clsqdeim,0.1,1,4,3,11,20,13.121900,2.148781,2.995,3.33936e-05,0.015038,0.0003067
clsgnat,0.1,1,4,3,11,20,4.796483,1.635395,,0.0287586,22.0113,0.596139
qdeim,0.1,1,4,3,11,20,5.882302,1.878796,2.92479,7.30356e-06,0.00384082,6.35282e-05
gnat,0.1,1,4,3,11,20,3.419533,1.381856,2.81441,7.05213e-05,0.00967005,0.000110137
clsqdeim,0.1,1,4,3,11,25,9.092580,1.580039,3.72424,2.3838e-05,0.00630565,0.000219089
clsgnat,0.1,1,4,3,11,25,6.199380,1.387020,3.29589,0.0222988,20.3738,0.284631
qdeim,0.1,1,4,3,11,25,5.433825,1.594702,3.19128,1.01846e-05,0.00522315,9.86933e-05
gnat,0.1,1,4,3,11,25,3.426509,1.146368,3.07953,4.50258e-05,0.00644142,5.67163e-05
clsqdeim,0.1,1,4,3,11,30,8.371153,1.592864,4.14476,8.52853e-06,0.00344592,0.000101527
clsgnat,0.1,1,4,3,11,30,4.964436,1.916774,3.07532,0.00968235,4.1783,0.0965234
qdeim,0.1,1,4,3,11,30,6.484264,1.437816,3.43168,5.06799e-06,0.00291265,6.93129e-05
gnat,0.1,1,4,3,11,30,2.793628,1.628291,3.52987,3.2616e-05,0.00458808,3.21577e-05
clsqdeim,0.1,1,4,3,11,35,6.896367,1.330268,4.43158,3.35231e-06,0.00117801,2.34239e-05
clsgnat,0.1,1,4,3,11,35,4.806556,1.222107,3.36808,0.00651935,2.94086,0.0330424
qdeim,0.1,1,4,3,11,35,5.870336,1.239734,3.48241,5.35074e-06,0.00261414,5.47505e-05
gnat,0.1,1,4,3,11,35,3.423204,1.568806,3.43465,2.29107e-05,0.00341445,2.42411e-05
clsqdeim,0.1,1,4,3,11,40,7.775741,1.675646,4.61233,2.53525e-06,0.00140914,4.60308e-05
clsgnat,0.1,1,4,3,11,40,4.320818,1.251931,3.48098,0.00555107,1.05881,0.0200237
qdeim,0.1,1,4,3,11,40,4.180679,1.527778,3.67072,5.40835e-06,0.00196934,3.00464e-05
gnat,0.1,1,4,3,11,40,2.956421,1.444355,3.668,1.87688e-05,0.00305843,2.48412e-05
clsqdeim,0.1,1,4,3,11,45,9.040588,1.462238,4.78057,3.97258e-06,0.0019267,6.47996e-05
clsgnat,0.1,1,4,3,11,45,4.634605,1.492781,3.64223,0.00547899,0.646772,0.0108398
qdeim,0.1,1,4,3,11,45,3.832538,1.814354,3.88909,6.45105e-06,0.00185741,3.24499e-05
gnat,0.1,1,4,3,11,45,3.372881,4.035275,3.76676,1.53433e-05,0.00248011,2.14081e-05
clsqdeim,0.1,1,4,3,11,50,7.119307,1.097028,5.20237,4.21227e-06,0.00242241,0.000130698
clsgnat,0.1,1,4,3,11,50,4.249964,1.191562,3.83023,0.00425217,0.621853,0.0117315
qdeim,0.1,1,4,3,11,50,4.508602,1.839474,4.09622,2.9436e-05,0.00646326,7.93415e-05
gnat,0.1,1,4,3,11,50,2.703433,1.722625,3.96581,8.15319e-06,0.000741225,1.86376e-05
clsqdeim,0.1,1,4,3,11,55,9.069417,1.324732,5.28108,4.78973e-06,0.00307817,0.000168408
clsgnat,0.1,1,4,3,11,55,7.203918,1.148098,4.32788,0.00368589,0.406148,0.00333672
qdeim,0.1,1,4,3,11,55,7.274641,1.471808,4.13376,0.00015031,0.044663,0.0011529
gnat,0.1,1,4,3,11,55,4.305098,1.297241,4.08289,6.71635e-06,0.000859739,1.49449e-05
clsqdeim,0.1,1,4,3,11,60,6.623368,1.454155,5.28,4.90961e-06,0.00419129,0.000153269
clsgnat,0.1,1,4,3,11,60,3.909231,1.603822,4.27412,0.00378398,0.457597,0.00599259
qdeim,0.1,1,4,3,11,60,4.392989,2.120904,4.59468,4.47602e-06,0.00148183,8.56091e-05
gnat,0.1,1,4,3,11,60,2.598375,1.485906,4.41671,6.52626e-06,0.00156149,1.61321e-05
clsqdeim,0.1,1,4,3,11,65,6.141711,1.248764,5.72926,3.80721e-06,0.0031374,0.000106549
clsgnat,0.1,1,4,3,11,65,3.492195,1.307196,4.4121,0.00190401,0.378271,0.00449949
qdeim,0.1,1,4,3,11,65,4.511051,1.667616,4.75043,8.04889e-06,0.00142792,0.000115721
gnat,0.1,1,4,3,11,65,2.514316,1.304371,4.50885,1.06996e-05,0.00189717,2.4159e-05
clsqdeim,0.1,1,4,3,11,70,5.671603,1.255079,5.78223,4.38459e-06,0.00280043,9.53954e-05
clsgnat,0.1,1,4,3,11,70,3.471415,1.200167,4.84456,0.00281807,0.889758,0.0103824
qdeim,0.1,1,4,3,11,70,3.489464,1.367923,5.13456,7.62525e-06,0.00158692,0.000145896
gnat,0.1,1,4,3,11,70,2.655778,1.796601,4.62374,1.47013e-05,0.00232928,3.36731e-05
clsqdeim,0.1,1,4,3,11,75,6.026463,1.416041,5.82805,7.11551e-06,0.00252293,0.000108729
clsgnat,0.1,1,4,3,11,75,3.790811,1.382027,5.05374,0.00218475,0.577073,0.0058035
qdeim,0.1,1,4,3,11,75,3.137580,1.686052,5.11468,8.3746e-06,0.00165508,0.000186968
gnat,0.1,1,4,3,11,75,2.653853,1.586888,4.80453,7.72424e-06,0.00128163,1.89898e-05
clsqdeim,0.1,1,4,3,11,80,5.767977,1.166948,8.01512,6.56618e-06,0.00251811,0.000105757
clsgnat,0.1,1,4,3,11,80,4.006051,1.223204,4.90972,0.0201626,13.6932,0.189663
qdeim,0.1,1,4,3,11,80,2.880656,1.557003,5.40733,8.08587e-06,0.00198828,0.000101635
gnat,0.1,1,4,3,11,80,2.438079,1.284150,5.0509,1.92994e-05,0.00416446,7.97711e-05
clsqdeim,0.1,1,4,3,11,85,6.043246,1.252382,5.86014,4.97727e-06,0.00261087,8.12416e-05
clsgnat,0.1,1,4,3,11,85,3.488451,1.284485,5.03841,0.0031507,1.42079,0.0175371
qdeim,0.1,1,4,3,11,85,3.400151,1.232561,5.31978,7.16041e-05,0.0199943,0.000281426
gnat,0.1,1,4,3,11,85,2.490625,1.469730,5.10419,1.00175e-05,0.00409733,6.79761e-05
clsqdeim,0.1,1,4,3,11,90,5.898590,1.586856,6.08847,9.22944e-06,0.00264427,0.00020448
clsgnat,0.1,1,4,3,11,90,3.447452,1.468369,5.21051,0.00700419,5.51882,0.107148
qdeim,0.1,1,4,3,11,90,3.417970,1.479246,5.53863,4.77272e-05,0.0136351,0.0001529
gnat,0.1,1,4,3,11,90,2.746336,1.584342,5.23362,1.61869e-05,0.00493376,6.14425e-05
clsqdeim,0.1,1,4,3,11,95,5.986027,1.288377,6.12548,9.27463e-06,0.00228799,0.000129066
clsgnat,0.1,1,4,3,11,95,3.944797,1.221251,5.37544,0.0036576,1.91247,0.0354802
qdeim,0.1,1,4,3,11,95,2.916581,1.353473,6.27407,8.30732e-06,0.00356147,6.47774e-05
gnat,0.1,1,4,3,11,95,2.266312,1.812051,5.41159,1.10203e-05,0.00410923,4.85923e-05
clsqdeim,0.1,1,4,3,11,100,6.450380,1.235885,6.30475,4.77401e-06,0.00526388,0.000189676
clsgnat,0.1,1,4,3,11,100,3.568434,1.252162,5.5604,0.00286847,0.360895,0.00797896
qdeim,0.1,1,4,3,11,100,2.888026,1.332949,6.18349,4.43666e-06,0.0017616,9.68049e-05
gnat,0.1,1,4,3,11,100,2.278040,1.572521,5.44907,6.45995e-06,0.00114288,2.82372e-05
clsqdeim,0.1,1,4,3,11,105,6.202839,1.684147,6.36955,8.85751e-06,0.00763266,0.000253417
clsgnat,0.1,1,4,3,11,105,3.273925,1.325222,5.88362,0.00233523,0.253333,0.00326973
qdeim,0.1,1,4,3,11,105,2.790566,1.422974,6.13921,4.7939e-06,0.00168945,0.000109818
gnat,0.1,1,4,3,11,105,2.025403,1.398004,5.35063,8.64492e-06,0.0011669,1.54895e-05
clsqdeim,0.1,1,4,3,11,110,8.383528,1.281833,6.84445,1.2016e-05,0.00839718,0.000254408
clsgnat,0.1,1,4,3,11,110,4.337335,1.245049,6.07713,0.00186507,0.297866,0.00135305
qdeim,0.1,1,4,3,11,110,3.265598,1.397323,6.14389,4.6149e-06,0.00195484,9.57146e-05
gnat,0.1,1,4,3,11,110,2.911731,1.672736,5.61496,9.91287e-06,0.00098621,1.08827e-05
clsqdeim,0.1,1,4,3,11,115,6.177761,1.280727,6.90813,1.10814e-05,0.00773223,0.000237137
clsgnat,0.1,1,4,3,11,115,3.169395,1.261325,6.23113,0.00176355,0.3497,0.000857419
qdeim,0.1,1,4,3,11,115,3.133543,1.509062,6.54829,5.65924e-06,0.00191817,0.000121173
gnat,0.1,1,4,3,11,115,2.317443,1.671221,5.6336,9.78078e-06,0.000963885,6.6217e-06
clsqdeim,0.1,1,4,3,11,120,5.979663,1.626211,6.97735,9.13162e-06,0.00902469,0.000304355
clsgnat,0.1,1,4,3,11,120,3.182760,1.296505,6.30568,0.00158331,0.372339,0.000501317
qdeim,0.1,1,4,3,11,120,3.035696,1.418792,6.58892,6.1294e-06,0.00172802,0.000130747
gnat,0.1,1,4,3,11,120,2.304469,1.637560,5.79482,7.66971e-06,0.000885191,5.99914e-06
clsqdeim,0.1,2,4,7,18,5,16.086673,5.604885,7.03186,3.40829e-06,0.000897776,4.47597e-05
clsgnat,0.1,2,4,7,18,5,43.155767,11.851850,,0.0525592,16.5265,0.211422
qdeim,0.1,2,4,7,18,5,13.088998,3.522645,2.17611,9.87492e-06,0.00153232,5.75731e-05
gnat,0.1,2,4,7,18,5,14.096971,4.764882,2.24981,6.41159e-05,0.0157166,0.000363744
clsqdeim,0.1,2,4,7,18,10,13.159568,6.022207,3.04067,7.29918e-06,0.00162075,2.40564e-05
clsgnat,0.1,2,4,7,18,10,16.854173,6.576455,,0.0555736,28.1614,0.434691
qdeim,0.1,2,4,7,18,10,17.170836,3.124251,5.05065,1.46004e-05,0.00246776,5.8736e-05
gnat,0.1,2,4,7,18,10,6.311418,3.025119,2.51412,6.06672e-05,0.0149353,0.000341877
clsqdeim,0.1,2,4,7,18,15,12.030049,2.824291,3.4034,4.90728e-06,0.00101533,1.64497e-05
clsgnat,0.1,2,4,7,18,15,10.895513,5.464267,,0.0514864,17.0138,0.222871
qdeim,0.1,2,4,7,18,15,12.054538,2.326783,2.79977,8.97112e-06,0.00203898,3.49976e-05
gnat,0.1,2,4,7,18,15,9.111704,2.135644,2.90366,6.62394e-05,0.0160094,0.000370109
clsqdeim,0.1,2,4,7,18,20,10.711362,2.228860,3.76343,2.98793e-06,0.000636655,1.50524e-05
clsgnat,0.1,2,4,7,18,20,11.836709,6.136410,,0.0542956,16.2745,0.247572
qdeim,0.1,2,4,7,18,20,10.294828,1.962337,2.92888,5.13175e-06,0.00163996,3.19595e-05
gnat,0.1,2,4,7,18,20,7.951434,2.458418,3.07885,7.14616e-05,0.0168729,0.000370791
clsqdeim,0.1,2,4,7,18,25,10.584920,2.393586,4.36076,3.79048e-06,0.0004879,1.54123e-05
clsgnat,0.1,2,4,7,18,25,10.212737,4.536781,,0.0682049,31.26,0.452654
qdeim,0.1,2,4,7,18,25,7.891273,2.335183,3.14202,1.36369e-05,0.00278592,5.44161e-05
gnat,0.1,2,4,7,18,25,4.307547,1.799586,3.46837,7.13836e-05,0.0173714,0.000391343
clsqdeim,0.1,2,4,7,18,30,8.734566,2.351807,4.7011,4.00564e-06,0.000540824,1.77347e-05
clsgnat,0.1,2,4,7,18,30,10.637059,4.010697,,0.0726307,35.2467,0.586552
qdeim,0.1,2,4,7,18,30,9.604746,1.889621,3.22093,2.26488e-05,0.00333621,6.42322e-05
gnat,0.1,2,4,7,18,30,5.520084,2.951289,3.91762,6.23228e-05,0.0167913,0.00039689
clsqdeim,0.1,2,4,7,18,35,6.349426,2.069798,4.83402,4.70685e-06,0.00075058,2.23074e-05
clsgnat,0.1,2,4,7,18,35,7.992590,5.054037,,0.0706148,36.7929,0.621413
qdeim,0.1,2,4,7,18,35,7.641755,3.278099,3.45459,3.16435e-05,0.0041681,9.34202e-05
gnat,0.1,2,4,7,18,35,4.212014,3.529790,4.30639,6.30669e-05,0.0173066,0.000406181
clsqdeim,0.1,2,4,7,18,40,7.183406,2.101687,5.15086,4.27069e-06,0.000534723,1.68238e-05
clsgnat,0.1,2,4,7,18,40,7.450131,2.709795,,0.0491664,17.7181,0.216999
qdeim,0.1,2,4,7,18,40,7.734731,1.789153,3.67274,5.09482e-05,0.00609172,0.000167587
gnat,0.1,2,4,7,18,40,5.101552,1.757134,4.32895,6.56171e-05,0.0179847,0.000419482
clsqdeim,0.1,2,4,7,18,45,7.693199,1.970380,5.48195,9.16348e-06,0.000833475,4.3832e-05
clsgnat,0.1,2,4,7,18,45,8.812707,3.110425,,0.142593,9142.88,
qdeim,0.1,2,4,7,18,45,6.410478,1.614578,4.02368,9.568e-05,0.0108507,0.000337853
gnat,0.1,2,4,7,18,45,4.349381,1.458297,4.64773,6.43588e-05,0.0178879,0.000416526
clsqdeim,0.1,2,4,7,18,50,7.909447,2.290619,5.47386,1.16177e-05,0.0010588,6.09126e-05
clsgnat,0.1,2,4,7,18,50,7.826316,1.558567,,0.0718435,56.3389,2.17099
qdeim,0.1,2,4,7,18,50,5.816284,1.736103,4.19723,0.000123916,0.0139637,0.000460522
gnat,0.1,2,4,7,18,50,3.924209,1.565339,4.89816,5.22202e-05,0.017826,0.000445549
clsqdeim,0.1,2,4,7,18,55,5.670733,1.748227,5.77447,4.14909e-06,0.000557608,2.42575e-05
clsgnat,0.1,2,4,7,18,55,7.440576,1.558429,,0.0549177,37.2069,0.454344
qdeim,0.1,2,4,7,18,55,4.659425,1.562779,4.50217,0.000148759,0.0166418,0.000561459
gnat,0.1,2,4,7,18,55,3.525396,1.765406,5.16163,2.45944e-05,0.00944947,0.000254638
clsqdeim,0.1,2,4,7,18,60,5.615588,1.950567,7.20041,1.3957e-05,0.00170461,8.24635e-05
clsgnat,0.1,2,4,7,18,60,7.580760,1.444251,,0.0518888,35.6537,0.37292
qdeim,0.1,2,4,7,18,60,6.217773,1.829347,4.80372,0.000119272,0.0130924,0.00043205
gnat,0.1,2,4,7,18,60,5.037876,1.517706,5.04,5.28412e-06,0.00301937,9.20437e-05
clsqdeim,0.1,2,4,7,18,65,5.121212,1.613570,6.28566,1.027e-05,0.0012853,5.46274e-05
clsgnat,0.1,2,4,7,18,65,8.124678,1.597715,,0.0564497,29.1037,0.517578
qdeim,0.1,2,4,7,18,65,5.059195,1.680903,4.91092,0.000116815,0.0127927,0.000422799
gnat,0.1,2,4,7,18,65,3.266666,1.463265,5.39371,6.45705e-06,0.00165813,7.43274e-05
clsqdeim,0.1,2,4,7,18,70,5.945505,3.007531,6.64239,1.37267e-05,0.00168624,7.19635e-05
clsgnat,0.1,2,4,7,18,70,6.641397,6.550630,6.80975,0.00502199,0.360627,0.00293559
qdeim,0.1,2,4,7,18,70,5.107153,3.571171,4.98042,0.00012894,0.0141728,0.000470741
gnat,0.1,2,4,7,18,70,3.622185,1.941988,5.55568,6.15115e-06,0.00171842,7.40472e-05
clsqdeim,0.1,2,4,7,18,75,5.438022,1.587156,6.77492,1.45177e-05,0.00197189,7.91317e-05
clsgnat,0.1,2,4,7,18,75,6.831487,2.064241,,0.0171109,16.7517,0.317439
qdeim,0.1,2,4,7,18,75,5.995851,1.709188,5.02796,0.000134943,0.0149451,0.00050344
gnat,0.1,2,4,7,18,75,3.504042,1.381027,5.60218,4.06399e-06,0.00153761,6.11532e-05
clsqdeim,0.1,2,4,7,18,80,5.721889,1.600591,7.06203,1.96476e-05,0.00283095,0.00010865
clsgnat,0.1,2,4,7,18,80,6.239220,1.897088,,0.0170251,16.2678,0.329972
