thsopt,0.1,0.1,1,0.99,4,3,11,30,4.254523,2.870760,4.03692,1.75266e-05,0.00653971,0.000228484
qdeim,1,0.1,1,0.99,4,3,11,35,5.870336,1.239734,3.57054,5.35074e-06,0.00261414,5.47505e-05
sopt,1,0.1,1,0.99,4,3,11,35,3.487808,10.711683,5.9783,3.20144e-05,0.0099698,0.000430745
clsqdeim,0.5,0.1,1,0.99,4,3,11,35,3.452746,1.429902,4.62494,4.88144e-06,0.00177946,0.000127665
clssopt,0.5,0.1,1,0.99,4,3,11,35,5.124635,1.533303,7.2414,5.10475e-06,0.00229996,2.39317e-05
thqdeim,0.5,0.1,1,0.99,4,3,11,35,5.417584,1.475510,4.70544,1.7524e-05,0.00772209,6.15401e-05
thsopt,0.5,0.1,1,0.99,4,3,11,35,3.822617,31.073392,5.21998,2.26916e-05,0.00626951,0.000210941
clsqdeim,0.4,0.1,1,0.99,4,3,11,35,8.207779,1.748861,4.72031,5.10367e-06,0.00181995,5.35442e-05
clssopt,0.4,0.1,1,0.99,4,3,11,35,5.261350,1.318911,5.357,0.00101249,0.166783,0.00571711
thqdeim,0.4,0.1,1,0.99,4,3,11,35,4.501693,1.256741,5.21883,5.07175e-06,0.00332338,1.44612e-05
thsopt,0.4,0.1,1,0.99,4,3,11,35,4.616431,30.919089,5.3917,2.59119e-05,0.00693857,0.000279814
clsqdeim,0.3,0.1,1,0.99,4,3,11,35,8.690033,1.510179,4.37058,1.79937e-05,0.00510792,0.000151237
clssopt,0.3,0.1,1,0.99,4,3,11,35,4.305822,2.657607,4.57981,2.36759e-05,0.00730631,0.000120492
thqdeim,0.3,0.1,1,0.99,4,3,11,35,6.685803,1.448173,4.67836,4.64302e-06,0.00163705,4.83155e-05
thsopt,0.3,0.1,1,0.99,4,3,11,35,3.125873,7.931700,5.09055,2.67081e-05,0.0072713,0.000288774
clsqdeim,0.2,0.1,1,0.99,4,3,11,35,5.935009,1.545681,4.56829,3.79926e-06,0.00190613,4.9352e-05
clssopt,0.2,0.1,1,0.99,4,3,11,35,4.403671,4.702535,5.28479,0.00434537,1.2068,0.0880494
thqdeim,0.2,0.1,1,0.99,4,3,11,35,5.884549,2.545732,4.45813,2.76512e-05,0.0102046,0.000240099
thsopt,0.2,0.1,1,0.99,4,3,11,35,3.592079,19.345199,5.27427,2.63104e-05,0.00763841,0.000292867
clsqdeim,0.1,0.1,1,0.99,4,3,11,35,2210554011780434546897459274338572692119348862441750528.000000,1.747177,5.43349,0.00501515,0.18753,0.00885832
clssopt,0.1,0.1,1,0.99,4,3,11,35,2.581814,1.625813,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,1,0.99,4,3,11,35,5.870336,1.500484,4.55767,5.52692e-06,0.0026199,5.76316e-05
thsopt,0.1,0.1,1,0.99,4,3,11,35,3.487808,2.760786,5.48245,2.66364e-05,0.00779323,0.000297035
qdeim,1,0.1,1,0.99,4,3,11,40,4.180679,1.527778,4.9766,5.40835e-06,0.00196934,3.00464e-05
sopt,1,0.1,1,0.99,4,3,11,40,3.478316,8.562003,6.4208,3.30328e-05,0.00873053,0.000376006
clsqdeim,0.5,0.1,1,0.99,4,3,11,40,3.276413,1.442382,5.01394,1.23886e-05,0.00471237,0.000377291
clssopt,0.5,0.1,1,0.99,4,3,11,40,4.471517,1.279031,5.45906,6.54433e-06,0.00057064,2.58586e-05
thqdeim,0.5,0.1,1,0.99,4,3,11,40,5.492661,1.506883,5.01481,3.1252e-05,0.0106303,0.000197518
thsopt,0.5,0.1,1,0.99,4,3,11,40,4.100956,44.297375,5.64894,2.24313e-05,0.00644338,0.000221028
clsqdeim,0.4,0.1,1,0.99,4,3,11,40,7.616798,1.823598,5.17439,4.29254e-06,0.00164878,4.50287e-05
clssopt,0.4,0.1,1,0.99,4,3,11,40,5.260962,2.039991,6.16248,0.000750358,0.129398,0.00438959
thqdeim,0.4,0.1,1,0.99,4,3,11,40,4.245232,1.561025,5.42318,6.51122e-06,0.00288326,2.38931e-05
thsopt,0.4,0.1,1,0.99,4,3,11,40,3.845349,41.354337,5.77097,1.99103e-05,0.00533857,0.000194084
clsqdeim,0.3,0.1,1,0.99,4,3,11,40,8.366654,3.422669,5.97522,1.07891e-05,0.00337238,8.5509e-05
clssopt,0.3,0.1,1,0.99,4,3,11,40,6.364210,1.000000,5.0429,2.45652e-05,0.0075964,0.000113023
thqdeim,0.3,0.1,1,0.99,4,3,11,40,4.665399,1.657156,4.55357,5.0713e-06,0.00139234,3.26304e-05
thsopt,0.3,0.1,1,0.99,4,3,11,40,3.904026,18.303758,5.56768,2.10763e-05,0.00543489,0.000199334
clsqdeim,0.2,0.1,1,0.99,4,3,11,40,4.404764,1.449778,4.53201,2.71515e-06,0.00179696,4.63732e-05
clssopt,0.2,0.1,1,0.99,4,3,11,40,6.890497,1.000000,5.61242,0.00490875,1.55785,0.120643
thqdeim,0.2,0.1,1,0.99,4,3,11,40,4.965093,2.051438,4.71416,7.32978e-05,0.0240193,0.000638296
thsopt,0.2,0.1,1,0.99,4,3,11,40,3.418469,27.551206,5.41056,2.13596e-05,0.00585137,0.000209611
clsqdeim,0.1,0.1,1,0.99,4,3,11,40,2142223713267271255966413034901190360174805846136455168.000000,1.906855,5.33449,0.00503681,0.180921,0.00914385
clssopt,0.1,0.1,1,0.99,4,3,11,40,1.325493,1.000000,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,1,0.99,4,3,11,40,4.180679,1.610314,4.6909,5.70376e-06,0.00197235,3.10623e-05
thsopt,0.1,0.1,1,0.99,4,3,11,40,3.478316,2.755920,6.49278,2.17134e-05,0.00593049,0.000212482
qdeim,1,0.1,1,0.99,4,3,11,45,3.832538,1.814354,5.10665,6.45105e-06,0.00185741,3.24499e-05
sopt,1,0.1,1,0.99,4,3,11,45,3.113469,7.316445,6.70207,3.56557e-05,0.00925318,0.000400076
clsqdeim,0.5,0.1,1,0.99,4,3,11,45,2.715486,2.022685,5.36996,5.18608e-06,0.00111661,5.35189e-05
clssopt,0.5,0.1,1,0.99,4,3,11,45,4.567604,1.202901,5.71583,7.28622e-06,0.000703723,3.82125e-05
thqdeim,0.5,0.1,1,0.99,4,3,11,45,4.764786,1.526720,5.20856,1.48025e-05,0.00632341,6.9914e-05
thsopt,0.5,0.1,1,0.99,4,3,11,45,3.539024,1.000000,9.63423,2.01697e-05,0.00643566,0.000206557
clsqdeim,0.4,0.1,1,0.99,4,3,11,45,8.044087,1.341266,4.74735,5.16684e-06,0.00232748,5.95575e-05
clssopt,0.4,0.1,1,0.99,4,3,11,45,5.256729,1.000000,5.78549,0.000143637,0.0182202,0.000458577
thqdeim,0.4,0.1,1,0.99,4,3,11,45,3.846594,1.849119,5.4539,4.92791e-06,0.00293129,2.63104e-05
thsopt,0.4,0.1,1,0.99,4,3,11,45,3.569487,1.000000,5.35007,2.43658e-05,0.00621636,0.000224395
clsqdeim,0.3,0.1,1,0.99,4,3,11,45,6.871271,1.480428,4.45128,4.58409e-06,0.00207532,4.73238e-05
clssopt,0.3,0.1,1,0.99,4,3,11,45,9.019994,1.000000,5.65527,2.94362e-05,0.00942766,0.000111088
thqdeim,0.3,0.1,1,0.99,4,3,11,45,4.391272,1.677534,4.61897,7.55037e-06,0.00199241,3.34155e-05
thsopt,0.3,0.1,1,0.99,4,3,11,45,3.207653,1.000000,5.67254,2.4851e-05,0.00621178,0.000226288
clsqdeim,0.2,0.1,1,0.99,4,3,11,45,4.335345,1.790711,3.69894,1.61698e-05,0.00244852,0.000114339
clssopt,0.2,0.1,1,0.99,4,3,11,45,9.103702,1.000000,5.58971,0.00398558,1.26039,0.09645
thqdeim,0.2,0.1,1,0.99,4,3,11,45,3.814650,4.712694,3.85364,0.000161221,0.0460288,0.00146633
thsopt,0.2,0.1,1,0.99,4,3,11,45,3.065272,1.000000,5.26569,2.57631e-05,0.00679603,0.00023986
clsqdeim,0.1,0.1,1,0.99,4,3,11,45,2303982220789934891020419714804108897244696300331466752.000000,1.828036,5.1013,0.00497328,0.185444,0.0100776
clssopt,0.1,0.1,1,0.99,4,3,11,45,1.000000,1.000000,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,1,0.99,4,3,11,45,3.832538,1.844033,4.55339,7.44964e-06,0.00205947,3.13264e-05
thsopt,0.1,0.1,1,0.99,4,3,11,45,3.113469,1.000000,5.8002,2.5912e-05,0.00683325,0.000241438
qdeim,1,0.1,1,0.99,4,3,11,50,4.508602,1.839474,4.43338,2.9436e-05,0.00646326,7.93415e-05
sopt,1,0.1,1,0.99,4,3,11,50,3.264625,6.899058,5.97497,3.61511e-05,0.0100853,0.000445856
clsqdeim,0.5,0.1,1,0.99,4,3,11,50,3.154582,2.956635,4.71091,9.38156e-06,0.00157656,2.62823e-05
clssopt,0.5,0.1,1,0.99,4,3,11,50,5.102941,1.258772,4.86072,7.40631e-06,0.000718622,3.73607e-05
thqdeim,0.5,0.1,1,0.99,4,3,11,50,4.974658,1.401926,4.32338,8.8507e-06,0.00486188,3.42514e-05
thsopt,0.5,0.1,1,0.99,4,3,11,50,2.958333,1.000000,5.09698,1.79142e-05,0.0065688,0.000201071
clsqdeim,0.4,0.1,1,0.99,4,3,11,50,8.107579,1.378456,3.76841,6.55284e-06,0.0020417,6.5992e-05
clssopt,0.4,0.1,1,0.99,4,3,11,50,4.041879,1.000000,4.99769,8.98142e-05,0.0108877,0.000254821
thqdeim,0.4,0.1,1,0.99,4,3,11,50,4.252518,1.414486,5.644,4.35062e-06,0.00354866,4.7383e-05
thsopt,0.4,0.1,1,0.99,4,3,11,50,3.592339,1.000000,5.14197,2.22134e-05,0.00617563,0.000217302
clsqdeim,0.3,0.1,1,0.99,4,3,11,50,5.721296,1.686893,3.67735,6.07538e-06,0.00217524,5.56086e-05
clssopt,0.3,0.1,1,0.99,4,3,11,50,10.521336,1.000000,4.70298,2.23523e-05,0.00687609,0.000113892
thqdeim,0.3,0.1,1,0.99,4,3,11,50,4.151266,1.501752,4.95772,4.7773e-05,0.0148388,0.000360989
thsopt,0.3,0.1,1,0.99,4,3,11,50,3.048271,1.000000,6.06043,2.25558e-05,0.00614867,0.000218038
clsqdeim,0.2,0.1,1,0.99,4,3,11,50,3.353829,1.645650,3.80876,1.74285e-05,0.0032938,0.000114162
clssopt,0.2,0.1,1,0.99,4,3,11,50,8.550595,1.000000,5.90965,0.00380107,1.18489,0.0899081
thqdeim,0.2,0.1,1,0.99,4,3,11,50,4.321363,2.427271,4.9426,0.000982844,0.30411,0.0124403
thsopt,0.2,0.1,1,0.99,4,3,11,50,3.188494,1.000000,6.07432,2.37647e-05,0.00673552,0.000234181
clsqdeim,0.1,0.1,1,0.99,4,3,11,50,3656702653575581526225338909071494110480049373184.000000,1.696405,4.57269,0.00496883,0.189806,0.0091415
clssopt,0.1,0.1,1,0.99,4,3,11,50,1.000000,1.000000,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,1,0.99,4,3,11,50,4.508602,1.722520,4.33622,6.25278e-05,0.0154307,0.000299722
thsopt,0.1,0.1,1,0.99,4,3,11,50,3.264625,1.000000,5.20389,2.38249e-05,0.00681804,0.000236779
qdeim,1,0.1,1,0.99,4,3,11,55,7.274641,1.471808,5.2891,0.00015031,0.044663,0.0011529
