window,t,ws,w,q,nqp,TT1,TT2,TT3,TT4,ErrX,ErrV,ErrE
qdeim,0.5,40,5,3,1.56438,4.01e+00,2.37518e-05,0.000748653,0.00165882
precls,0.5,40,5,3,1.49649,3.94e+00,5.11871e-05,0.00192805,0.00294682
sopt,0.5,40,5,4,1.44033,4.04e+00,2.09467e-05,0.000766283,0.000634241
clssopt,0.5,40,5,4,1.5832,4.01e+00,5.96612e-05,0.00473782,0.00268029
qdeim,0.5,40,5,4,1.47126,3.99e+00,3.04863e-05,0.000798142,0.00144381
precls,0.5,40,5,4,1.54021,4.03e+00,7.26323e-05,0.00359602,0.00395347
sopt,0.5,40,5,5,1.56569,3.96e+00,2.14753e-05,0.000833294,0.000699589
clssopt,0.5,40,5,5,1.56007,3.96e+00,4.25292e-05,0.00346523,0.00203315
qdeim,0.5,40,5,5,1.42083,3.95e+00,1.24581e-05,0.000411745,0.000460251
precls,0.5,40,5,5,1.49816,3.94e+00,5.42052e-05,0.00135875,0.00257856
sopt,0.5,40,5,6,1.6137,4.02e+00,2.99616e-05,0.0010652,0.000978638
clssopt,0.5,40,5,6,1.61978,3.96e+00,4.77357e-05,0.00389611,0.00227819
qdeim,0.5,40,5,6,1.66353,3.98e+00,9.88314e-06,0.000388864,0.000331036
precls,0.5,40,5,6,1.6358,3.96e+00,5.5679e-05,0.00125892,0.00238652
sopt,0.5,40,5,7,1.56682,3.94e+00,2.68178e-05,0.000923776,0.000754279
clssopt,0.5,40,5,7,1.67471,3.94e+00,3.37419e-05,0.00289605,0.00159573
qdeim,0.5,40,5,7,1.57266,3.98e+00,9.08759e-06,0.000417378,0.000188818
precls,0.5,40,5,7,1.72937,4.01e+00,3.70918e-05,0.00105095,0.000881652
sopt,0.5,40,5,8,1.63865,3.98e+00,2.82052e-05,0.000951506,0.00087543
clssopt,0.5,40,5,8,1.57821,3.93e+00,3.68894e-05,0.00309876,0.00163916
qdeim,0.5,40,5,8,1.49648,3.91e+00,1.03059e-05,0.000453796,0.000245803
precls,0.5,40,5,8,1.55414,3.89e+00,2.8437e-05,0.000991188,0.00043214
sopt,0.5,40,5,9,1.76956,3.99e+00,1.56287e-05,0.000550012,0.000455607
clssopt,0.5,40,5,9,1.83987,3.95e+00,2.61596e-05,0.0018815,0.00134765
qdeim,0.5,40,5,9,1.65465,4.01e+00,1.1102e-05,0.000455004,0.000232722
precls,0.5,40,5,9,1.78976,3.93e+00,2.45009e-05,0.000945089,0.000282844
sopt,0.5,40,5,10,1.63002,3.93e+00,3.31117e-05,0.00116105,0.000840046
clssopt,0.5,40,5,10,1.64436,3.93e+00,2.81069e-05,0.00189009,0.00136963
qdeim,0.5,40,5,10,1.5745,3.95e+00,1.18735e-05,0.000404181,0.000177378
precls,0.5,40,5,10,1.64161,4.17e+00,2.45146e-05,0.00113091,0.000147028
