method,t,n,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
clssopt,0.1,3,0.9999,6,9,9,30,1.903559,2.237200,0.822494,5.99518e-05,0.069275,0.0036017
clsqdeim,0.1,3,0.9999,6,9,9,30,1.970578,92.364324,0.474168,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,30,8.877701,325.717316,0.40663,2.87895e-05,0.0192829,0.00282328
sopt,0.1,3,0.9999,6,9,9,35,7.718019,5.773896,0.441064,3.77677e-05,0.0227528,0.00300403
clssopt,0.1,3,0.9999,6,9,9,35,1.995929,1.656574,0.817468,7.78351e-05,0.084871,0.00486623
clsqdeim,0.1,3,0.9999,6,9,9,35,1.952159,2.412475,0.558264,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,35,8.673552,5.004008,0.357395,2.85452e-05,0.0191559,0.00281004
sopt,0.1,3,0.9999,6,9,9,40,7.209884,4.571686,0.436708,5.16724e-05,0.0315157,0.00442972
clssopt,0.1,3,0.9999,6,9,9,40,1.715731,1.880195,0.9163,6.52837e-05,0.0586447,0.00428439
clsqdeim,0.1,3,0.9999,6,9,9,40,2.225593,2.057481,0.74849,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,40,5.848595,5.827692,0.361323,2.83578e-05,0.0190079,0.00279874
sopt,0.1,3,0.9999,6,9,9,45,6.379095,5.652359,0.45875,1.81579e-05,0.0123057,0.00138213
clssopt,0.1,3,0.9999,6,9,9,45,2.248762,2.831296,1.0234,3.18322e-05,0.0135485,0.0030416
clsqdeim,0.1,3,0.9999,6,9,9,45,2.533115,3.011147,0.904825,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,45,614.396695,3493.267563,0.35823,2.82033e-05,0.0188778,0.00279028
sopt,0.1,3,0.9999,6,9,9,50,5.847826,4.705317,0.732162,1.76894e-05,0.0106751,0.000985059
clssopt,0.1,3,0.9999,6,9,9,50,1.664535,1.876703,0.979713,8.34265e-05,0.0854569,0.00540324
clsqdeim,0.1,3,0.9999,6,9,9,50,2.186808,1.883820,1.0701,0.00081857,1.50163,0.0718079
qdeim,0.1,3,0.9999,6,9,9,50,7.422036,6.181072,0.437794,2.81863e-05,0.018816,0.00278379
sopt,0.1,3,0.9999,6,9,9,55,5.290881,3.807404,0.520517,1.37218e-05,0.00903063,0.00101904
clssopt,0.1,3,0.9999,6,9,9,55,1.723281,1.572077,1.09658,3.57282e-05,0.0267109,0.0033408
clsqdeim,0.1,3,0.9999,6,9,9,55,1.978637,1.774174,0.785367,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,55,6.989622,5.622418,0.378566,2.87669e-05,0.0190697,0.0028245
sopt,0.1,3,0.9999,6,9,9,60,4.973986,4.939026,0.512399,2.0078e-05,0.0127761,0.00149802
clssopt,0.1,3,0.9999,6,9,9,60,1.547661,1.545338,1.12148,3.79564e-05,0.0360052,0.00328137
clsqdeim,0.1,3,0.9999,6,9,9,60,2.050147,2.551129,0.933137,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,60,12.381479,7637.791129,0.386328,3.00543e-05,0.0197031,0.00291994
sopt,0.1,3,0.9999,6,9,9,65,6.648723,4.015734,0.524823,1.79151e-05,0.0112476,0.00131637
clssopt,0.1,3,0.9999,6,9,9,65,1.583085,1.550231,1.14824,3.46551e-05,0.0215351,0.00342218
clsqdeim,0.1,3,0.9999,6,9,9,65,1.642522,1.821171,0.816422,0.000130797,0.209544,0.0100407
qdeim,0.1,3,0.9999,6,9,9,65,9.082635,5.367081,0.38013,3.23588e-05,0.0207907,0.0030965
sopt,0.1,3,0.9999,6,9,9,70,4.619663,4.919785,0.732394,0.00127634,,
clssopt,0.1,3,0.9999,6,9,9,70,2.024019,1.712080,1.24662,3.10226e-05,0.0336203,0.00339589
clsqdeim,0.1,3,0.9999,6,9,9,70,1.667560,1.993897,0.942151,5.43891e-05,0.0825142,0.00347857
qdeim,0.1,3,0.9999,6,9,9,70,8.743611,5.320836,0.383409,3.59876e-05,0.0226205,0.00339095
sopt,0.1,3,0.9999,6,9,9,75,4.858214,5.750880,0.815815,0.00127634,,
clssopt,0.1,3,0.9999,6,9,9,75,1.623317,1.574352,1.2982,3.16376e-05,0.00906413,0.00307861
clsqdeim,0.1,3,0.9999,6,9,9,75,1.748948,1.892173,0.938194,0.000182205,0.175408,0.00584517
qdeim,0.1,3,0.9999,6,9,9,75,9.345875,4440.959236,0.403788,3.59846e-05,0.0226081,0.00338578
sopt,0.1,3,0.9999,6,9,9,80,4.719925,3.882274,0.790578,0.00127634,,
clssopt,0.1,3,0.9999,6,9,9,80,1.442285,1.388873,1.26634,4.29507e-05,0.0236077,0.00280095
clsqdeim,0.1,3,0.9999,6,9,9,80,1.713438,1.531284,1.04978,0.000120643,0.116213,0.00416417
qdeim,0.1,3,0.9999,6,9,9,80,7.166550,6.078577,1.81281,3.59773e-05,0.0225929,0.00338406
sopt,0.1,3,0.9999,6,9,9,85,5.250213,3.244258,0.850631,0.00127634,,
clssopt,0.1,3,0.9999,6,9,9,85,1.657455,1.532153,1.31913,3.3981e-05,0.0152215,0.00284467
clsqdeim,0.1,3,0.9999,6,9,9,85,1.839527,1.701317,1.65657,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,85,6.855096,6.336911,0.39948,3.62028e-05,0.0225897,0.00335588
sopt,0.1,3,0.9999,6,9,9,90,5.209710,4.485704,0.577588,1.58768e-05,0.0099405,0.00134611
clssopt,0.1,3,0.9999,6,9,9,90,1.927147,2.355136,1.34107,3.26988e-05,0.0119838,0.00317694
clsqdeim,0.1,3,0.9999,6,9,9,90,2.115511,3.518619,1.3567,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,90,19.698771,5035.717244,0.380418,3.62638e-05,0.0225502,0.00334538
sopt,0.1,3,0.9999,6,9,9,95,4.284118,4.463910,0.60482,1.66785e-05,0.0105785,0.00151851
clssopt,0.1,3,0.9999,6,9,9,95,1.676050,1.665185,1.38293,3.01573e-05,0.0149072,0.00316912
clsqdeim,0.1,3,0.9999,6,9,9,95,1.795892,1.742418,1.15954,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,95,10.091419,6.629418,0.374151,3.62344e-05,0.0224941,0.00335535
sopt,0.1,3,0.9999,6,9,9,100,4.396310,4.392621,0.612057,1.77573e-05,0.0112434,0.00161161
clssopt,0.1,3,0.9999,6,9,9,100,1.561884,1.524568,1.39643,3.06684e-05,0.0158562,0.00305037
clsqdeim,0.1,3,0.9999,6,9,9,100,1.694216,1.546235,1.36027,0.00127634,,
qdeim,0.1,3,0.9999,6,9,9,100,12.369138,5.911961,0.345758,3.88187e-05,0.0244931,0.00366067
sopt,0.1,4,0.99999,6,14,12,5,27.765691,20.830152,0.259267,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,5,8.364137,8.675432,0.44576,0.000191995,0.536288,0.0308582
clsqdeim,0.1,4,0.99999,6,14,12,5,5.730558,11.056419,0.353489,6.57883e-05,0.141663,0.00619817
qdeim,0.1,4,0.99999,6,14,12,5,10.115897,19.343804,0.281174,0.00127634,,0.0410282
sopt,0.1,4,0.99999,6,14,12,10,16.842502,29.336301,0.340816,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,10,5.018527,6.267339,0.508603,0.000218853,0.280653,0.0128171
clsqdeim,0.1,4,0.99999,6,14,12,10,4.121844,4.697643,0.357441,1.93853e-05,0.0230651,0.00188745
qdeim,0.1,4,0.99999,6,14,12,10,6.246975,10.164623,0.275217,4.84429e-05,0.0301348,0.00473739
sopt,0.1,4,0.99999,6,14,12,15,10.689218,13.723366,0.420032,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,15,2.921619,4.863688,0.440992,7.79294e-05,0.203765,0.00573142
clsqdeim,0.1,4,0.99999,6,14,12,15,3.953037,5.730140,0.413952,1.68613e-05,0.0131148,0.00157413
qdeim,0.1,4,0.99999,6,14,12,15,4.875891,15.671172,0.338525,1.65434e-05,0.0112169,0.00151617
sopt,0.1,4,0.99999,6,14,12,20,13.009943,11.888769,0.392367,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,20,2.583577,3.825476,0.55626,6.00318e-05,0.0612511,0.00328283
clsqdeim,0.1,4,0.99999,6,14,12,20,3.312044,3.516613,0.450728,1.78405e-05,0.0167634,0.0018612
qdeim,0.1,4,0.99999,6,14,12,20,4.967683,14.366513,0.327594,2.26433e-05,0.0182314,0.00276029
sopt,0.1,4,0.99999,6,14,12,25,11.170087,9.490353,0.493461,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,25,2.970237,2.853666,0.635521,6.71624e-05,0.0701815,0.00259729
clsqdeim,0.1,4,0.99999,6,14,12,25,2.896628,3.801162,0.505712,2.44018e-05,0.0243396,0.00233754
qdeim,0.1,4,0.99999,6,14,12,25,4.855968,13.527198,0.352393,2.96585e-05,0.0224981,0.00385633
sopt,0.1,4,0.99999,6,14,12,30,10.901633,8.973175,0.477744,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,30,2.981203,2.752857,0.708177,8.07505e-05,0.0637609,0.00326776
clsqdeim,0.1,4,0.99999,6,14,12,30,2.817765,2.850522,0.528602,2.06251e-05,0.0182019,0.00201392
qdeim,0.1,4,0.99999,6,14,12,30,5.720348,15.321542,0.385393,1.84149e-05,0.0139832,0.0026204
sopt,0.1,4,0.99999,6,14,12,35,7.313214,11.424982,0.5128,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,35,2.471681,3.164424,0.744986,8.93913e-05,0.103328,0.00339835
clsqdeim,0.1,4,0.99999,6,14,12,35,2.256887,5.283321,0.539353,2.08999e-05,0.0174311,0.00208222
qdeim,0.1,4,0.99999,6,14,12,35,7.280374,30.842494,0.400377,1.69488e-05,0.0126279,0.00236446
sopt,0.1,4,0.99999,6,14,12,40,6.388688,8.769842,0.541689,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,40,2.282117,2.898375,0.827109,8.49487e-05,0.100486,0.00305867
clsqdeim,0.1,4,0.99999,6,14,12,40,2.476330,4.338437,0.572463,1.80732e-05,0.0126986,0.00186165
qdeim,0.1,4,0.99999,6,14,12,40,6.814590,14.775375,0.451896,1.53049e-05,0.0111098,0.00212812
sopt,0.1,4,0.99999,6,14,12,45,8.139307,7.589911,0.567932,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,45,2.120197,2.430831,0.827859,8.54833e-05,0.124068,0.0033592
clsqdeim,0.1,4,0.99999,6,14,12,45,2.418028,3.082286,0.549313,2.40721e-05,0.0244373,0.00276825
qdeim,0.1,4,0.99999,6,14,12,45,6.427973,9.112078,0.471238,1.47253e-05,0.010685,0.00207406
sopt,0.1,4,0.99999,6,14,12,50,8.790087,7.229630,0.674273,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,50,2.329696,2.613520,0.897651,5.59596e-05,0.075355,0.00242229
clsqdeim,0.1,4,0.99999,6,14,12,50,2.278609,3.706029,0.551375,2.49324e-05,0.0239402,0.00289564
qdeim,0.1,4,0.99999,6,14,12,50,7.763372,9.239699,0.580316,1.22359e-05,0.00751728,0.00150439
sopt,0.1,4,0.99999,6,14,12,55,14.474259,7.277764,0.725396,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,55,2.251484,2.173489,0.944458,6.26572e-05,0.0901061,0.00253501
clsqdeim,0.1,4,0.99999,6,14,12,55,2.568973,2.972146,0.649212,2.35994e-05,0.0157485,0.00228381
qdeim,0.1,4,0.99999,6,14,12,55,7.500928,9.018538,0.514031,2.38682e-05,0.0133872,0.00216979
sopt,0.1,4,0.99999,6,14,12,60,293.854776,6.469615,0.769702,0.00127634,,0.0410282
clssopt,0.1,4,0.99999,6,14,12,60,2.378318,1.854440,1.02695,4.22438e-05,0.0525045,0.00294129
clsqdeim,0.1,4,0.99999,6,14,12,60,3.541170,3.653062,0.632601,2.5429e-05,0.016966,0.0025307
qdeim,0.1,4,0.99999,6,14,12,60,1082.221141,9.784451,0.528562,5.19198e-05,0.0262081,0.00393844
sopt,0.1,4,0.99999,6,14,12,65,6.038729,5.996693,0.699398,2.12276e-05,0.0140513,0.00202668
clssopt,0.1,4,0.99999,6,14,12,65,1.811014,2.009710,1.09203,4.35705e-05,0.0444621,0.00321344
clsqdeim,0.1,4,0.99999,6,14,12,65,2.127457,3.420631,0.680012,2.6277e-05,0.0206501,0.0027028
qdeim,0.1,4,0.99999,6,14,12,65,6.816937,12.203102,0.587173,5.41469e-05,0.0253773,0.00369532
sopt,0.1,4,0.99999,6,14,12,70,6.413023,18.026608,0.9594,4.38633e-05,0.029879,0.00489227
clssopt,0.1,4,0.99999,6,14,12,70,2.104726,3.702251,1.11282,3.87793e-05,0.0409574,0.00281761
clsqdeim,0.1,4,0.99999,6,14,12,70,2.141466,5.498084,0.721839,2.498e-05,0.0239624,0.00229623
qdeim,0.1,4,0.99999,6,14,12,70,6.085153,17.391982,0.570645,5.618e-05,0.0251335,0.00357055
sopt,0.1,4,0.99999,6,14,12,75,6.333169,6.619709,0.598311,1.2763e-05,0.00775306,0.00142536
clssopt,0.1,4,0.99999,6,14,12,75,1.853719,2.086067,1.16084,2.05478e-05,0.0202342,0.00169666
clsqdeim,0.1,4,0.99999,6,14,12,75,2.522595,2.629577,0.768862,2.62442e-05,0.0227823,0.00230776
qdeim,0.1,4,0.99999,6,14,12,75,6.194095,9.988013,0.668428,2.53095e-05,0.0093076,0.00132181
sopt,0.1,4,0.99999,6,14,12,80,5.763024,6.726184,0.595718,2.65403e-05,0.0194014,0.00360777
clssopt,0.1,4,0.99999,6,14,12,80,1.688229,2.208838,1.2892,1.94514e-05,0.0231898,0.00146574
clsqdeim,0.1,4,0.99999,6,14,12,80,2.474038,3.031645,0.800297,2.83228e-05,0.0227808,0.00241444
qdeim,0.1,4,0.99999,6,14,12,80,7.527179,10.522440,0.696356,4.67142e-05,0.019523,0.00271148
sopt,0.1,4,0.99999,6,14,12,85,5.671830,7.224099,0.628047,2.57823e-05,0.018608,0.00340695
clssopt,0.1,4,0.99999,6,14,12,85,1.818731,1.855756,1.33708,2.61479e-05,0.040022,0.00184322
clsqdeim,0.1,4,0.99999,6,14,12,85,2.012577,3.331965,0.782084,2.85268e-05,0.0230199,0.00243987
qdeim,0.1,4,0.99999,6,14,12,85,6.867846,10.139742,0.73355,4.92549e-05,0.0212275,0.00309772
sopt,0.1,4,0.99999,6,14,12,90,5.800426,6.956716,0.587049,2.56106e-05,0.0181188,0.00329349
clssopt,0.1,4,0.99999,6,14,12,90,1.696084,1.759977,1.38732,4.38932e-05,0.0666872,0.00244209
clsqdeim,0.1,4,0.99999,6,14,12,90,2.959260,2.882823,0.814869,2.97803e-05,0.0233478,0.00248913
qdeim,0.1,4,0.99999,6,14,12,90,5.812689,9.048590,0.908576,0.00127634,,0.0410282
sopt,0.1,4,0.99999,6,14,12,95,5.822949,6.613235,0.594695,2.44456e-05,0.0171289,0.00308301
clssopt,0.1,4,0.99999,6,14,12,95,1.723384,1.818048,1.38346,2.7029e-05,0.0492684,0.00255463
clsqdeim,0.1,4,0.99999,6,14,12,95,2.145973,2.971644,0.805157,3.06608e-05,0.0239169,0.00252837
qdeim,0.1,4,0.99999,6,14,12,95,4.704848,9.476802,0.943696,0.00127634,,0.0410282
sopt,0.1,4,0.99999,6,14,12,100,6.032110,6.440493,0.610542,2.38616e-05,0.0164952,0.0029385
clssopt,0.1,4,0.99999,6,14,12,100,1.699915,1.612173,1.43558,2.89652e-05,0.0513598,0.00274559
clsqdeim,0.1,4,0.99999,6,14,12,100,2.102734,2.582653,0.811256,2.89936e-05,0.0237625,0.00246005
qdeim,0.1,4,0.99999,6,14,12,100,5.436274,9.957167,0.948291,0.00127634,,0.0410282
sopt,0.1,5,0.999999,6,20,18,5,52.615461,30.175205,0.333055,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,5,6.997410,13.258672,0.682592,0.000358443,1.07823,0.0809468
clsqdeim,0.1,5,0.999999,6,20,18,5,11.518124,15.383796,0.44592,1.77369e-05,0.0385802,0.00477283
qdeim,0.1,5,0.999999,6,20,18,5,48.888356,76.919156,0.341662,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,10,29.968050,25.311117,0.377889,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,10,7.007828,9.920866,0.488543,4.59338e-05,0.0680195,0.00320509
clsqdeim,0.1,5,0.999999,6,20,18,10,6.789121,19.144538,0.455446,2.20017e-05,0.030201,0.0034344
qdeim,0.1,5,0.999999,6,20,18,10,27.548395,32.409918,0.433729,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,15,14.077082,31.825633,0.465913,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,15,4.431802,4.864906,0.551384,3.35936e-05,0.039325,0.00232099
clsqdeim,0.1,5,0.999999,6,20,18,15,5.971969,7.613170,0.5415,1.69892e-05,0.0406846,0.00453221
qdeim,0.1,5,0.999999,6,20,18,15,33.480274,20.310509,0.501284,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,20,14.567277,36.368477,0.439662,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,20,3.203387,7.302244,0.653458,2.03734e-05,0.0163343,0.00144548
clsqdeim,0.1,5,0.999999,6,20,18,20,4.371168,71.593326,0.754402,8.6359e-05,0.365579,0.0116114
qdeim,0.1,5,0.999999,6,20,18,20,26.275627,184.745668,0.536757,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,25,13.631816,23.216968,0.579988,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,25,3.553521,3.493167,0.699147,1.5672e-05,0.0276205,0.00188437
clsqdeim,0.1,5,0.999999,6,20,18,25,3.696774,10.834594,0.731071,6.43325e-05,0.165541,0.00789682
qdeim,0.1,5,0.999999,6,20,18,25,21.338278,59.491914,0.57506,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,30,14.497832,24.001022,0.913836,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,30,3.005856,5.236701,0.783752,1.43186e-05,0.020647,0.0016496
clsqdeim,0.1,5,0.999999,6,20,18,30,3.470395,24.439208,0.708805,2.72492e-05,0.0497011,0.00378616
qdeim,0.1,5,0.999999,6,20,18,30,36.159760,209.203401,0.58489,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,35,14.321481,14.224797,0.602809,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,35,2.869262,4.585452,0.87215,2.37837e-05,0.0400127,0.00253321
clsqdeim,0.1,5,0.999999,6,20,18,35,3.428307,12.753333,0.738841,2.88326e-05,0.0552725,0.00392869
qdeim,0.1,5,0.999999,6,20,18,35,34.357956,153.779860,0.590335,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,40,12.060344,24.547576,0.632072,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,40,2.841329,6.694014,0.951851,1.58181e-05,0.0336242,0.00217801
clsqdeim,0.1,5,0.999999,6,20,18,40,3.071507,62.671684,0.738102,2.04797e-05,0.0377137,0.00518972
qdeim,0.1,5,0.999999,6,20,18,40,1074.019509,8773.470251,0.583966,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,45,1953.124993,19.762073,0.732661,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,45,3.095630,2.713105,0.949691,1.32824e-05,0.0187728,0.00158674
clsqdeim,0.1,5,0.999999,6,20,18,45,2.768191,13.917787,0.904121,2.75878e-05,0.0488138,0.00804081
qdeim,0.1,5,0.999999,6,20,18,45,2230.086528,7834.130539,0.582318,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,50,10.801190,23.181010,0.767374,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,50,2.336152,3.073474,0.992486,1.46215e-05,0.0133406,0.00142548
clsqdeim,0.1,5,0.999999,6,20,18,50,2.673564,156.874939,1.16128,nan,nan,nan
qdeim,0.1,5,0.999999,6,20,18,50,687.674591,4107.106021,0.593738,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,55,11.037868,17.107497,0.760838,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,55,2.298006,2.682202,1.05969,1.37935e-05,0.0177677,0.00163024
clsqdeim,0.1,5,0.999999,6,20,18,55,2.441144,34.743567,1.05901,0.000101083,0.170441,0.0120705
qdeim,0.1,5,0.999999,6,20,18,55,32.724394,23609.344081,0.533575,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,60,11.776529,15.369967,0.798851,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,60,2.599565,5.835291,1.27262,1.58451e-05,0.0249594,0.00195627
clsqdeim,0.1,5,0.999999,6,20,18,60,2.443136,1096.507321,1.15555,0.000100448,0.154626,0.0103597
qdeim,0.1,5,0.999999,6,20,18,60,506.684351,36777.034878,0.537272,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,65,10.584378,13.513859,0.852532,nan,nan,nan
clssopt,0.1,5,0.999999,6,20,18,65,2.395506,2.696333,1.34185,1.57312e-05,0.027177,0.00207384
clsqdeim,0.1,5,0.999999,6,20,18,65,2.572019,173.700872,1.19259,0.000178354,0.266864,0.0175542
qdeim,0.1,5,0.999999,6,20,18,65,31.546685,31909.140620,0.464938,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,70,9.410982,17.845907,0.659204,2.50323e-05,0.0146341,0.00248509
clssopt,0.1,5,0.999999,6,20,18,70,2.290640,3.320704,1.39143,1.39495e-05,0.0211729,0.00182599
clsqdeim,0.1,5,0.999999,6,20,18,70,2.771918,435.605282,1.29553,7.74853e-05,0.207308,0.00991118
