method,t,dt,ef,rxdim,rvdim,nsr,time,errx,errv
SOPT,0.01,0,0.9,3,6,12,50,3.216770,0.749043,0.00185124,0.843596
gappy-POD,0.01,0,0.9,3,6,12,50,2.406421,0.524936,0.00353333,1.08604
QDEIM,0.01,0,0.9,3,6,12,50,3.287894,0.480645,0.00324478,0.958305
clsSOPT,0.01,0,0.9,3,6,12,50,3.216770,0.736495,0.00188058,2.2052
clsgappy-POD,0.01,0,0.9,3,6,12,50,61.493042,0.516531,0.00276019,6.44152
clsQDEIM,0.01,0,0.9,3,6,12,50,2.294416,0.821049,0.00293587,1.75592
SOPT,0.01,0,0.9,3,6,12,100,4.234682,1.12499,0.00107711,0.536083
gappy-POD,0.01,0,0.9,3,6,12,100,2.089519,0.877746,0.00213064,0.779877
QDEIM,0.01,0,0.9,3,6,12,100,2.517403,0.782064,0.00209594,0.794572
clsSOPT,0.01,0,0.9,3,6,12,100,4.234682,1.00732,0.00147879,0.984041
clsgappy-POD,0.01,0,0.9,3,6,12,100,66.522220,0.794417,0.00118292,39.0924
clsQDEIM,0.01,0,0.9,3,6,12,100,2.096381,1.05027,0.0015506,3.02504
SOPT,0.01,0,0.9,3,6,12,150,4.546774,1.3953,0.000582039,0.438962
gappy-POD,0.01,0,0.9,3,6,12,150,1.954325,1.07845,0.00161889,0.585229
QDEIM,0.01,0,0.9,3,6,12,150,2.402478,0.96119,0.0010131,0.66866
clsSOPT,0.01,0,0.9,3,6,12,150,4.546774,1.24908,0.00082013,0.560907
clsgappy-POD,0.01,0,0.9,3,6,12,150,51.376775,1.02645,0.00387863,9.82974
clsQDEIM,0.01,0,0.9,3,6,12,150,1.729298,1.25713,0.000811849,1.21156
SOPT,0.01,0,0.9,3,6,12,200,6.874532,1.46249,0.000512762,0.420036
gappy-POD,0.01,0,0.9,3,6,12,200,1.915001,1.28297,0.000758732,0.450576
QDEIM,0.01,0,0.9,3,6,12,200,2.356721,1.16972,0.000532835,0.526612
clsSOPT,0.01,0,0.9,3,6,12,200,6.874532,1.37828,0.00057944,0.493256
clsgappy-POD,0.01,0,0.9,3,6,12,200,48.033023,1.15076,0.00281898,18.4963
clsQDEIM,0.01,0,0.9,3,6,12,200,1.503035,1.31468,0.000347431,1.20917
SOPT,0.01,0,0.9,3,6,12,250,5.112466,1.51457,0.000488526,0.430246
gappy-POD,0.01,0,0.9,3,6,12,250,2.189079,1.42909,0.000416528,0.411088
QDEIM,0.01,0,0.9,3,6,12,250,2.199835,1.37258,0.000441966,0.492638
clsSOPT,0.01,0,0.9,3,6,12,250,5.112466,1.36766,0.000367943,0.644688
clsgappy-POD,0.01,0,0.9,3,6,12,250,53.626554,1.27474,0.0215436,133.589
clsQDEIM,0.01,0,0.9,3,6,12,250,1.502238,1.43399,0.000345723,0.930053
SOPT,0.01,0,0.9,3,6,12,300,4.353174,1.56332,0.000410681,0.590808
gappy-POD,0.01,0,0.9,3,6,12,300,2.058983,1.48209,0.000392364,0.402695
QDEIM,0.01,0,0.9,3,6,12,300,2.390452,1.44747,0.00042172,0.465667
clsSOPT,0.01,0,0.9,3,6,12,300,4.353174,1.45037,0.001164,0.703511
clsgappy-POD,0.01,0,0.9,3,6,12,300,60.632114,1.35942,0.014216,79.5473
clsQDEIM,0.01,0,0.9,3,6,12,300,1.451277,1.42385,0.00110549,1.09274
SOPT,0.01,0,0.9,3,6,12,350,4.749118,1.56321,0.000413986,0.415723
gappy-POD,0.01,0,0.9,3,6,12,350,2.281121,1.54339,0.000395247,0.392768
QDEIM,0.01,0,0.9,3,6,12,350,2.259842,1.51025,0.000389233,0.414686
clsSOPT,0.01,0,0.9,3,6,12,350,4.749118,1.48855,0.00147663,0.807185
clsgappy-POD,0.01,0,0.9,3,6,12,350,48.607241,1.42497,0.0171344,86.1756
clsQDEIM,0.01,0,0.9,3,6,12,350,1.473006,1.464,0.00101303,1.05794
SOPT,0.01,0,0.9,3,6,12,400,3.667977,1.59213,0.000398754,0.411753
gappy-POD,0.01,0,0.9,3,6,12,400,2.365410,1.55051,0.000392799,0.406711
