method,t,dt,ef,rxdim,rvdim,nsr,time,errx,errv
SOPT,0.01,0,0.9,2,5,10,50,4.141639,0.461288,0.00203464,0.319588
gappy-POD,0.01,0,0.9,2,5,10,50,2.581413,0.274869,0.00299878,0.361293
QDEIM,0.01,0,0.9,2,5,10,50,3.797958,0.312821,0.00285576,0.403104
clsSOPT,0.01,0,0.9,2,5,10,50,4.141639,0.346315,0.00248684,0.629758
clsgappy-POD,0.01,0,0.9,2,5,10,50,65.453543,0.339915,0.00386084,2.8924
clsQDEIM,0.01,0,0.9,2,5,10,50,2.873432,0.48154,0.00128258,0.44157
SOPT,0.01,0,0.9,2,5,10,100,2.690100,0.690966,0.000952301,0.264231
gappy-POD,0.01,0,0.9,2,5,10,100,2.079100,0.494419,0.00207927,0.310131
QDEIM,0.01,0,0.9,2,5,10,100,2.419071,0.485955,0.00203721,0.320336
clsSOPT,0.01,0,0.9,2,5,10,100,2.690100,0.616151,0.00134032,0.318458
clsgappy-POD,0.01,0,0.9,2,5,10,100,63.989709,0.507357,0.00490543,3.12811
clsQDEIM,0.01,0,0.9,2,5,10,100,2.405248,0.65236,0.000781464,0.818121
SOPT,0.01,0,0.9,2,5,10,150,6.587730,0.792114,0.00082549,0.259958
gappy-POD,0.01,0,0.9,2,5,10,150,2.075324,0.686959,0.00133122,0.2826
QDEIM,0.01,0,0.9,2,5,10,150,1.972662,0.625981,0.00113909,0.285012
clsSOPT,0.01,0,0.9,2,5,10,150,6.587730,0.755517,0.000877617,0.338349
clsgappy-POD,0.01,0,0.9,2,5,10,150,49.409235,0.646789,0.00545718,2.78707
clsQDEIM,0.01,0,0.9,2,5,10,150,3.927145,0.72324,0.000783485,1.14619
SOPT,0.01,0,0.9,2,5,10,200,7.385470,0.875868,0.000719189,0.274584
gappy-POD,0.01,0,0.9,2,5,10,200,1.681243,0.789881,0.000831123,0.274477
QDEIM,0.01,0,0.9,2,5,10,200,2.668154,0.719046,0.00091038,0.277526
clsSOPT,0.01,0,0.9,2,5,10,200,7.385470,0.787439,0.000893048,0.321976
clsgappy-POD,0.01,0,0.9,2,5,10,200,44.155625,0.747317,0.00576922,2.2713
clsQDEIM,0.01,0,0.9,2,5,10,200,2.718362,0.844543,0.000730216,1.18622
SOPT,0.01,0,0.9,2,5,10,250,4.699873,0.930328,0.000711729,0.27538
gappy-POD,0.01,0,0.9,2,5,10,250,1.872502,0.853492,0.000741352,0.278189
QDEIM,0.01,0,0.9,2,5,10,250,2.106386,0.828979,0.00074902,0.282114
clsSOPT,0.01,0,0.9,2,5,10,250,4.699873,0.824566,0.00086734,0.352068
clsgappy-POD,0.01,0,0.9,2,5,10,250,57.247963,0.760848,0.00567938,2.24237
clsQDEIM,0.01,0,0.9,2,5,10,250,3.055652,0.874378,0.000736534,0.768756
SOPT,0.01,0,0.9,2,5,10,300,3.108165,0.933194,0.000710599,0.2877
gappy-POD,0.01,0,0.9,2,5,10,300,1.854858,0.889813,0.000711551,0.28227
QDEIM,0.01,0,0.9,2,5,10,300,2.192739,0.845451,0.000725682,0.279627
clsSOPT,0.01,0,0.9,2,5,10,300,3.108165,0.880609,0.000761947,0.3431
clsgappy-POD,0.01,0,0.9,2,5,10,300,48.844819,0.830917,0.00580038,2.02483
clsQDEIM,0.01,0,0.9,2,5,10,300,2.691261,0.928761,0.000745922,0.461192
SOPT,0.01,0,0.9,2,5,10,350,3.556966,0.932986,0.000712739,0.278352
gappy-POD,0.01,0,0.9,2,5,10,350,2.054917,0.90848,0.000710957,0.282578
QDEIM,0.01,0,0.9,2,5,10,350,2.247201,0.874623,0.000711976,0.281384
clsSOPT,0.01,0,0.9,2,5,10,350,3.556966,0.884429,0.000714162,0.343854
clsgappy-POD,0.01,0,0.9,2,5,10,350,52.649425,0.840627,0.00581008,1.92654
clsQDEIM,0.01,0,0.9,2,5,10,350,2.882308,0.90972,0.000741683,0.484882
SOPT,0.01,0,0.9,2,5,10,400,4.024410,0.931121,0.000713561,0.268347
gappy-POD,0.01,0,0.9,2,5,10,400,2.009354,0.926167,0.000710933,0.283945
QDEIM,0.01,0,0.9,2,5,10,400,2.218274,0.902818,0.000711884,0.281295
clsSOPT,0.01,0,0.9,2,5,10,400,4.024410,0.893687,0.00071064,0.328301
clsgappy-POD,0.01,0,0.9,2,5,10,400,44.057118,0.910841,0.00596189,1.9652
clsQDEIM,0.01,0,0.9,2,5,10,400,2.258080,0.92231,0.000733063,0.505855
SOPT,0.01,0,0.9,2,5,10,450,2.443864,0.922334,0.000710881,0.26641
gappy-POD,0.01,0,0.9,2,5,10,450,2.020544,0.93519,0.000710987,0.282971
QDEIM,0.01,0,0.9,2,5,10,450,2.104296,0.9199,0.000710965,0.282382
clsSOPT,0.01,0,0.9,2,5,10,450,2.443864,0.901608,0.000716808,0.304449
clsgappy-POD,0.01,0,0.9,2,5,10,450,45.451724,0.909441,0.00595153,1.88882
clsQDEIM,0.01,0,0.9,2,5,10,450,2.031895,0.933907,0.000744552,0.564291
SOPT,0.01,0,0.9,2,5,10,500,2.464671,0.937406,0.000714271,0.247849
gappy-POD,0.01,0,0.9,2,5,10,500,2.169370,0.928033,0.000710948,0.283217
QDEIM,0.01,0,0.9,2,5,10,500,1.916564,0.918161,0.000710973,0.282431
clsSOPT,0.01,0,0.9,2,5,10,500,2.464671,0.924733,0.00071698,0.313501
clsgappy-POD,0.01,0,0.9,2,5,10,500,47.492323,0.927179,0.00600101,1.95593
clsQDEIM,0.01,0,0.9,2,5,10,500,2.293364,0.930407,0.000727205,0.486164
SOPT,0.01,0,0.9,2,5,10,550,2.752634,0.927851,0.000711409,0.263226
gappy-POD,0.01,0,0.9,2,5,10,550,2.207571,0.928698,0.000710913,0.283545
QDEIM,0.01,0,0.9,2,5,10,550,2.753640,0.92985,0.000711082,0.284338
clsSOPT,0.01,0,0.9,2,5,10,550,2.752634,0.924842,0.000717173,0.335001
clsgappy-POD,0.01,0,0.9,2,5,10,550,52.404899,0.933788,0.00598426,1.81685
clsQDEIM,0.01,0,0.9,2,5,10,550,2.413537,0.939934,0.000717259,0.458616
SOPT,0.01,0,0.9,2,5,10,600,2.759887,0.935073,0.000711493,0.277394
gappy-POD,0.01,0,0.9,2,5,10,600,2.458320,0.937959,0.000710956,0.284177
QDEIM,0.01,0,0.9,2,5,10,600,2.759832,0.949375,0.00071107,0.284774
clsSOPT,0.01,0,0.9,2,5,10,600,2.759887,0.940884,0.000718652,0.338416
clsgappy-POD,0.01,0,0.9,2,5,10,600,44.285247,0.944534,0.00596535,1.6316
clsQDEIM,0.01,0,0.9,2,5,10,600,2.138795,0.930332,0.000718681,0.437371
SOPT,0.01,0,0.9,2,5,10,650,2.985794,0.949671,0.000711608,0.286951
gappy-POD,0.01,0,0.9,2,5,10,650,2.655542,0.931227,0.000710865,0.283608
QDEIM,0.01,0,0.9,2,5,10,650,3.080357,0.934079,0.000711081,0.284295
clsSOPT,0.01,0,0.9,2,5,10,650,2.985794,0.939437,0.000723486,0.372845
clsgappy-POD,0.01,0,0.9,2,5,10,650,39.065591,0.938159,0.00598953,1.75046
clsQDEIM,0.01,0,0.9,2,5,10,650,1.882521,0.948784,0.000719863,0.413606
SOPT,0.01,0,0.9,2,5,10,700,3.170849,0.935377,0.000711136,0.291494
gappy-POD,0.01,0,0.9,2,5,10,700,2.600597,0.941248,0.000710874,0.28411
QDEIM,0.01,0,0.9,2,5,10,700,3.018843,0.939113,0.000711074,0.284681
clsSOPT,0.01,0,0.9,2,5,10,700,3.170849,0.932953,0.000730951,0.344289
clsgappy-POD,0.01,0,0.9,2,5,10,700,42.985768,0.93214,0.00595879,1.92766
clsQDEIM,0.01,0,0.9,2,5,10,700,1.611445,0.9267,0.000718988,0.391523
SOPT,0.01,0,0.9,2,5,10,750,3.180832,0.938832,0.000711225,0.2868
gappy-POD,0.01,0,0.9,2,5,10,750,2.728323,0.94987,0.000710968,0.284042
QDEIM,0.01,0,0.9,2,5,10,750,2.681332,0.931186,0.000711091,0.285649
clsSOPT,0.01,0,0.9,2,5,10,750,3.180832,0.941069,0.000735844,0.340279
clsgappy-POD,0.01,0,0.9,2,5,10,750,46.558872,0.942833,0.00592821,2.13955
clsQDEIM,0.01,0,0.9,2,5,10,750,1.538658,0.949141,0.000721715,0.399571
SOPT,0.01,0,0.9,2,5,10,800,3.241347,0.946611,0.000710831,0.293301
gappy-POD,0.01,0,0.9,2,5,10,800,2.815559,0.930762,0.000710975,0.283591
QDEIM,0.01,0,0.9,2,5,10,800,2.672624,0.939539,0.000711158,0.287348
clsSOPT,0.01,0,0.9,2,5,10,800,3.241347,0.938167,0.00074369,0.362561
clsgappy-POD,0.01,0,0.9,2,5,10,800,55.683171,0.935268,0.00591462,2.21722
clsQDEIM,0.01,0,0.9,2,5,10,800,1.471333,0.933798,0.000720809,0.390576
SOPT,0.01,0,0.9,2,5,10,850,3.191257,0.927652,0.000710806,0.284992
gappy-POD,0.01,0,0.9,2,5,10,850,3.072130,0.939661,0.000710881,0.283115
QDEIM,0.01,0,0.9,2,5,10,850,2.760422,0.949881,0.000711057,0.285837
clsSOPT,0.01,0,0.9,2,5,10,850,3.191257,0.932537,0.000770293,0.364724
clsgappy-POD,0.01,0,0.9,2,5,10,850,65.854256,0.935372,0.00589651,2.20437
clsQDEIM,0.01,0,0.9,2,5,10,850,1.370917,0.940267,0.000721006,0.382585
SOPT,0.01,0,0.9,2,5,10,900,3.238057,0.947108,0.000711017,0.290622
gappy-POD,0.01,0,0.9,2,5,10,900,2.854688,0.95737,0.000711048,0.28397
QDEIM,0.01,0,0.9,2,5,10,900,3.367869,0.934402,0.000711409,0.286268
clsSOPT,0.01,0,0.9,2,5,10,900,3.238057,0.944896,0.000734205,0.362775
clsgappy-POD,0.01,0,0.9,2,5,10,900,65.223137,0.946504,0.00589311,2.19861
clsQDEIM,0.01,0,0.9,2,5,10,900,1.432130,0.948534,0.000720011,0.373102
SOPT,0.01,0,0.9,2,5,10,950,3.466232,0.947581,0.000711027,0.284689
gappy-POD,0.01,0,0.9,2,5,10,950,3.748366,0.934998,0.00071132,0.283876
QDEIM,0.01,0,0.9,2,5,10,950,4.099911,0.950607,0.000711267,0.286244
clsSOPT,0.01,0,0.9,2,5,10,950,3.466232,0.945175,0.000726786,0.353995
clsgappy-POD,0.01,0,0.9,2,5,10,950,65.092657,0.951278,0.00584224,2.2943
clsQDEIM,0.01,0,0.9,2,5,10,950,1.617538,0.9348,0.000717759,0.396686
SOPT,0.01,0,0.9,2,5,10,1000,3.705520,0.945701,0.000710919,0.284029
