clssopt,0.05,7,14,33,10,9.823496,4.264348,,0.0248309,5.163,0.319107
clsqdeim,0.05,7,14,33,10,9.951011,4.172884,,0.0184154,6.1332,1.09341
clssopt,0.05,7,14,33,20,6.459503,3.396469,0.424165,3.60297e-05,0.00817759,0.000811432
clsqdeim,0.05,7,14,33,20,7.248181,3.436972,0.437497,5.69822e-05,0.0319707,0.00605594
clssopt,0.05,7,14,33,30,5.485234,2.404656,1.62329,0.000133622,0.104396,0.0343486
clsqdeim,0.05,7,14,33,30,4.550899,4.016883,,0.00578621,3.13012,0.658827
clssopt,0.05,7,14,33,40,4.551555,2.518448,0.496712,1.43607e-06,0.000606759,4.14543e-05
clsqdeim,0.05,7,14,33,40,3.899917,2.550287,,0.00641975,1.60009,0.289129
clssopt,0.05,7,14,33,50,4.020323,2.631439,,0.0118592,25372.2,4.01939e+08
clsqdeim,0.05,7,14,33,50,3.586770,2.440984,,0.0137136,1.72686,0.390744
clssopt,0.05,7,14,33,60,3.437886,1.974174,,0.00575509,24312.7,4.44292e+08
clsqdeim,0.05,7,14,33,60,3.668088,2.169892,,0.0091617,1.42824,0.315159
clssopt,0.05,7,14,33,70,3.421487,2.388376,,0.0152124,1.44116e+07,1.91965e+14
clsqdeim,0.05,7,14,33,70,3.091891,3.276960,,0.0090339,1.31034,0.32738
clssopt,0.05,7,14,33,80,3.142778,1.642139,,0.0198364,8.0395e+09,7.21166e+19
clsqdeim,0.05,7,14,33,80,2.946753,2.093520,,0.00595469,1.26988,0.311814
clssopt,0.05,7,14,33,90,2.725180,1.883940,,0.0167466,7.69186e+11,6.05277e+23
clsqdeim,0.05,7,14,33,90,2.979402,1.804191,,0.00262797,1.57067,0.379354
clssopt,0.05,7,14,33,100,2.554276,1.736940,,0.0173365,1.58039e+12,2.49099e+24
clsqdeim,0.05,7,14,33,100,2.760896,1.900971,0.853079,0.000940367,0.614849,0.153029
clssopt,0.05,7,14,33,110,2.630633,1.654860,,0.015006,6.605e+11,3.4765e+23
clsqdeim,0.05,7,14,33,110,2.921285,1.914435,0.83863,0.000548742,0.278442,0.0674457
clssopt,0.05,7,14,33,120,2.461922,1.854158,,0.00802319,1.01187e+12,8.67761e+23
clsqdeim,0.05,7,14,33,120,2.750589,1.962784,0.784276,1.42907e-05,0.00791598,0.00157912
clssopt,0.05,7,14,33,130,2.854046,1.748198,,0.0137215,9.8557e+11,7.861e+23
clsqdeim,0.05,7,14,33,130,2.355882,1.616227,0.820418,2.09233e-05,0.00542257,0.000973089
clssopt,0.05,7,14,33,140,2.471407,2.088197,,0.0239029,1.72088e+10,1.68498e+20
clsqdeim,0.05,7,14,33,140,2.402903,2.417109,0.848136,1.29543e-05,0.00351353,0.000646477
clssopt,0.05,7,14,33,150,2.301992,1.778588,,0.0298282,8.60006,4.70051
clsqdeim,0.05,7,14,33,150,2.257951,1.541805,0.878035,8.64643e-06,0.0019077,0.0003941
clssopt,0.05,7,14,33,160,2.305333,1.634422,,0.0282838,13.829,22.5851
clsqdeim,0.05,7,14,33,160,2.140185,1.591614,0.915994,4.83529e-06,0.00108254,0.000192078
clssopt,0.05,7,14,33,170,2.349825,1.644743,,0.0212534,41.1787,114.371
clsqdeim,0.05,7,14,33,170,2.188806,1.656687,0.923306,4.18981e-06,0.000619879,0.000125772
clssopt,0.05,7,14,33,180,1.999129,1.812443,,0.0209438,10.3114,8.08094
clsqdeim,0.05,7,14,33,180,2.133863,1.556073,0.948301,2.74206e-06,0.00048808,5.90096e-05
clssopt,0.05,7,14,33,190,2.158373,1.593041,,0.018828,6.94313,3.57376
clsqdeim,0.05,7,14,33,190,2.062902,1.504329,0.979578,3.65407e-06,0.00047572,7.36776e-05
clssopt,0.05,7,14,33,200,2.002507,1.454441,,0.0195936,18.4988,29.6191
clsqdeim,0.05,7,14,33,200,1.903668,1.483205,0.986491,3.74724e-06,0.000452327,6.33769e-05
clssopt,0.05,7,23,43,10,13.272251,8.278825,0.437618,9.31783e-05,0.0210626,0.00309764
clsqdeim,0.05,7,23,43,10,13.332009,9.190741,0.467931,1.69435e-05,0.00503457,0.00032411
clssopt,0.05,7,23,43,20,8.248800,6.306567,0.622714,2.41402e-06,0.000345069,3.74795e-05
clsqdeim,0.05,7,23,43,20,7.713019,5.392948,0.516042,9.03895e-06,0.00114856,0.000165438
clssopt,0.05,7,23,43,30,6.148831,3.699696,0.542767,3.9699e-06,0.00033226,3.52362e-05
clsqdeim,0.05,7,23,43,30,6.711677,4.488118,0.562015,1.00821e-05,0.000817165,7.77353e-05
clssopt,0.05,7,23,43,40,4.880150,3.289399,0.576986,3.42689e-06,0.000317503,2.81021e-05
clsqdeim,0.05,7,23,43,40,6.177489,2.785306,0.597777,7.99041e-06,0.000954976,9.10304e-05
clssopt,0.05,7,23,43,50,5.461000,3.056012,0.621728,3.66951e-06,0.000326291,2.73985e-05
clsqdeim,0.05,7,23,43,50,4.834512,3.373118,0.668154,3.38636e-06,0.000563544,5.11093e-05
clssopt,0.05,7,23,43,60,4.245588,2.759625,0.67359,2.36567e-06,0.000347529,2.39664e-05
clsqdeim,0.05,7,23,43,60,4.181923,2.946251,0.693916,2.43631e-06,0.00055214,5.40025e-05
clssopt,0.05,7,23,43,70,3.823549,3.152876,0.707588,2.68266e-06,0.000414803,3.28189e-05
clsqdeim,0.05,7,23,43,70,3.735272,2.553854,0.732464,5.45344e-06,0.000642027,4.93477e-05
clssopt,0.05,7,23,43,80,3.640104,2.514907,0.720515,1.73289e-06,0.000369801,2.44779e-05
clsqdeim,0.05,7,23,43,80,3.693889,2.691607,0.797265,4.29787e-06,0.000567139,3.63445e-05
clssopt,0.05,7,23,43,90,3.370172,2.281593,0.754733,1.65029e-06,0.000349386,2.25333e-05
clsqdeim,0.05,7,23,43,90,3.297502,2.189749,0.85164,3.53721e-06,0.000552887,2.87025e-05
clssopt,0.05,7,23,43,100,3.054094,2.120370,0.792897,1.76667e-06,0.000356734,2.30783e-05
clsqdeim,0.05,7,23,43,100,2.992184,2.232248,0.868155,2.97817e-06,0.000541845,3.06505e-05
clssopt,0.05,7,23,43,110,2.958499,2.134676,0.926582,1.72186e-06,0.000365398,2.49692e-05
clsqdeim,0.05,7,23,43,110,2.973668,2.342873,0.920007,3.16597e-06,0.000561547,3.02773e-05
clssopt,0.05,7,23,43,120,2.823987,2.041199,0.937646,1.65516e-06,0.000360129,2.15371e-05
clsqdeim,0.05,7,23,43,120,2.910499,2.164516,0.920937,3.52871e-06,0.000572123,3.31451e-05
clssopt,0.05,7,23,43,130,2.789410,2.126827,0.874434,1.86342e-06,0.000373706,2.05324e-05
clsqdeim,0.05,7,23,43,130,2.654075,1.946873,0.957496,4.07069e-06,0.000609382,3.71916e-05
clssopt,0.05,7,23,43,140,2.630282,1.815889,0.894926,1.59853e-06,0.000370311,1.91847e-05
clsqdeim,0.05,7,23,43,140,2.848482,1.863944,0.99956,3.53197e-06,0.000593647,2.97722e-05
clssopt,0.05,7,23,43,150,2.677291,1.987107,0.921625,1.49011e-06,0.000367759,1.9012e-05
clsqdeim,0.05,7,23,43,150,2.709087,2.198266,1.00884,3.15325e-06,0.000582399,2.86663e-05
clssopt,0.05,7,23,43,160,2.472111,1.886742,0.979205,1.52078e-06,0.000364554,1.75189e-05
clsqdeim,0.05,7,23,43,160,2.443722,1.943112,1.06487,2.72656e-06,0.000567888,2.53227e-05
clssopt,0.05,7,23,43,170,2.337306,1.939939,0.982957,1.53863e-06,0.00035533,1.78844e-05
clsqdeim,0.05,7,23,43,170,2.326870,1.950074,1.08988,2.90527e-06,0.000560528,3.04513e-05
clssopt,0.05,7,23,43,180,2.277480,1.756997,0.994229,1.5642e-06,0.000351757,1.70831e-05
clsqdeim,0.05,7,23,43,180,2.448341,1.798066,1.21652,3.20374e-06,0.000556245,2.38522e-05
clssopt,0.05,7,23,43,190,2.169755,1.777630,1.04191,1.69078e-06,0.000356007,1.72128e-05
clsqdeim,0.05,7,23,43,190,2.542624,1.971963,1.14634,5.49305e-06,0.000641984,2.82715e-05
clssopt,0.05,7,23,43,200,2.328980,1.695008,1.06677,1.84122e-06,0.000360671,1.75184e-05
clsqdeim,0.05,7,23,43,200,2.311366,1.624470,1.16258,5.02124e-06,0.00064942,3.15534e-05
clssopt,0.05,7,36,53,10,18.783649,11.196393,,0.00232686,1.22502,0.101699
clsqdeim,0.05,7,36,53,10,15.811206,17.084953,17.744,0.0500705,1.2004,0.196475
clssopt,0.05,7,36,53,20,8.985285,8.371809,0.555999,0.000346321,0.11028,0.0175107
clsqdeim,0.05,7,36,53,20,11.517775,8.859943,0.875552,0.00336974,0.990354,0.353567
clssopt,0.05,7,36,53,30,8.196160,6.044420,0.761319,0.00274934,0.816423,0.0636295
clsqdeim,0.05,7,36,53,30,7.599295,7.611229,,0.0179779,7.14802,1.05377
clssopt,0.05,7,36,53,40,6.884966,4.919081,0.675206,0.000116481,0.0236922,0.00315576
clsqdeim,0.05,7,36,53,40,6.760512,5.739656,,0.0174225,2.55644,0.440738
clssopt,0.05,7,36,53,50,5.780701,3.907674,0.742982,1.48019e-05,0.00849574,0.00135867
clsqdeim,0.05,7,36,53,50,5.482863,4.446539,,0.0083214,4.96976,1.5007
clssopt,0.05,7,36,53,60,5.093455,4.729743,0.790582,5.55937e-06,0.00133931,0.000150583
clsqdeim,0.05,7,36,53,60,4.417883,4.744084,0.785623,4.17531e-05,0.0729823,0.0415956
clssopt,0.05,7,36,53,70,4.206397,3.453835,0.828714,6.96262e-06,0.00144398,0.000165695
clsqdeim,0.05,7,36,53,70,4.482833,3.317429,,0.0030703,1.31258,0.138241
clssopt,0.05,7,36,53,80,4.018583,3.157287,0.864568,6.68341e-06,0.0010398,0.0001291
clsqdeim,0.05,7,36,53,80,4.116596,4.227273,1.9002,0.00157963,0.76047,0.102425
clssopt,0.05,7,36,53,90,3.612334,4.099594,0.914686,7.45288e-06,0.00116591,0.000146015
clsqdeim,0.05,7,36,53,90,3.633410,4.708649,0.89484,0.000353382,0.126328,0.0207687
clssopt,0.05,7,36,53,100,3.390311,3.014776,0.95897,8.09309e-06,0.000849423,0.000112389
clsqdeim,0.05,7,36,53,100,3.870270,3.501368,0.890168,1.34062e-05,0.00164059,0.000374174
clssopt,0.05,7,36,53,110,3.271474,2.557016,0.979454,6.31832e-06,0.000770608,8.32441e-05
clsqdeim,0.05,7,36,53,110,3.276839,2.925164,0.933972,5.80735e-06,0.00378521,0.000213284
clssopt,0.05,7,36,53,120,3.343691,3.417410,1.02229,5.81761e-06,0.000789414,6.67961e-05
clsqdeim,0.05,7,36,53,120,3.338016,4.401543,0.987683,1.40193e-05,0.0484257,0.0184277
clssopt,0.05,7,36,53,130,3.429454,2.612965,1.03813,6.89282e-06,0.000844349,7.92835e-05
clsqdeim,0.05,7,36,53,130,3.109393,2.879040,1.07803,6.94639e-06,0.00417176,0.00118452
clssopt,0.05,7,36,53,140,2.961315,2.500286,1.06742,3.93514e-06,0.000569203,4.62735e-05
clsqdeim,0.05,7,36,53,140,3.047629,3.094918,1.05484,6.64887e-06,0.00101886,8.61241e-05
clssopt,0.05,7,36,53,150,2.965366,2.882105,1.08638,1.67651e-06,0.000443155,2.84545e-05
clsqdeim,0.05,7,36,53,150,2.893995,3.837078,1.07481,6.49238e-06,0.00107288,0.000147961
clssopt,0.05,7,36,53,160,2.860446,2.504591,1.09629,2.91973e-06,0.000428375,2.67234e-05
clsqdeim,0.05,7,36,53,160,2.674498,3.094004,1.09862,4.84036e-06,0.00149591,0.000251338
clssopt,0.05,7,36,53,170,2.592885,2.334783,1.12747,2.31983e-06,0.000441,3.60418e-05
clsqdeim,0.05,7,36,53,170,2.633862,2.141339,1.19874,3.33028e-06,0.00133433,0.000216911
clssopt,0.05,7,36,53,180,2.739352,3.999931,1.17403,2.37441e-06,0.000437807,3.27321e-05
clsqdeim,0.05,7,36,53,180,2.594614,6.998295,1.1916,4.12192e-06,0.00171115,0.000287937
clssopt,0.05,7,36,53,190,2.546781,2.072482,1.19254,1.9596e-06,0.000436749,3.11488e-05
clsqdeim,0.05,7,36,53,190,2.599162,2.578461,1.21032,3.91495e-06,0.0013255,0.000211834
clssopt,0.05,7,36,53,200,2.520461,2.150702,1.22781,4.09327e-06,0.000606002,5.85697e-05
clsqdeim,0.05,7,36,53,200,2.637257,2.807541,1.21015,3.64155e-06,0.000976736,0.00014184
clssopt,0.05,7,46,62,10,22.837506,17.479639,,0.0129363,1.41755,0.244354
clsqdeim,0.05,7,46,62,10,16.319905,20.552084,,0.0222305,2.35826,0.435504
clssopt,0.05,7,46,62,20,11.492235,8.954425,0.681485,0.000229163,0.174717,0.0364209
clsqdeim,0.05,7,46,62,20,13.679383,11.174315,,0.0148347,1.58842,0.209017
clssopt,0.05,7,46,62,30,9.675402,6.993041,,0.0020599,1.20018,0.073408
clsqdeim,0.05,7,46,62,30,9.391975,6.784601,0.720664,0.000380518,0.209356,0.0357116
clssopt,0.05,7,46,62,40,7.006497,5.618959,,0.0192527,2.25328,0.448886
clsqdeim,0.05,7,46,62,40,7.359998,5.239241,,0.0023811,2.4754,0.347253
clssopt,0.05,7,46,62,50,5.588223,4.962911,,0.0244524,3.22849,0.630319
clsqdeim,0.05,7,46,62,50,5.761251,5.227026,0.858474,0.000499193,0.814407,0.124836
clssopt,0.05,7,46,62,60,5.123513,4.536290,,0.0234266,3.66363,0.760989
