clssopt,0.1,1,0.99,4,3,11,5,6.557392,7.990826,2.2209,0.00948671,1.92913,0.0490348
clssopt,0.1,1,0.99,4,3,11,10,5.588590,22.155479,2.67483,0.00647113,1.97976,0.0976303
clssopt,0.1,1,0.99,4,3,11,15,4.262970,20.990993,3.43718,0.000162743,0.0326862,0.00112655
clssopt,0.1,1,0.99,4,3,11,20,4.197911,18.936437,3.72347,8.88223e-05,0.0254817,0.000517083
clssopt,0.1,1,0.99,4,3,11,25,3.790822,16.366714,4.39372,2.84203e-05,0.017105,0.00031703
clssopt,0.1,1,0.99,4,3,11,30,3.818279,13.355897,5.04183,3.53906e-05,0.0159794,0.000271651
clssopt,0.1,1,0.99,4,3,11,35,3.282471,11.923142,5.26164,3.98065e-05,0.0188218,0.000328438
clssopt,0.1,1,0.99,4,3,11,40,2.972055,10.990890,10.7794,3.898e-05,0.0210285,0.000458649
clssopt,0.1,1,0.99,4,3,11,45,3.637233,7.031118,5.93334,1.41854e-05,0.0165041,0.000486976
clssopt,0.1,1,0.99,4,3,11,50,3.649774,6.453496,6.5005,1.95713e-05,0.0139758,0.000408867
clssopt,0.1,1,0.99,4,3,11,55,4.945842,6.323877,6.85858,4.56754e-05,0.0181929,0.000385703
clssopt,0.1,1,0.99,4,3,11,60,3.237976,5.586400,7.10796,3.0943e-05,0.0202637,0.000734095
clssopt,0.1,1,0.99,4,3,11,65,3.709015,4.799973,7.36207,3.83405e-05,0.022002,0.000764316
clssopt,0.1,1,0.99,4,3,11,70,3.869256,3.880009,7.84491,4.14098e-05,0.0207816,0.00062139
clssopt,0.1,1,0.99,4,3,11,75,3.900776,3.890026,8.15379,5.70406e-05,0.0203555,0.000448495
clssopt,0.1,1,0.99,4,3,11,80,3.412683,3.812091,12.2701,5.25876e-05,0.0200511,0.000366638
clssopt,0.1,1,0.99,4,3,11,85,3.291682,3.777620,8.55909,5.14486e-05,0.0190359,0.000335559
clssopt,0.1,1,0.99,4,3,11,90,3.025450,3.477681,8.72368,4.13663e-05,0.0132562,0.000256999
clssopt,0.1,1,0.99,4,3,11,95,3.693840,3.530586,9.25448,3.87174e-05,0.0126444,0.000213049
clssopt,0.1,1,0.99,4,3,11,100,4.233361,3.407713,9.60157,2.19645e-05,0.00834672,0.000112183
clsqdeim,0.1,1,0.99,4,3,11,5,6.614373,3.568593,1.72052,0.00025657,0.178707,0.00830256
clsqdeim,0.1,1,0.99,4,3,11,10,13.499439,1.802049,2.26044,1.69295e-05,0.0175216,0.000336707
clsqdeim,0.1,1,0.99,4,3,11,15,9.302615,3.311193,2.47225,2.55768e-05,0.00789344,0.000161725
clsqdeim,0.1,1,0.99,4,3,11,20,13.121900,2.148781,2.95071,3.33936e-05,0.015038,0.0003067
clsqdeim,0.1,1,0.99,4,3,11,25,9.092580,1.580039,3.72213,2.3838e-05,0.00630565,0.000219089
clsqdeim,0.1,1,0.99,4,3,11,30,8.371153,1.592864,4.22279,8.52853e-06,0.00344592,0.000101527
clsqdeim,0.1,1,0.99,4,3,11,35,6.896367,1.330268,4.34313,3.35231e-06,0.00117801,2.34239e-05
clsqdeim,0.1,1,0.99,4,3,11,40,7.775741,1.675646,4.61104,2.53525e-06,0.00140914,4.60308e-05
clsqdeim,0.1,1,0.99,4,3,11,45,9.040588,1.462238,4.84633,3.97258e-06,0.0019267,6.47996e-05
clsqdeim,0.1,1,0.99,4,3,11,50,7.119307,1.097028,5.3903,4.21227e-06,0.00242241,0.000130698
clsqdeim,0.1,1,0.99,4,3,11,55,9.069417,1.324732,9.56992,4.78973e-06,0.00307817,0.000168408
clsqdeim,0.1,1,0.99,4,3,11,60,6.623368,1.454155,7.46611,4.90961e-06,0.00419129,0.000153269
clsqdeim,0.1,1,0.99,4,3,11,65,6.141711,1.248764,5.58139,3.80721e-06,0.0031374,0.000106549
clsqdeim,0.1,1,0.99,4,3,11,70,5.671603,1.255079,7.76889,4.38459e-06,0.00280043,9.53954e-05
clsqdeim,0.1,1,0.99,4,3,11,75,6.026463,1.416041,5.78713,7.11551e-06,0.00252293,0.000108729
clsqdeim,0.1,1,0.99,4,3,11,80,5.767977,1.166948,5.79383,6.56618e-06,0.00251811,0.000105757
clsqdeim,0.1,1,0.99,4,3,11,85,6.043246,1.252382,13.3493,4.97727e-06,0.00261087,8.12416e-05
clsqdeim,0.1,1,0.99,4,3,11,90,5.898590,1.586856,6.03068,9.22944e-06,0.00264427,0.00020448
clsqdeim,0.1,1,0.99,4,3,11,95,5.986027,1.288377,6.30928,9.27463e-06,0.00228799,0.000129066
clsqdeim,0.1,1,0.99,4,3,11,100,6.450380,1.235885,6.22453,4.77401e-06,0.00526388,0.000189676
clssopt,0.1,2,0.999,4,7,18,5,10.637846,4.155722,5.43527,5.25254e-06,0.002228,0.00010704
clssopt,0.1,2,0.999,4,7,18,10,10.315753,3.228086,3.38815,3.4776e-05,0.009552,0.00012185
clssopt,0.1,2,0.999,4,7,18,15,8.671123,3.805868,3.83241,4.54417e-05,0.0135661,0.000263284
clssopt,0.1,2,0.999,4,7,18,20,6.398371,3.344000,4.31936,6.77469e-06,0.0026574,0.000112804
clssopt,0.1,2,0.999,4,7,18,25,4.456066,4.303116,4.9817,1.04498e-05,0.00596136,0.000354906
clssopt,0.1,2,0.999,4,7,18,30,5.018575,2.562226,5.1647,1.49359e-05,0.0123612,0.000214066
clssopt,0.1,2,0.999,4,7,18,35,4.262542,2.935718,5.44091,1.26748e-05,0.0151048,0.000307803
clssopt,0.1,2,0.999,4,7,18,40,5.489833,2.182100,5.95652,1.9382e-05,0.0122075,0.000353397
clssopt,0.1,2,0.999,4,7,18,45,5.142394,2.380068,6.28675,2.39402e-05,0.0148941,0.000494306
clssopt,0.1,2,0.999,4,7,18,50,4.062639,2.226016,6.64847,1.66867e-05,0.0104309,0.000366252
