sopt,0.05,14,18,6,10,4.235653,19.841199,0.83658,5.79189e-05,0.0124064,0.00216789
qdeim,0.05,14,18,6,10,7.978570,11.577672,1.22129,8.80209e-05,0.025069,0.00111341
sopt,0.05,14,18,6,20,4.057166,14.328030,0.969516,4.20612e-05,0.0112103,0.00152449
qdeim,0.05,14,18,6,20,2.626937,11.607590,1.40076,6.74481e-05,0.0251599,0.000889204
sopt,0.05,14,18,6,30,6.098868,27.842555,1.03565,3.52001e-05,0.0107353,0.00133844
qdeim,0.05,14,18,6,30,3.836520,9.397158,1.49343,6.55539e-05,0.0240195,0.000818724
sopt,0.05,14,18,6,40,3.586796,12.518582,1.20061,3.24394e-05,0.0104933,0.000997157
qdeim,0.05,14,18,6,40,3.086847,13.626673,1.40358,6.53734e-05,0.023969,0.000819583
sopt,0.05,14,18,6,50,3.517592,15.880544,1.1413,2.13486e-05,0.0101988,0.000780452
qdeim,0.05,14,18,6,50,3.565967,10.416524,1.4219,6.52381e-05,0.0237856,0.000827526
sopt,0.05,14,18,6,60,6.144606,14.786876,1.30224,2.49306e-05,0.0105456,0.000637515
qdeim,0.05,14,18,6,60,5.071254,13.096505,1.52617,6.4524e-05,0.0235996,0.000836871
sopt,0.05,14,18,6,70,3.995858,12.774356,1.35361,2.43786e-05,0.0107127,0.000606875
qdeim,0.05,14,18,6,70,3.179717,9.893400,1.36275,6.28208e-05,0.0239337,0.000863731
sopt,0.05,14,18,6,80,3.812538,12.446777,1.49705,2.76067e-05,0.0109907,0.000684467
qdeim,0.05,14,18,6,80,2.878521,8.823904,1.50031,6.08123e-05,0.0243725,0.000906385
sopt,0.05,14,18,6,90,4.411175,20.069109,1.66403,2.76308e-05,0.0112533,0.000689158
qdeim,0.05,14,18,6,90,4.093444,18.632473,1.42927,8.03804e-05,0.0198781,0.00102811
sopt,0.05,14,18,6,100,3.746266,13.398083,1.67256,2.71222e-05,0.0115782,0.000662676
qdeim,0.05,14,18,6,100,2.910941,8.138470,1.45066,7.88286e-05,0.0203466,0.00100774
sopt,0.05,14,34,10,10,7.119627,21.919099,1.12324,1.07751e-05,0.00303896,0.000512406
qdeim,0.05,14,34,10,10,8.052634,79.519319,1.0979,1.44833e-05,0.00598357,0.000677866
sopt,0.05,14,34,10,20,6.506032,16.532289,1.08695,1.16105e-05,0.00229167,0.000792701
qdeim,0.05,14,34,10,20,6.764651,215.360997,1.18999,1.35065e-05,0.00618643,0.000594164
sopt,0.05,14,34,10,30,8.484833,15.570749,1.12751,1.37367e-05,0.00223332,0.000943524
qdeim,0.05,14,34,10,30,8.583870,396.783176,1.15446,1.28115e-05,0.00565848,0.00065693
sopt,0.05,14,34,10,40,6.781287,18.488248,1.08471,1.47319e-05,0.00229876,0.0009273
qdeim,0.05,14,34,10,40,7.665566,336.864785,1.29083,1.2762e-05,0.00547826,0.000652369
sopt,0.05,14,34,10,50,5.486003,13.202420,1.18363,1.33697e-05,0.0022007,0.000916029
qdeim,0.05,14,34,10,50,5.808949,164.121513,1.34002,1.33338e-05,0.00626087,0.000605352
sopt,0.05,14,34,10,60,4.440938,14.068018,1.24437,1.23646e-05,0.00217688,0.000893575
qdeim,0.05,14,34,10,60,6.649533,316.191895,1.34397,1.47301e-05,0.00370867,0.00033832
sopt,0.05,14,34,10,70,3.681844,14.625299,1.27587,1.11402e-05,0.00223053,0.000869974
qdeim,0.05,14,34,10,70,5.543093,289.725085,1.40176,1.55982e-05,0.00361891,0.000279729
sopt,0.05,14,34,10,80,3.949211,17.525977,1.39917,1.09683e-05,0.00226683,0.000876203
qdeim,0.05,14,34,10,80,5.232790,156.672983,1.37605,1.55427e-05,0.00359657,0.000339106
sopt,0.05,14,34,10,90,3.213966,18.453818,1.49212,1.1169e-05,0.00220689,0.000838694
qdeim,0.05,14,34,10,90,5.073763,111.039374,1.37377,1.4879e-05,0.00354688,0.000306318
sopt,0.05,14,34,10,100,3.937578,33.151787,1.55279,1.12969e-05,0.00220717,0.000841879
qdeim,0.05,14,34,10,100,4.508624,188.115683,1.34907,1.72463e-05,0.00361762,0.000251409
sopt,0.05,14,53,17,10,27.458625,29.446230,2.49079,1.44309e-05,0.00188204,0.00104375
qdeim,0.05,14,53,17,10,18.880657,28.318793,1.12081,3.62469e-06,0.00104434,0.000912291
sopt,0.05,14,53,17,20,16.104993,25.219545,1.30238,7.38293e-06,0.00121658,0.000745354
qdeim,0.05,14,53,17,20,19.031661,20.149493,1.34016,3.18239e-06,0.000496709,0.0006553
sopt,0.05,14,53,17,30,12.422663,14.369793,1.31118,7.90087e-06,0.00115741,0.000747138
qdeim,0.05,14,53,17,30,10.272976,22.220418,1.25152,3.17725e-06,0.000670103,0.000674852
sopt,0.05,14,53,17,40,9.823163,12.314370,1.2886,9.69334e-06,0.00105894,0.0010031
qdeim,0.05,14,53,17,40,8.034540,15.284653,1.20804,3.58957e-06,0.000437127,0.000724165
sopt,0.05,14,53,17,50,8.522948,11.945565,1.32644,1.48655e-05,0.00147945,0.0013503
qdeim,0.05,14,53,17,50,6.356885,12.364263,1.2553,7.16448e-06,0.0010964,0.0010025
sopt,0.05,14,53,17,60,6.066724,11.370020,1.29859,1.07913e-05,0.00175418,0.00122668
qdeim,0.05,14,53,17,60,5.707424,10.702127,1.22034,3.07391e-06,0.000453725,0.000584129
sopt,0.05,14,53,17,70,8.128645,11.399831,1.27504,9.95774e-06,0.00159141,0.000964468
qdeim,0.05,14,53,17,70,6.110503,8.668160,1.24991,3.61944e-06,0.000634458,0.000631504
sopt,0.05,14,53,17,80,6.653999,10.960305,1.31131,1.01291e-05,0.00135654,0.00099719
qdeim,0.05,14,53,17,80,8.058992,10.094279,1.22526,7.64161e-06,0.00129555,0.000761998
sopt,0.05,14,53,17,90,7.531689,9.435426,1.38099,9.48193e-06,0.00157721,0.000936997
qdeim,0.05,14,53,17,90,5.577719,7.880347,1.30148,4.99792e-06,0.000728105,0.000633478
sopt,0.05,14,53,17,100,7.428547,12.147208,1.67762,9.5324e-06,0.00150857,0.000927061
qdeim,0.05,14,53,17,100,5.845993,8.724859,1.30601,1.13831e-05,0.00102839,0.00104556
sopt,0.05,14,77,23,10,28.686898,59.425110,1.58742,5.12976e-06,0.000774182,0.000368354
qdeim,0.05,14,77,23,10,32.068570,49.240134,1.42521,2.68007e-06,0.000565826,0.000349474
sopt,0.05,14,77,23,20,17.512191,41.192724,1.63487,9.0386e-07,0.00025246,0.000325824
qdeim,0.05,14,77,23,20,22.929204,24.760186,1.44784,2.80172e-06,0.000623007,0.000373918
sopt,0.05,14,77,23,30,17.971439,42.132050,1.77349,3.35724e-06,0.000606388,0.000363738
qdeim,0.05,14,77,23,30,20.899480,28.649569,1.51099,2.33539e-06,0.000544239,0.000361802
sopt,0.05,14,77,23,40,15.483818,21.784507,1.85345,3.62284e-06,0.000544139,0.000368237
qdeim,0.05,14,77,23,40,16.182187,27.532897,1.70537,3.87655e-06,0.000526373,0.000219055
sopt,0.05,14,77,23,50,12.486703,25.337435,1.87616,3.71054e-06,0.000577083,0.000361298
qdeim,0.05,14,77,23,50,15.289788,15.669682,1.55003,2.35487e-06,0.000512252,0.000365962
sopt,0.05,14,77,23,60,12.312239,19.940585,1.83643,3.99711e-06,0.000568557,0.00037334
qdeim,0.05,14,77,23,60,15.043788,15.245180,1.63366,2.30711e-06,0.000363685,0.000255898
sopt,0.05,14,77,23,70,11.093096,15.645809,2.04665,4.07082e-06,0.000632879,0.000381113
qdeim,0.05,14,77,23,70,11.944122,14.292774,1.50946,2.38575e-06,0.000364982,0.000260679
sopt,0.05,14,77,23,80,8.945314,27.791575,1.88898,3.97396e-06,0.000693242,0.000388018
qdeim,0.05,14,77,23,80,10.959745,15.403855,1.56672,2.3175e-06,0.000349386,0.000258956
sopt,0.05,14,77,23,90,8.771894,19.899869,1.90808,3.93186e-06,0.000644468,0.00038558
qdeim,0.05,14,77,23,90,11.262513,26.135064,1.49995,2.79779e-06,0.000475272,0.000255102
sopt,0.05,14,77,23,100,8.725023,19.298268,1.95043,3.92563e-06,0.000641542,0.000386889
qdeim,0.05,14,77,23,100,10.629445,25.302451,1.54493,2.33358e-06,0.00052716,0.000281566
sopt,0.05,14,105,31,10,56.098846,11315.267220,1.87395,6.15574e-06,0.000756366,9.74546e-05
qdeim,0.05,14,105,31,10,50.114043,66.332918,1.6807,6.06253e-06,0.000745959,0.000104181
sopt,0.05,14,105,31,20,30.302957,55.805293,2.11114,6.30242e-06,0.000749022,9.53932e-05
qdeim,0.05,14,105,31,20,33.291016,48.601536,1.84479,6.19129e-06,0.000716551,9.47114e-05
sopt,0.05,14,105,31,30,26.726146,69.584086,2.20025,5.97854e-06,0.000722212,9.70734e-05
qdeim,0.05,14,105,31,30,24.739670,590.217004,1.82953,6.46823e-06,0.000758223,9.29712e-05
sopt,0.05,14,105,31,40,23.776847,48.196471,2.27166,5.6418e-06,0.000730878,9.77701e-05
qdeim,0.05,14,105,31,40,19.817568,34.302551,1.83916,6.44892e-06,0.000752494,9.3406e-05
sopt,0.05,14,105,31,50,21.895444,48.174986,2.27296,5.59582e-06,0.000733458,0.000101592
qdeim,0.05,14,105,31,50,16.533825,117.948027,1.84231,6.47218e-06,0.000752809,9.36701e-05
sopt,0.05,14,105,31,60,17.503253,39.325675,2.32054,5.56275e-06,0.00072468,0.000101238
qdeim,0.05,14,105,31,60,18.592915,26.781900,1.84045,6.48374e-06,0.000752445,9.37773e-05
sopt,0.05,14,105,31,70,17.167836,3337.907272,2.41515,5.37916e-06,0.000720925,0.000100404
qdeim,0.05,14,105,31,70,16.136798,248.930246,1.86111,6.22516e-06,0.000733477,9.49971e-05
sopt,0.05,14,105,31,80,15.393372,26.033943,2.40576,5.31537e-06,0.000721185,9.97433e-05
qdeim,0.05,14,105,31,80,16.220257,15.597738,1.83792,6.27945e-06,0.000732845,9.53944e-05
sopt,0.05,14,105,31,90,14.796153,403.663975,2.34562,5.18001e-06,0.000718389,9.99386e-05
qdeim,0.05,14,105,31,90,15.830317,18.736960,1.87969,6.48946e-06,0.000728471,9.63662e-05
sopt,0.05,14,105,31,100,11.674309,21.082584,2.37227,5.10799e-06,0.000749893,0.000111416
qdeim,0.05,14,105,31,100,17.575748,12.908534,1.88532,6.22825e-06,0.000704183,0.000101617
