QDEIM,1.0,0.9,1,1,2,800,1152,0.164756,6.57236e-05,0.047129
SOPT,1.0,0.9,1,1,2,900,1152,0.162777,6.57162e-05,0.0469555
gappy-POD,1.0,0.9,1,1,2,900,1152,0.162914,6.57248e-05,0.0471269
QDEIM,1.0,0.9,1,1,2,900,1152,0.164785,6.57248e-05,0.0471269
SOPT,1.0,0.9,1,1,2,1000,1152,0.162803,6.57257e-05,0.047072
gappy-POD,1.0,0.9,1,1,2,1000,1152,0.162293,6.57261e-05,0.047128
QDEIM,1.0,0.9,1,1,2,1000,1152,0.164646,6.57261e-05,0.047128
SOPT,1.0,0.9,1,1,2,1100,1152,0.163555,6.57135e-05,0.0469945
gappy-POD,1.0,0.9,1,1,2,1100,1152,0.164721,6.57262e-05,0.0471253
QDEIM,1.0,0.9,1,1,2,1100,1152,0.163607,6.57262e-05,0.0471253
EQPGlobal,1.0,0.99,1,2,202,2048,197,0.0122349,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,50,50,0.00441579,7.73735e-05,0.277964
EQP,1.0,0.99,1,2,2048,100,100,0.00709558,8.16252e-05,0.227131
EQP,1.0,0.99,1,2,2048,150,150,0.00990917,7.74491e-05,0.191907
EQP,1.0,0.99,1,2,2048,200,197,0.0122449,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,400,197,0.0122867,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,600,197,0.0122402,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,800,197,0.0122536,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,1000,197,0.0122286,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,1200,197,0.0121904,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,1400,197,0.0122215,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,1600,197,0.0122425,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,1800,197,0.012246,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,2000,197,0.012263,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,2200,197,0.0122334,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,2400,197,0.0122378,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,2600,197,0.0122772,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,2800,197,0.0122649,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,3000,197,0.0122579,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,3200,197,0.0122626,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,3400,197,0.012261,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,3600,197,0.0123013,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,3800,197,0.0122975,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,4000,197,0.0123,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,4200,197,0.0122908,7.67795e-05,0.18715
EQP,1.0,0.99,1,2,2048,4400,197,0.0122589,7.67795e-05,0.18715
SOPT,1.0,0.99,1,2,3,20,279,0.0400723,0.00132333,0.214198
gappy-POD,1.0,0.99,1,2,3,20,144,0.02137,0.00181517,0.283438
QDEIM,1.0,0.99,1,2,3,20,144,0.021023,0.00181517,0.283438
SOPT,1.0,0.99,1,2,3,40,360,0.0513116,0.00118782,0.195167
gappy-POD,1.0,0.99,1,2,3,40,261,0.037517,0.00175896,0.275633
QDEIM,1.0,0.99,1,2,3,40,234,0.033514,0.00175896,0.275633
SOPT,1.0,0.99,1,2,3,60,531,0.0759499,0.000839056,0.146275
gappy-POD,1.0,0.99,1,2,3,60,378,0.0543141,0.00164808,0.260254
QDEIM,1.0,0.99,1,2,3,60,351,0.050138,0.00164808,0.260254
SOPT,1.0,0.99,1,2,3,80,711,0.101336,0.000608378,0.113424
gappy-POD,1.0,0.99,1,2,3,80,504,0.0727373,0.00143101,0.230123
QDEIM,1.0,0.99,1,2,3,80,441,0.0625576,0.00143101,0.230123
SOPT,1.0,0.99,1,2,3,100,765,0.109125,0.000562461,0.107045
gappy-POD,1.0,0.99,1,2,3,100,621,0.0883686,0.00117076,0.193779
QDEIM,1.0,0.99,1,2,3,100,540,0.0767433,0.00117076,0.193779
SOPT,1.0,0.99,1,2,3,200,981,0.139415,0.000224464,0.0608267
gappy-POD,1.0,0.99,1,2,3,200,810,0.115812,0.000755708,0.135715
QDEIM,1.0,0.99,1,2,3,200,801,0.113043,0.000755708,0.135715
SOPT,1.0,0.99,1,2,3,300,1143,0.162737,6.48887e-05,0.0326282
gappy-POD,1.0,0.99,1,2,3,300,918,0.130986,0.000463657,0.0946886
QDEIM,1.0,0.99,1,2,3,300,954,0.134849,0.000463657,0.0946886
SOPT,1.0,0.99,1,2,3,400,1152,0.164284,6.5172e-05,0.0320389
gappy-POD,1.0,0.99,1,2,3,400,1152,0.163689,6.51618e-05,0.0321242
QDEIM,1.0,0.99,1,2,3,400,1107,0.156807,6.51618e-05,0.0321242
SOPT,1.0,0.99,1,2,3,500,1152,0.164218,6.51921e-05,0.0326877
gappy-POD,1.0,0.99,1,2,3,500,1152,0.164902,6.51603e-05,0.0320856
QDEIM,1.0,0.99,1,2,3,500,1134,0.160551,6.51603e-05,0.0320856
SOPT,1.0,0.99,1,2,3,600,1152,0.164419,6.52093e-05,0.0328466
gappy-POD,1.0,0.99,1,2,3,600,1152,0.162996,6.51601e-05,0.0320779
QDEIM,1.0,0.99,1,2,3,600,1152,0.165081,6.51601e-05,0.0320779
SOPT,1.0,0.99,1,2,3,700,1152,0.163925,6.51761e-05,0.0322471
gappy-POD,1.0,0.99,1,2,3,700,1152,0.163973,6.51595e-05,0.032069
QDEIM,1.0,0.99,1,2,3,700,1152,0.16336,6.51595e-05,0.032069
SOPT,1.0,0.99,1,2,3,800,1152,0.164815,6.51537e-05,0.0320692
gappy-POD,1.0,0.99,1,2,3,800,1152,0.163203,6.51568e-05,0.0320464
QDEIM,1.0,0.99,1,2,3,800,1152,0.164635,6.51568e-05,0.0320464
SOPT,1.0,0.99,1,2,3,900,1152,0.162985,6.51538e-05,0.0319873
gappy-POD,1.0,0.99,1,2,3,900,1152,0.163931,6.51576e-05,0.032067
QDEIM,1.0,0.99,1,2,3,900,1152,0.163843,6.51576e-05,0.032067
SOPT,1.0,0.99,1,2,3,1000,1152,0.163839,6.51617e-05,0.0320722
gappy-POD,1.0,0.99,1,2,3,1000,1152,0.164106,6.51584e-05,0.0320645
QDEIM,1.0,0.99,1,2,3,1000,1152,0.164343,6.51584e-05,0.0320645
SOPT,1.0,0.99,1,2,3,1100,1152,0.162788,6.51595e-05,0.0320604
gappy-POD,1.0,0.99,1,2,3,1100,1152,0.165014,6.51601e-05,0.0320852
QDEIM,1.0,0.99,1,2,3,1100,1152,0.164651,6.51601e-05,0.0320852
EQPGlobal,1.0,0.999,1,3,303,2048,294,0.0176055,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,50,50,0.00437666,7.36387e-05,0.259959
EQP,1.0,0.999,1,3,2048,100,100,0.0072587,7.89747e-05,0.206802
EQP,1.0,0.999,1,3,2048,150,150,0.0101166,7.56159e-05,0.204268
EQP,1.0,0.999,1,3,2048,200,200,0.0125554,7.05976e-05,0.162407
EQP,1.0,0.999,1,3,2048,400,294,0.0175245,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,600,294,0.0176021,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,800,294,0.0175293,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,1000,294,0.0175207,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,1200,294,0.0175447,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,1400,294,0.0175584,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,1600,294,0.017533,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,1800,294,0.0174941,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,2000,294,0.017471,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,2200,294,0.0175385,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,2400,294,0.0175958,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,2600,294,0.017489,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,2800,294,0.0175384,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,3000,294,0.0175931,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,3200,294,0.0175613,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,3400,294,0.0174891,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,3600,294,0.0175257,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,3800,294,0.0175108,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,4000,294,0.0174697,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,4200,294,0.0174427,6.86293e-05,0.200666
EQP,1.0,0.999,1,3,2048,4400,294,0.0173726,6.86293e-05,0.200666
SOPT,1.0,0.999,1,3,4,20,198,0.0286077,0.00134341,0.216134
gappy-POD,1.0,0.999,1,3,4,20,108,0.0156948,0.00182344,0.284329
QDEIM,1.0,0.999,1,3,4,20,180,0.0262173,0.00182344,0.284329
SOPT,1.0,0.999,1,3,4,40,378,0.0546154,0.000930138,0.15717
gappy-POD,1.0,0.999,1,3,4,40,198,0.0284141,0.00179827,0.280741
QDEIM,1.0,0.999,1,3,4,40,297,0.042729,0.00179827,0.280741
SOPT,1.0,0.999,1,3,4,60,513,0.0733694,0.000898423,0.152601
gappy-POD,1.0,0.999,1,3,4,60,288,0.0417367,0.00173898,0.272306
QDEIM,1.0,0.999,1,3,4,60,441,0.0634817,0.00173898,0.272306
SOPT,1.0,0.999,1,3,4,80,567,0.0805088,0.000805631,0.139222
gappy-POD,1.0,0.999,1,3,4,80,378,0.0537254,0.00164807,0.25933
QDEIM,1.0,0.999,1,3,4,80,540,0.0771087,0.00164807,0.25933
SOPT,1.0,0.999,1,3,4,100,711,0.100863,0.000571025,0.105253
gappy-POD,1.0,0.999,1,3,4,100,522,0.0747913,0.00145177,0.231297
QDEIM,1.0,0.999,1,3,4,100,558,0.0789728,0.00145177,0.231297
SOPT,1.0,0.999,1,3,4,200,972,0.13738,0.000266298,0.0612735
gappy-POD,1.0,0.999,1,3,4,200,774,0.110124,0.000917371,0.154521
QDEIM,1.0,0.999,1,3,4,200,936,0.133535,0.000917371,0.154521
SOPT,1.0,0.999,1,3,4,300,1152,0.165046,6.50983e-05,0.0249214
gappy-POD,1.0,0.999,1,3,4,300,990,0.142317,0.000340174,0.0711983
QDEIM,1.0,0.999,1,3,4,300,1107,0.157296,0.000340174,0.0711983
SOPT,1.0,0.999,1,3,4,400,1152,0.163862,6.51263e-05,0.0254286
gappy-POD,1.0,0.999,1,3,4,400,1080,0.152551,0.000120789,0.0386959
QDEIM,1.0,0.999,1,3,4,400,1143,0.162645,0.000120789,0.0386959
SOPT,1.0,0.999,1,3,4,500,1152,0.162668,6.50912e-05,0.0254558
gappy-POD,1.0,0.999,1,3,4,500,1152,0.16383,6.50695e-05,0.0247836
QDEIM,1.0,0.999,1,3,4,500,1152,0.163107,6.50695e-05,0.0247836
SOPT,1.0,0.999,1,3,4,600,1152,0.163157,6.511e-05,0.02566
gappy-POD,1.0,0.999,1,3,4,600,1152,0.169664,6.50676e-05,0.0247669
QDEIM,1.0,0.999,1,3,4,600,1152,0.164508,6.50676e-05,0.0247669
SOPT,1.0,0.999,1,3,4,700,1152,0.163158,6.50799e-05,0.0252698
gappy-POD,1.0,0.999,1,3,4,700,1152,0.163785,6.50669e-05,0.0247472
QDEIM,1.0,0.999,1,3,4,700,1152,0.16449,6.50669e-05,0.0247472
SOPT,1.0,0.999,1,3,4,800,1152,0.163271,6.50704e-05,0.0250044
gappy-POD,1.0,0.999,1,3,4,800,1152,0.16368,6.50665e-05,0.0247662
QDEIM,1.0,0.999,1,3,4,800,1152,0.165401,6.50665e-05,0.0247662
SOPT,1.0,0.999,1,3,4,900,1152,0.164216,6.5064e-05,0.0248497
gappy-POD,1.0,0.999,1,3,4,900,1152,0.163554,6.50659e-05,0.0247584
QDEIM,1.0,0.999,1,3,4,900,1152,0.163872,6.50659e-05,0.0247584
SOPT,1.0,0.999,1,3,4,1000,1152,0.164696,6.50632e-05,0.0247665
gappy-POD,1.0,0.999,1,3,4,1000,1152,0.163936,6.50636e-05,0.0247199
QDEIM,1.0,0.999,1,3,4,1000,1152,0.163698,6.50636e-05,0.0247199
SOPT,1.0,0.999,1,3,4,1100,1152,0.164046,6.50656e-05,0.0247732
gappy-POD,1.0,0.999,1,3,4,1100,1152,0.165825,6.50677e-05,0.0247744
QDEIM,1.0,0.999,1,3,4,1100,1152,0.163297,6.50677e-05,0.0247744
EQPGlobal,1.0,0.9999,2,4,404,2048,365,0.0219613,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,50,50,0.0044612,0.000202211,0.266498
EQP,1.0,0.9999,2,4,2048,100,100,0.00770389,0.000166523,0.264484
EQP,1.0,0.9999,2,4,2048,150,150,0.0105041,0.000163529,0.289497
EQP,1.0,0.9999,2,4,2048,200,200,0.0132285,0.000143067,0.21491
EQP,1.0,0.9999,2,4,2048,400,365,0.0219502,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,600,365,0.0219475,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,800,365,0.0219637,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,1000,365,0.0218004,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,1200,365,0.0219513,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,1400,365,0.021847,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,1600,365,0.0220012,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,1800,365,0.0221032,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,2000,365,0.0218589,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,2200,365,0.0219071,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,2400,365,0.0219689,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,2600,365,0.0219275,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,2800,365,0.0219424,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,3000,365,0.021819,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,3200,365,0.0219602,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,3400,365,0.0220166,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,3600,365,0.0218781,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,3800,365,0.0219051,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,4000,365,0.0220395,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,4200,365,0.0219736,7.11014e-05,0.150204
EQP,1.0,0.9999,2,4,2048,4400,365,0.0219269,7.11014e-05,0.150204
SOPT,1.0,0.9999,2,4,6,20,225,0.032476,0.00136717,0.208651
gappy-POD,1.0,0.9999,2,4,6,20,135,0.019751,0.00176252,0.261887
QDEIM,1.0,0.9999,2,4,6,20,144,0.0210294,0.00176252,0.261887
SOPT,1.0,0.9999,2,4,6,40,387,0.0556529,0.000869749,0.0927468
gappy-POD,1.0,0.9999,2,4,6,40,216,0.0316224,0.00171966,0.251849
QDEIM,1.0,0.9999,2,4,6,40,270,0.0392078,0.00171966,0.251849
SOPT,1.0,0.9999,2,4,6,60,540,0.0775028,0.000497792,0.0688305
gappy-POD,1.0,0.9999,2,4,6,60,315,0.0452017,0.00158153,0.247896
QDEIM,1.0,0.9999,2,4,6,60,369,0.0531154,0.00158153,0.247896
SOPT,1.0,0.9999,2,4,6,80,639,0.0916205,0.000373048,0.0637899
gappy-POD,1.0,0.9999,2,4,6,80,396,0.0576632,0.00153941,0.241091
QDEIM,1.0,0.9999,2,4,6,80,450,0.0648753,0.00153941,0.241091
SOPT,1.0,0.9999,2,4,6,100,702,0.100619,0.000330058,0.0540253
gappy-POD,1.0,0.9999,2,4,6,100,495,0.0705329,0.00135385,0.225312
QDEIM,1.0,0.9999,2,4,6,100,594,0.0849248,0.00135385,0.225312
SOPT,1.0,0.9999,2,4,6,200,981,0.140187,0.000129416,0.0311217
gappy-POD,1.0,0.9999,2,4,6,200,828,0.117932,0.000713266,0.11413
QDEIM,1.0,0.9999,2,4,6,200,972,0.138474,0.000713266,0.11413
SOPT,1.0,0.9999,2,4,6,300,1125,0.160712,1.89631e-05,0.00967949
gappy-POD,1.0,0.9999,2,4,6,300,1071,0.153561,0.000130972,0.0245517
QDEIM,1.0,0.9999,2,4,6,300,1026,0.147476,0.000130972,0.0245517
SOPT,1.0,0.9999,2,4,6,400,1152,0.163989,7.89241e-06,0.00868057
gappy-POD,1.0,0.9999,2,4,6,400,1152,0.164165,7.88734e-06,0.00846666
QDEIM,1.0,0.9999,2,4,6,400,1062,0.149649,7.88734e-06,0.00846666
SOPT,1.0,0.9999,2,4,6,500,1152,0.163787,7.89734e-06,0.00857777
gappy-POD,1.0,0.9999,2,4,6,500,1152,0.163942,7.88684e-06,0.00846987
QDEIM,1.0,0.9999,2,4,6,500,1152,0.163918,7.88684e-06,0.00846987
SOPT,1.0,0.9999,2,4,6,600,1152,0.163556,7.88972e-06,0.00851518
gappy-POD,1.0,0.9999,2,4,6,600,1152,0.163935,7.88686e-06,0.00847126
QDEIM,1.0,0.9999,2,4,6,600,1152,0.164601,7.88686e-06,0.00847126
SOPT,1.0,0.9999,2,4,6,700,1152,0.164559,7.8884e-06,0.00856688
gappy-POD,1.0,0.9999,2,4,6,700,1152,0.164859,7.88711e-06,0.00846504
QDEIM,1.0,0.9999,2,4,6,700,1152,0.163517,7.88711e-06,0.00846504
SOPT,1.0,0.9999,2,4,6,800,1152,0.164475,7.89108e-06,0.00853832
gappy-POD,1.0,0.9999,2,4,6,800,1152,0.166159,7.88713e-06,0.00847131
QDEIM,1.0,0.9999,2,4,6,800,1152,0.165005,7.88713e-06,0.00847131
SOPT,1.0,0.9999,2,4,6,900,1152,0.165797,7.89183e-06,0.0084707
gappy-POD,1.0,0.9999,2,4,6,900,1152,0.164284,7.88762e-06,0.00846841
QDEIM,1.0,0.9999,2,4,6,900,1152,0.164629,7.88762e-06,0.00846841
SOPT,1.0,0.9999,2,4,6,1000,1152,0.167175,7.88911e-06,0.00847008
gappy-POD,1.0,0.9999,2,4,6,1000,1152,0.165348,7.88808e-06,0.00846546
QDEIM,1.0,0.9999,2,4,6,1000,1152,0.164091,7.88808e-06,0.00846546
SOPT,1.0,0.9999,2,4,6,1100,1152,0.16394,7.88631e-06,0.00847722
gappy-POD,1.0,0.9999,2,4,6,1100,1152,0.16579,7.88801e-06,0.00846879
QDEIM,1.0,0.9999,2,4,6,1100,1152,0.166481,7.88801e-06,0.00846879
EQPGlobal,1.0,0.99999,3,5,505,2048,422,0.0261193,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,50,50,0.00497911,0.000214559,0.265515
EQP,1.0,0.99999,3,5,2048,100,100,0.00825894,0.000152358,0.275623
EQP,1.0,0.99999,3,5,2048,150,150,0.011256,0.000156104,0.252888
EQP,1.0,0.99999,3,5,2048,200,200,0.0139964,0.000127538,0.241379
EQP,1.0,0.99999,3,5,2048,400,400,0.024672,6.40364e-05,0.117911
EQP,1.0,0.99999,3,5,2048,600,422,0.0260563,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,800,422,0.0262937,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,1000,422,0.0261786,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,1200,422,0.0261759,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,1400,422,0.0260599,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,1600,422,0.0263462,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,1800,422,0.0261667,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,2000,422,0.0261695,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,2200,422,0.0261647,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,2400,422,0.0262554,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,2600,422,0.0261987,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,2800,422,0.0262157,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,3000,422,0.0261886,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,3200,422,0.0261849,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,3400,422,0.0263285,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,3600,422,0.0262692,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,3800,422,0.0260765,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,4000,422,0.0262692,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,4200,422,0.0262894,4.73455e-05,0.109228
EQP,1.0,0.99999,3,5,2048,4400,422,0.0262122,4.73455e-05,0.109228
SOPT,1.0,0.99999,3,5,7,20,225,0.0329802,0.00141181,0.205944
gappy-POD,1.0,0.99999,3,5,7,20,135,0.0199318,0.00176465,0.281334
QDEIM,1.0,0.99999,3,5,7,20,162,0.0238327,0.00176465,0.281334
SOPT,1.0,0.99999,3,5,7,40,495,0.0717194,0.000683031,0.0738953
gappy-POD,1.0,0.99999,3,5,7,40,216,0.0313343,0.00171801,0.262704
QDEIM,1.0,0.99999,3,5,7,40,252,0.0368752,0.00171801,0.262704
SOPT,1.0,0.99999,3,5,7,60,585,0.0843699,0.000458611,0.0487003
gappy-POD,1.0,0.99999,3,5,7,60,288,0.0418185,0.0017007,0.256964
QDEIM,1.0,0.99999,3,5,7,60,369,0.0531918,0.0017007,0.256964
SOPT,1.0,0.99999,3,5,7,80,639,0.0919324,0.000355511,0.053645
gappy-POD,1.0,0.99999,3,5,7,80,378,0.0546684,0.00155505,0.244346
QDEIM,1.0,0.99999,3,5,7,80,477,0.0682807,0.00155505,0.244346
SOPT,1.0,0.99999,3,5,7,100,702,0.100366,0.000274249,0.0624119
gappy-POD,1.0,0.99999,3,5,7,100,459,0.066271,0.00142033,0.229304
QDEIM,1.0,0.99999,3,5,7,100,558,0.0795855,0.00142033,0.229304
SOPT,1.0,0.99999,3,5,7,200,963,0.138508,0.000123632,0.0179157
